,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
226,0.14670686721801757,0.03175274363662272,0.00103302001953125,1.2706972175906297e-05,0.001,"(50,)",55,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 55}",0.8610215053763441,0.6889208909370199,0.7005376344086024,0.7370689655172413,0.6789591315453384,0.7337050579003443,0.06710357407012575,16,0.786989459613168,0.7219623663238051,0.7629308942173628,0.8156748505079761,0.7970729425316708,0.7769261026387966,0.03232803718494295
227,0.07929153442382812,0.025018373943528686,0.001034116744995117,7.461549314253027e-06,0.001,"(50,)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 60}",0.7206413210445468,0.6526689708141321,0.7258064516129032,0.5275862068965519,0.6543103448275862,0.6567496435335702,0.07132874894177954,108,0.7869940341554931,0.6494146840770901,0.718936253563928,0.6193922196432957,0.7184891099582577,0.6986452602796129,0.058848454027677424
228,0.024054861068725585,0.008631852257203353,0.0007719993591308594,0.00013054291377996105,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 2}",0.2540130568356374,0.23988095238095236,0.24913594470046094,0.32378899835796393,0.25862068965517243,0.26486110022504633,0.02989928045045256,372,0.27216577028393435,0.2491930315978662,0.2446243826488339,0.2575594676960013,0.24461125913780146,0.25363078227288743,0.010403278450080957
229,0.03428955078125,0.00977910360245627,0.00067291259765625,1.7534774773428514e-05,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 3}",0.27688172043010745,0.203494623655914,0.32327188940092183,0.23505747126436782,0.2303001277139208,0.25393759304354413,0.04205634103904369,377,0.27058451727867466,0.2869067739202119,0.33054977734055263,0.2293305366928859,0.2735417737666838,0.27818267579980177,0.03250915160907306
230,0.031375455856323245,0.017740228517672763,0.0006365776062011719,2.7575043887857307e-05,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 4}",0.5045314900153609,0.1880568356374808,0.17380952380952389,0.41153530377668307,0.18697318007662833,0.29329806054465396,0.13833896412888602,366,0.4179032282956352,0.20372024486488094,0.20502097679785927,0.46708954013973186,0.20803270078523214,0.3003533381766679,0.11710529590883086
231,0.04824538230895996,0.013779114616917186,0.0006717205047607422,1.619113191963517e-05,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 5}",0.6046082949308755,0.49955837173579104,0.5262672811059911,0.3243431855500821,0.4451149425287356,0.4809244805647059,0.09317385953646504,298,0.5592408920164104,0.5985367200193287,0.5430562543649512,0.4062177498597049,0.45195512481281996,0.511801348214643,0.07138609233417843
232,0.027723169326782225,0.023212605885375662,0.000624847412109375,3.0497604032367902e-05,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 6}",0.5498271889400921,0.1814516129032258,0.20516513056835645,0.23019293924466333,0.16091954022988506,0.26649889749514327,0.14470313080593164,369,0.5444919029721624,0.18583959758591595,0.1798363033775649,0.17007532288772734,0.19283963585434175,0.2546165525355425,0.1451300664452587
233,0.03393511772155762,0.006188920459732768,0.0006738185882568359,1.2210569762920361e-05,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 7}",0.5226190476190475,0.5529377880184332,0.5270353302611369,0.4490968801313629,0.4899744572158366,0.508725332077668,0.0356979949584994,274,0.5458378346933247,0.47144467242853144,0.5530593458142778,0.47678279736632867,0.5573146966703514,0.5208878693945629,0.03840392040834199
234,0.05306916236877442,0.007433214529048992,0.0006850242614746093,5.740691641147611e-06,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 8}",0.4729838709677418,0.5153033794162826,0.5271889400921661,0.3630336617405583,0.44553001277139204,0.4653486044293539,0.05858545080572575,306,0.49942053038872847,0.4844600107836107,0.5022810390273575,0.41828177503319214,0.5124746144959383,0.48338359394576547,0.03376385563490133
235,0.04254679679870606,0.017122276529138444,0.0006665706634521485,1.4446198609627935e-05,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 9}",0.45583717357910897,0.5228878648233487,0.36361367127496175,0.3287356321839081,0.4619093231162197,0.42696044246117243,0.0706192635645304,326,0.5387175686153937,0.5178167691870992,0.3498675808345162,0.371240738317437,0.56503618790579,0.4685357689720472,0.08968265685592576
236,0.029236364364624023,0.008411291606314845,0.0006671905517578125,2.7253485843528133e-05,0.001,"(25,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 10}",0.19700460829493083,0.25053763440860216,0.38281490015361,0.37822249589490964,0.29409323116219666,0.300045420738552,0.07239424450956826,361,0.22268110476009131,0.3262057671236988,0.3808218123652967,0.3524260634151972,0.3915504701480753,0.3347370435624719,0.06048766630961275
237,0.051036500930786134,0.017511996674705377,0.0006839275360107422,2.1769901105582798e-05,0.001,"(25,)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 15}",0.5031490015360982,0.5464861751152074,0.5163786482334871,0.5564860426929391,0.44287994891443166,0.5133246983227865,0.03982865405013619,266,0.4747118912385778,0.6282313387790919,0.4999192718698137,0.6212171804758301,0.48762366551978653,0.54234066957662,0.06777298606898217
238,0.040362977981567384,0.009856020850359975,0.0006762027740478515,2.4092973062410642e-05,0.001,"(25,)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 20}",0.5889592933947772,0.5245007680491551,0.4854070660522276,0.4671592775041052,0.49853128991060025,0.513287015761988,0.042493013185082494,268,0.5016459534286455,0.5463933118774109,0.4900582368976368,0.5380132677037445,0.6177854488456719,0.5387792437506219,0.04484006903466962
239,0.0759462833404541,0.013772766701452794,0.0008218288421630859,0.00010251721666712765,0.001,"(25,)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 25}",0.702726574500768,0.6357334869431644,0.3985215053763443,0.5641830870279145,0.5478927203065134,0.5702774379237812,0.10227359964603043,198,0.6763397057923315,0.6401095581423449,0.4685795478724071,0.6576038749463498,0.6762629507020721,0.6237791274911011,0.07875896407354024
240,0.09484195709228516,0.01992735148406564,0.0007822513580322266,0.00010856043832713126,0.001,"(25,)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 30}",0.6711213517665131,0.6613287250384023,0.691820276497696,0.5716543513957307,0.5353448275862069,0.6270340899208043,0.06106987728291097,144,0.742701158684765,0.6409612246587163,0.714637324181642,0.656394967185357,0.6123156479705036,0.6734020645361968,0.048116339904307096
241,0.065665864944458,0.015551714927010069,0.0009264469146728516,1.1569960141696618e-05,0.001,"(25,)",35,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'rp__n_components': 35}",0.6137672811059907,0.6423387096774195,0.6677419354838712,0.5746100164203612,0.5997445721583653,0.619921877547538,0.0324770715871855,150,0.5618429687520847,0.5786684509088459,0.6726145776229132,0.6596081152670282,0.6905259779841565,0.6326520181070057,0.05215588090908053
