step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0051813471502590676,0.0012953367875647669,0.0,0.0022435891289752296,0.0051813471502590676,0.0
4,0.0,0.0010362694300518134,0.0,0.002072538860103627,0.0051813471502590676,0.0
5,0.0,0.0008635578583765113,0.0,0.0019309740738340153,0.0051813471502590676,0.0
6,0.0,0.0007401924500370097,0.0,0.0018130938140512051,0.0051813471502590676,0.0
7,0.006756756756756757,0.0014922629883769782,0.0,0.0026145106987168158,0.006756756756756757,0.0
8,0.004464285714285714,0.0018224877357001712,0.0,0.0026360073591882925,0.006756756756756757,0.0
9,0.005076142131979695,0.002147853175328124,0.0,0.0026844823228443825,0.006756756756756757,0.0
10,0.004484304932735426,0.0023602578805469693,0.0,0.002646218346047486,0.006756756756756757,0.0
11,0.0,0.002163569723834722,0.0,0.0026161958606491817,0.006756756756756757,0.0
12,0.005154639175257732,0.0023936519893287996,0.0,0.002636899020891736,0.006756756756756757,0.0
13,0.0,0.0022226768472338853,0.0,0.002614689119187346,0.006756756756756757,0.0
14,0.0,0.002074498390751626,0.0,0.0025861596780129593,0.006756756756756757,0.0
15,0.0,0.0019448422413296494,0.0,0.0025538928655902634,0.006756756756756757,0.0
16,0.0,0.0018304397565455524,0.0,0.002519544973640426,0.006756756756756757,0.0
17,0.0,0.0017287486589596885,0.0,0.0024841965740766965,0.006756756756756757,0.0
18,0.009009009009009009,0.002111920256330705,0.0,0.0029136230738474964,0.009009009009009009,0.0
19,0.0,0.00200632424351417,0.0,0.0028769079384238128,0.009009009009009009,0.0
20,0.0,0.001910784993823019,0.0,0.0028398997297906844,0.009009009009009009,0.0
21,0.0,0.0018239311304674272,0.0,0.0028030079639755918,0.009009009009009009,0.0
22,0.0,0.0017446297769688434,0.0,0.002766514561020521,0.009009009009009009,0.0
23,0.0043859649122807015,0.0018546854076068378,0.0,0.002759218052492234,0.009009009009009009,0.0
24,0.0,0.0017804979913025641,0.0,0.0027277909444201843,0.009009009009009009,0.0
25,0.0,0.0017120172993293887,0.0,0.0026966455606495937,0.009009009009009009,0.0
26,0.0,0.001648609251206078,0.0,0.002665915010953605,0.009009009009009009,0.0
27,0.0,0.0015897303493772896,0.0,0.002635693328362279,0.009009009009009009,0.0
28,0.0,0.0015349120614677279,0.0,0.002606045473447411,0.009009009009009009,0.0
29,0.0,0.0014837483260854703,0.0,0.002577014684232433,0.009009009009009009,0.0
30,0.0,0.0014358854768569066,0.0,0.0025486279240661673,0.009009009009009009,0.0
31,0.0,0.0013910140557051283,0.0,0.0025208999511329984,0.009009009009009009,0.0
32,0.0,0.0013488621146231547,0.0,0.002493836378903871,0.009009009009009009,0.0
33,0.003745318352059925,0.0014193461216065893,0.0,0.002490029215847612,0.009009009009009009,0.0
34,0.0,0.0013787933752749725,0.0,0.002465564739052306,0.009009009009009009,0.0
35,0.0,0.001340493559295112,0.0,0.0024416160149762557,0.009009009009009009,0.0
36,0.0,0.0013042640036384874,0.0,0.002418185342759614,0.009009009009009009,0.0
37,0.0,0.0012699412667006324,0.0,0.002395271063127785,0.009009009009009009,0.0
38,0.0,0.001237378670118565,0.0,0.0023728684898689026,0.009009009009009009,0.0
39,0.0,0.0012064442033656007,0.0,0.0023509706413640578,0.009009009009009009,0.0
40,0.007462686567164179,0.0013590354805314198,0.0,0.002514680985267322,0.009009009009009009,0.0
41,0.0,0.0013266774928997192,0.0,0.0024931880554266996,0.009009009009009009,0.0
42,0.0,0.001295824527948563,0.0,0.0024721263880928554,0.009009009009009009,0.0
43,0.004784688995215311,0.0013751169022046253,0.0,0.002498572850413382,0.009009009009009009,0.0
44,0.0,0.0013445587488223004,0.0,0.002478956062403501,0.009009009009009009,0.0
45,0.0,0.0013153292108044243,0.0,0.0024596905936903617,0.009009009009009009,0.0
46,0.008928571428571428,0.0014773130877781904,0.0,0.002669894468164256,0.009009009009009009,0.0
47,0.0,0.0014465357317828113,0.0,0.002650349034843508,0.009009009009009009,0.0
48,0.0,0.0014170145943994887,0.0,0.002631126718203844,0.009009009009009009,0.0
49,0.0,0.0013886743025114988,0.0,0.0026122263849390494,0.009009009009009009,0.0
50,0.0,0.0013614453946191167,0.0,0.002593645849947208,0.009009009009009009,0.0
51,0.0,0.001335263752414903,0.0,0.0025753820748232762,0.009009009009009009,0.0
52,0.0,0.0013100700967089614,0.0,0.0025574313334515665,0.009009009009009009,0.0
53,0.0,0.001285809539362499,0.0,0.002539789350296647,0.009009009009009009,0.0
54,0.0,0.0012624311841013627,0.0,0.0025224514159798827,0.009009009009009009,0.0
55,0.0,0.0012398877700995526,0.0,0.0025054124839128645,0.009009009009009009,0.0
56,0.0,0.0012181353530802623,0.0,0.0024886672510980442,0.009009009009009009,0.0
57,0.0,0.0011971330194064647,0.0,0.002472210225669529,0.009009009009009009,0.0
