,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.8633756160736084,0.08738777876314356,0.0012438297271728516,0.0003429266512255633,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.2873376623376623,0.31439393939393934,0.2857142857142856,0.26190476190476186,0.22030075187969927,0.27435245172659356,0.03142934470280209,248,0.26082542546043613,0.33946220328218907,0.26714732232095806,0.2558640539216743,0.2606297259512033,0.2767857461872922,0.031542680683245075
1,0.6980889797210693,0.09781928075043164,0.02106752395629883,0.01891318570183484,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.24999999999999994,0.25,0.2738095238095237,0.24999999999999994,0.25000000000000006,0.25471589602024386,0.009489128690426861,269,0.25,0.25,0.25158734485453127,0.25000000000000006,0.25,0.2503174689709063,0.0006349379418125022
2,1.209515380859375,0.12481451009000302,0.008281850814819336,0.008935093728256687,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.43019480519480513,0.3576839826839827,0.3452380952380952,0.4298245614035088,0.3322681704260652,0.37942239767182556,0.042365153488457714,22,0.4082740434618536,0.39239877769289533,0.3735294117647059,0.37647058823529417,0.36546247300351264,0.3832270588316523,0.015275775784784661
3,1.3772286415100097,0.2025476365893744,0.01707797050476074,0.016137130175079974,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.35113636363636364,0.26136363636363635,0.4135338345864661,0.2243107769423559,0.2581453634085214,0.30196659165480677,0.06975972778910453,197,0.38342245989304813,0.25882352941176473,0.40697135590663186,0.2668191866698616,0.273479427549195,0.3179031918861003,0.06371713312293575
4,1.1469346523284911,0.2642056759041177,0.02082033157348633,0.024895394697389436,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.3409090909090909,0.37067099567099565,0.39285714285714274,0.25,0.40601503759398505,0.3519689374952533,0.055300603269894506,74,0.40355869620575496,0.38915202444614205,0.38940334631169105,0.25,0.3803500648917885,0.3624928263710753,0.05673589964616286
5,1.347129487991333,0.16815341245146273,0.010400009155273438,0.01844865836300363,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.30422077922077917,0.37067099567099565,0.3809523809523808,0.22619047619047614,0.40601503759398505,0.33736246908443696,0.06478476479915775,112,0.3436997800215376,0.38915202444614205,0.40476297487117785,0.2867836599475879,0.3797537619699042,0.3608304402512699,0.04211094163647224
6,1.3902200698852538,0.3935190791640406,0.025445318222045897,0.020459735389519937,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.428030303030303,0.23809523809523808,0.24999999999999986,0.369047619047619,0.4262531328320803,0.3422004451180652,0.08318813584388811,100,0.4252510423665633,0.2557406094968108,0.25,0.4281261846290772,0.42028463442622127,0.35588049418373446,0.0841644599307648
7,1.1024730682373047,0.10681257340311097,0.019913101196289064,0.015498340639806117,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.23749999999999996,0.4063852813852814,0.3809523809523808,0.43107769423558895,0.38809523809523816,0.367985613737902,0.06852600038779616,44,0.25578939133156,0.40841578690621927,0.3918375385156326,0.3741599144129924,0.3869739756367663,0.3634353213606341,0.05493024597270898
8,1.1324248790740967,0.17409007495921047,0.01503286361694336,0.018525632329408997,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.24999999999999994,0.41774891774891776,0.3690476190476189,0.33333333333333326,0.34329573934837104,0.34237464268928797,0.055334937943501444,96,0.26562261268143617,0.4081102101300542,0.36356696912875114,0.3202198671567254,0.35501852798364425,0.3425076374161222,0.04756420316425101
9,1.5736329555511475,0.32329868116381033,0.004981136322021485,0.007917860833727848,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.38149350649350633,0.3576839826839827,0.476190476190476,0.41917293233082703,0.41791979949874697,0.41000895134190324,0.04023526130426119,1,0.39836534832991255,0.38915202444614205,0.41303906565967125,0.39608482335107026,0.38325704163597457,0.39597966068455415,0.010051940259393231
10,1.4809862613677978,0.2602700284971788,0.009731340408325195,0.013511817922327609,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.2738636363636363,0.3843614718614719,0.31578947368421045,0.3214285714285714,0.40388471177944874,0.33944761855230965,0.047748837182166846,105,0.3289915966386554,0.391791305788471,0.31850029815146097,0.3478244029469451,0.3170876490130936,0.34083905050772517,0.02774324624072615
