,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.9274464130401612,0.15242524350795533,0.012300968170166016,0.013756287050405703,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 2}",0.2840909090909091,0.3928571428571427,0.35588972431077687,0.24999999999999994,0.40476190476190493,0.3372376786278388,0.06062970787246557,153,0.28823529411764703,0.3781894576012223,0.36384562769651685,0.23837209302325585,0.4087551299589603,0.3354795204795204,0.06270559640713876
1,1.2031242847442627,0.37347248914658937,0.013098001480102539,0.009775575755818836,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 3}",0.34090909090909094,0.3024891774891775,0.3333333333333333,0.28759398496240596,0.39035087719298256,0.3307266299257146,0.035333534415685076,169,0.3876759137389895,0.3370304748405386,0.3053026057719249,0.419437140332349,0.3963599214283209,0.3691612112224246,0.041762516218571424
2,1.7864256381988526,0.1880493758257937,0.014973211288452148,0.016930174140072866,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 4}",0.42364718614718616,0.25725108225108223,0.4630325814536341,0.37218045112781944,0.4604636591478698,0.39469595844023764,0.07665964571428115,37,0.4331807750482449,0.41003847322061354,0.462533602789565,0.46122836077552337,0.4451415091975967,0.4424245442063087,0.019491765007692084
3,1.3726130485534669,0.13078937294252269,0.01977567672729492,0.01664383062309066,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 5}",0.26136363636363635,0.3422077922077922,0.3602756892230576,0.3696741854636591,0.3571428571428572,0.3375503014232991,0.03972301127637895,149,0.3411255411255411,0.353170359052712,0.3792232277526395,0.43624469465782734,0.3776921323090954,0.3774911909795631,0.0327688201746492
4,1.4898010730743407,0.31068084890278186,0.013434314727783203,0.01571820562285387,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 6}",0.41217532467532464,0.34339826839826837,0.25,0.22619047619047614,0.25000000000000006,0.2975313434552565,0.07087253884575395,206,0.40336326206276596,0.39026710355555144,0.24999999999999994,0.3618372257841214,0.25,0.3310935182804878,0.06756022798354956
5,1.5437889099121094,0.3160774120729174,0.005686759948730469,0.008780860703564833,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.3765151515151516,0.3154761904761904,0.4291979949874687,0.28571428571428564,0.4047619047619048,0.36210702700977304,0.05373289108604354,96,0.4048568605974701,0.32971734148204734,0.45200901469711313,0.33881024466169424,0.37140902872777015,0.379360498033219,0.044944106137393226
6,2.219380283355713,0.7167008183076523,0.013063573837280273,0.015141763865704944,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.25,0.24999999999999994,0.4486215538847118,0.19047619047619044,0.25000000000000006,0.27755076096037196,0.08807154621679125,262,0.25,0.25,0.46513256012580256,0.3389077513885913,0.25,0.3108080623028788,0.08449675079919189
7,1.8927904605865478,0.2721585589483158,0.009633731842041016,0.010237688035923374,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.4004329004329004,0.3923701298701298,0.4398496240601503,0.3295739348370927,0.42474937343358415,0.3973268563371538,0.03770224739431611,33,0.35371524294274115,0.5266095704437306,0.4395357606369918,0.3700982082597463,0.4068535374793925,0.4193624639525205,0.0613219398040157
8,1.9098965167999267,0.173703534054389,0.0015833377838134766,0.00031093713447533067,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.42142857142857143,0.4740259740259739,0.3634085213032581,0.3101503759398495,0.3690789473684211,0.38832568768209497,0.055866771536885566,44,0.4620544822529231,0.5223881009139691,0.46104525436271016,0.32225054062403463,0.34294871794871795,0.422137419220471,0.07668849934827211
9,2.450173759460449,0.3848979057931256,0.016172409057617188,0.016462065582835753,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.3854978354978355,0.373051948051948,0.4041353383458647,0.4461152882205513,0.2947368421052633,0.3809128387503673,0.04918025711418968,65,0.43455633074697575,0.46740453026774786,0.43201465231651637,0.4901417624618224,0.32053167420814477,0.42892979000024145,0.058341301073684085
10,2.706142807006836,0.2972797212930814,0.013498735427856446,0.01440506915622568,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.3850108225108225,0.2321428571428571,0.3778195488721804,0.2976190476190475,0.32142857142857145,0.3228202877087316,0.0564597939349925,178,0.5119194117953862,0.35570517363571935,0.4998194503785953,0.4438829082509138,0.31976744186046513,0.426218877184216,0.07665211604557153
