iterations,fitness,time,fevals
0,22.0,0.001390171,799
10,24.0,0.002994027,1481
20,27.0,0.006430691,2184
30,28.0,0.007567134,2889
40,37.0,0.008589425,3586
50,39.0,0.009585216,4293
60,44.0,0.010998457,4992
70,40.0,0.012253667,5686
80,43.0,0.013196426,6373
90,41.0,0.014147196,7077
100,43.0,0.015034281,7763
110,44.0,0.016039656,8457
120,45.0,0.017113163,9151
130,45.0,0.018175903,9835
140,45.0,0.019490203,10546
150,47.0,0.021101023,11230
160,46.0,0.021943951,11932
170,47.0,0.022794455,12627
180,46.0,0.023830298,13332
190,46.0,0.024767425,14030
200,46.0,0.02607238,14725
210,47.0,0.027242955,15413
220,47.0,0.029368203,16107
230,48.0,0.030441007,16796
240,48.0,0.03116142,17506
250,48.0,0.032212638,18207
260,50.0,0.032862809,18904
270,49.0,0.033711891,19607
280,50.0,0.03451689,20320
290,50.0,0.035651748,21018
300,48.0,0.036531133,21711
310,48.0,0.038839414,22406
320,47.0,0.040521403,23105
330,50.0,0.044269461,23803
340,49.0,0.045142593,24491
350,48.0,0.046093455,25180
360,49.0,0.046897496,25874
370,50.0,0.047780605,26561
380,48.0,0.048615796,27260
390,50.0,0.049624375,27968
400,48.0,0.050819176,28647
410,49.0,0.052062713,29351
420,50.0,0.054284824,30047
430,50.0,0.05540981,30725
440,50.0,0.056363178,31415
450,51.0,0.057370997,32108
460,51.0,0.058352036,32794
470,52.0,0.059129264,33486
480,52.0,0.06006172,34175
490,51.0,0.060915433,34880
500,51.0,0.062259014,35587
510,51.0,0.063388028,36307
520,50.0,0.064272678,37007
530,50.0,0.065237074,37701
540,51.0,0.066155558,38402
550,51.0,0.067116596,39092
560,53.0,0.068005325,39787
570,52.0,0.069571628,40497
580,51.0,0.070520838,41208
590,51.0,0.072669761,41899
600,51.0,0.073693476,42610
610,51.0,0.075413171,43313
620,51.0,0.076426458,44029
630,53.0,0.077788181,44732
640,53.0,0.078872415,45420
650,55.0,0.07998963,46131
660,58.0,0.080781957,46822
670,60.0,0.081711974,47524
680,59.0,0.082695178,48231
690,58.0,0.084231137,48909
700,58.0,0.085192411,49598
710,60.0,0.086169656,50281
720,59.0,0.087086208,50978
730,61.0,0.092126904,51673
740,62.0,0.093419526,52361
750,62.0,0.094361048,53055
760,59.0,0.095644525,53746
770,59.0,0.09654792,54454
780,59.0,0.098099229,55142
790,60.0,0.099414295,55856
800,61.0,0.100780675,56556
810,61.0,0.101941817,57239
820,60.0,0.102839239,57933
830,60.0,0.103948964,58628
840,61.0,0.104857451,59323
850,60.0,0.106100431,60024
860,60.0,0.107008579,60712
870,60.0,0.108083402,61417
880,60.0,0.108791134,62116
890,59.0,0.109765,62808
900,59.0,0.110846705,63503
910,60.0,0.112085992,64209
920,60.0,0.114369775,64908
930,60.0,0.115546205,65607
940,61.0,0.116986403,66314
950,61.0,0.11835463,67019
960,61.0,0.119862421,67722
970,60.0,0.121324617,68424
980,60.0,0.122048365,69111
990,59.0,0.12296903,69799
1000,59.0,0.123905735,70488
1010,59.0,0.125845128,71185
1020,60.0,0.127121258,71876
1030,59.0,0.128206157,72569
1040,58.0,0.128888142,73272
1050,58.0,0.12981006,73965
1060,57.0,0.130562291,74640
1070,58.0,0.131359761,75339
1080,59.0,0.132407577,76049
1090,59.0,0.134387264,76747
1100,60.0,0.135047285,77451
