iterations,fitness,time,fevals
0,17.0,2.02700000003e-05,11
10,13.0,4.92479999998e-05,21
20,13.0,6.91779999995e-05,31
30,13.0,8.90379999996e-05,41
40,13.0,0.000103600999999,51
50,12.0,0.000121206999999,61
60,11.0,0.000139121999999,71
70,13.0,0.000160478,81
80,14.0,0.000178953,91
90,14.0,0.000196987,101
100,14.0,0.000215029,111
110,15.0,0.000231986999999,121
120,17.0,0.000295400999999,131
130,18.0,0.000312970999999,141
140,19.0,0.000329810999999,151
150,19.0,0.000347303999998,161
160,19.0,0.000365104999998,171
170,19.0,0.000389414999998,181
180,19.0,0.000408988999999,191
190,19.0,0.000427109999999,201
200,23.0,0.000445873999999,211
210,23.0,0.000467191999999,221
220,23.0,0.000486036999999,231
230,23.0,0.000504225999999,241
240,24.0,0.000526663,251
250,24.0,0.000543934,261
260,24.0,0.000563112999999,271
270,24.0,0.000581656999999,281
280,24.0,0.000601049999999,291
290,24.0,0.000640693999999,301
300,24.0,0.000659621999999,311
310,24.0,0.000678258999999,321
320,24.0,0.000704896999999,331
330,24.0,0.000722009999999,341
340,25.0,0.000739921999998,351
350,25.0,0.000761178999999,361
360,26.0,0.000780494999999,371
370,26.0,0.000797050999999,381
380,26.0,0.000815404999999,391
390,26.0,0.000837036999999,401
400,26.0,0.000857676,411
410,26.0,0.000875512,421
420,26.0,0.000893038,431
430,26.0,0.000911045,441
440,26.0,0.000927626,451
450,26.0,0.000944792,461
460,26.0,0.000961338,471
470,27.0,0.000978199,481
480,27.0,0.000996462,491
490,27.0,0.001012621,501
500,27.0,0.001029349,511
510,27.0,0.001044087,521
520,27.0,0.001061054,531
530,27.0,0.001078765,541
540,27.0,0.001095782,551
550,27.0,0.001118978,561
560,27.0,0.001140494,571
570,27.0,0.001157933,581
580,27.0,0.001176308,591
590,27.0,0.00119839,601
600,27.0,0.001216475,611
610,27.0,0.001234047,621
620,27.0,0.001250333,631
630,27.0,0.001268036,641
640,27.0,0.001285356,651
650,27.0,0.001304027,661
660,27.0,0.001320764,671
670,27.0,0.00133782,681
680,27.0,0.001354408,691
690,27.0,0.001371094,701
700,28.0,0.001393225,711
710,28.0,0.001414425,721
720,28.0,0.001435188,731
730,28.0,0.001457591,741
740,28.0,0.001475108,751
750,28.0,0.001493241,761
760,28.0,0.00151323,771
770,28.0,0.001542289,781
780,28.0,0.001559278,791
790,28.0,0.001581906,801
800,28.0,0.001599867,811
810,28.0,0.001618049,821
820,29.0,0.001636112,831
830,29.0,0.001664794,841
840,30.0,0.001687239,851
850,30.0,0.001706708,861
860,31.0,0.001723792,871
870,31.0,0.001743519,881
880,31.0,0.001760567,891
890,33.0,0.001879015,901
900,33.0,0.001896122,911
910,33.0,0.001918077,921
920,33.0,0.001936824,931
930,33.0,0.001955594,941
940,34.0,0.00197374,951
950,34.0,0.001991213,961
960,34.0,0.002008975,971
970,34.0,0.002026477,981
980,34.0,0.002045369,991
990,34.0,0.002080789,1001
1000,34.0,0.002099377,1011
1010,34.0,0.002118128,1021
1020,34.0,0.002135728,1031
1030,34.0,0.002152862,1041
1040,37.0,0.002170924,1051
1050,37.0,0.00218753,1061
1060,37.0,0.002203359,1071
1070,37.0,0.002219256,1081
1080,37.0,0.002242142,1091
1090,37.0,0.002260017,1101
1100,38.0,0.002277406,1111
1110,38.0,0.002295555,1121
1120,38.0,0.002312981,1131
1130,38.0,0.002331965,1141
1140,38.0,0.002350085,1151
1150,39.0,0.00236806,1161
1160,39.0,0.00238464,1171
1170,39.0,0.00240228,1181
1180,39.0,0.002418877,1191
1190,39.0,0.002435891,1201
1200,39.0,0.002453876,1211
1210,39.0,0.00247154,1221
1220,39.0,0.002488937,1231
1230,39.0,0.002506233,1241
1240,39.0,0.002527052,1251
1250,39.0,0.002544731,1261
1260,39.0,0.002561027,1271
1270,39.0,0.002582537,1281
1280,39.0,0.00260167,1291
1290,39.0,0.002617534,1301
1300,39.0,0.002635278,1311
1310,39.0,0.002652272,1321
1320,39.0,0.002669831,1331
1330,39.0,0.002688398,1341
1340,39.0,0.002704953,1351
1350,39.0,0.00272353,1361
1360,39.0,0.002741574,1371
1370,39.0,0.002921134,1381
1380,39.0,0.002942043,1391
1390,39.0,0.002975935,1401
1400,39.0,0.002998375,1411
1410,39.0,0.003021081,1421
1420,39.0,0.003040018,1431
1430,39.0,0.003058553,1441
1440,39.0,0.003076681,1451
1450,39.0,0.003095383,1461
1460,39.0,0.003113395,1471
1470,39.0,0.003132564,1481
1480,39.0,0.003151404,1491
1490,40.0,0.003168825,1501
1500,40.0,0.003187675,1511
1510,40.0,0.003203934,1521
1520,41.0,0.003223108,1531
1530,41.0,0.003247854,1541
1540,42.0,0.003265841,1551
1550,42.0,0.003283068,1561
1560,42.0,0.003300952,1571
1570,42.0,0.003327585,1581
1580,42.0,0.003344979,1591
1590,42.0,0.003367517,1601
1600,42.0,0.003391776,1611
1610,42.0,0.003412252,1621
1620,42.0,0.00343203,1631
1630,42.0,0.003450398,1641
1640,42.0,0.003471449,1651
1650,43.0,0.00349054,1661
1660,43.0,0.003509734,1671
1670,43.0,0.00353131,1681
1680,45.0,0.003549692,1691
1690,51.0,0.003568254,1701
1700,52.0,0.003588658,1711
1710,52.0,0.003606826,1721
1720,52.0,0.003625375,1731
1730,52.0,0.003647098,1741
1740,52.0,0.003663884,1751
1750,52.0,0.003683122,1761
1760,52.0,0.003712976,1771
1770,52.0,0.003730491,1781
1780,52.0,0.003746766,1791
1790,52.0,0.003765062,1801
1800,52.0,0.003783746,1811
1810,52.0,0.003801431,1821
1820,52.0,0.003819806,1831
1830,52.0,0.003837547,1841
1840,52.0,0.00385659,1851
1850,52.0,0.003875434,1861
1860,52.0,0.003893738,1871
1870,54.0,0.003914864,1881
1880,55.0,0.003932183,1891
1890,55.0,0.003950872,1901
1900,55.0,0.003971822,1911
1910,55.0,0.003990692,1921
1920,57.0,0.004009896,1931
1930,57.0,0.004031062,1941
1940,57.0,0.004048737,1951
1950,57.0,0.004065199,1961
1960,57.0,0.004089833,1971
1970,57.0,0.004108263,1981
1980,57.0,0.00412626,1991
1990,57.0,0.004145126,2001
2000,57.0,0.004210394,2011
2010,57.0,0.004230435,2021
2020,57.0,0.004418866,2031
2030,57.0,0.004539333,2041
2040,57.0,0.004566334,2051
2050,57.0,0.004593801,2061
2060,57.0,0.00461194,2071
2070,57.0,0.004654088,2081
2080,57.0,0.004673026,2091
2090,58.0,0.004692158,2101
2100,58.0,0.004710524,2111
2110,58.0,0.004736904,2121
2120,58.0,0.004754685,2131
2130,58.0,0.004773122,2141
2140,58.0,0.004790599,2151
2150,58.0,0.004808866,2161
2160,58.0,0.004829333,2171
2170,58.0,0.004847356,2181
2180,58.0,0.004865588,2191
2190,58.0,0.004886988,2201
2200,58.0,0.004906348,2211
2210,58.0,0.004924763,2221
2220,58.0,0.005216651,2231
2230,61.0,0.005244518,2241
2240,61.0,0.005265916,2251
2250,61.0,0.005292042,2261
2260,61.0,0.00531858,2271
