iterations,fitness,time,fevals
0,20.0,0.21077396,1000
10,25.0,0.414260357,2100
20,25.0,0.839096622,3200
30,29.0,1.050171746,4300
40,31.0,1.275392004,5400
50,34.0,1.459377021,6500
60,39.0,1.748031648,7600
70,43.0,2.087817189,8700
80,44.0,2.334853442,9800
90,49.0,2.622473435,10900
100,53.0,2.912962676,12000
110,55.0,3.163197067,13100
120,50.0,3.365899713,14200
130,49.0,3.492999004,15300
140,49.0,3.690400938,16400
150,50.0,3.910656283,17500
160,49.0,4.099883625,18600
170,54.0,4.483318428,19700
180,61.0,5.074613334,20800
190,55.0,5.383139937,21900
200,59.0,5.686229985,23000
210,56.0,5.958244771,24100
220,62.0,6.146596124,25200
230,55.0,6.430757086,26300
240,58.0,6.674093901,27400
250,60.0,6.935263628,28500
260,61.0,7.208754287,29600
270,65.0,7.525582469,30700
280,62.0,7.740245598,31800
290,66.0,7.920912196,32900
300,60.0,8.286441131,34000
310,66.0,8.497671424,35100
320,64.0,8.782536433,36200
330,64.0,9.106063854,37300
340,63.0,9.418746228,38400
350,63.0,9.733474345,39500
360,64.0,10.015700883,40600
370,65.0,10.356332161,41700
380,62.0,10.802324156,42800
390,62.0,11.09228905,43900
400,62.0,11.369008668,45000
410,64.0,11.737892516,46100
420,64.0,11.961248373,47200
430,63.0,12.112316497,48300
440,64.0,12.302089749,49400
450,64.0,12.531224303,50500
460,63.0,12.755551952,51600
470,65.0,12.956262662,52700
480,66.0,13.148690859,53800
490,68.0,13.289895734,54900
500,63.0,13.430991711,56000
510,65.0,13.649105413,57100
520,65.0,13.850604974,58200
530,64.0,14.021581402,59300
540,65.0,14.166924487,60400
550,67.0,14.312771944,61500
560,68.0,14.421303138,62600
570,68.0,14.576780773,63700
580,66.0,14.757964659,64800
590,65.0,15.182258637,65900
600,64.0,15.348733981,67000
610,66.0,15.482535269,68100
620,65.0,15.627436824,69200
630,67.0,15.755842948,70300
640,63.0,15.893180527,71400
650,64.0,16.03364559,72500
660,66.0,16.161835884,73600
670,65.0,16.442049517,74700
680,66.0,16.681591935,75800
690,66.0,16.850161625,76900
700,66.0,17.005460201,78000
710,65.0,17.166446859,79100
720,65.0,17.33593542,80200
730,85.0,17.48151615,81300
740,65.0,17.897993752,82400
750,68.0,18.104676225,83500
760,68.0,18.304576507,84600
770,67.0,18.550001684,85700
780,65.0,18.762136685,86800
790,69.0,18.95982313,87900
