iterations,fitness,time,fevals
0,17.0,3.23630000001e-05,11
10,22.0,6.19900000001e-05,21
20,22.0,9.84350000002e-05,31
30,22.0,0.000131512,41
40,23.0,0.000157747,51
50,23.0,0.000183398,61
60,23.0,0.000209683,71
70,29.0,0.000236958000001,81
80,29.0,0.000264251000001,91
90,29.0,0.000312568000001,101
100,29.0,0.000349361000001,111
110,29.0,0.000378023000001,121
120,29.0,0.000410912000001,131
130,30.0,0.000437916000001,141
140,32.0,0.000462561000001,151
150,32.0,0.000485994000001,161
160,32.0,0.000512570000001,171
170,32.0,0.000536986000001,181
180,32.0,0.000563425000001,191
190,32.0,0.000589451000001,201
200,32.0,0.000615024000001,211
210,32.0,0.000639851000001,221
220,32.0,0.000665887000001,231
230,32.0,0.000692134000001,241
240,32.0,0.000717493000001,251
250,32.0,0.000745913000001,261
260,32.0,0.000771369000001,271
270,32.0,0.000798425000001,281
280,32.0,0.000827637000001,291
290,32.0,0.000854144000001,301
300,33.0,0.000879804000001,311
310,34.0,0.000907257000001,321
320,34.0,0.000933804000001,331
330,34.0,0.000960190000001,341
340,34.0,0.000987290000001,351
350,34.0,0.00101836,361
360,35.0,0.001046676,371
370,35.0,0.001071858,381
380,35.0,0.00109681,391
390,37.0,0.00112551,401
400,38.0,0.001165861,411
410,38.0,0.00119531,421
420,38.0,0.001221322,431
430,38.0,0.00124652,441
440,38.0,0.001271479,451
450,38.0,0.001297578,461
460,38.0,0.001324552,471
470,39.0,0.001352303,481
480,39.0,0.001392267,491
490,40.0,0.001427334,501
500,41.0,0.001456132,511
510,41.0,0.001484958,521
520,41.0,0.001508707,531
530,41.0,0.001534815,541
540,42.0,0.001560958,551
550,42.0,0.001587722,561
560,42.0,0.001613866,571
570,44.0,0.001641146,581
580,44.0,0.001666098,591
590,44.0,0.001690819,601
600,45.0,0.001719306,611
610,45.0,0.001745658,621
620,45.0,0.001772042,631
630,45.0,0.001805125,641
640,45.0,0.001839333,651
650,45.0,0.00187634,661
660,45.0,0.001906688,671
670,45.0,0.002478954,681
680,45.0,0.002508135,691
690,45.0,0.002534884,701
700,45.0,0.002559922,711
710,45.0,0.00258378,721
720,45.0,0.002610847,731
730,45.0,0.002635423,741
740,45.0,0.002661407,751
750,45.0,0.002690394,761
760,45.0,0.002718767,771
770,45.0,0.002745605,781
780,45.0,0.00277167,791
790,45.0,0.002798763,801
800,45.0,0.002835346,811
810,45.0,0.002855391,821
820,45.0,0.002882961,831
830,45.0,0.002900685,841
840,45.0,0.002916336,851
850,46.0,0.002932181,861
860,46.0,0.002946741,871
870,46.0,0.002968224,881
880,46.0,0.002990832,891
890,47.0,0.003016502,901
900,47.0,0.003042707,911
910,47.0,0.003073838,921
920,47.0,0.003100818,931
930,47.0,0.003387392,941
940,47.0,0.003414589,951
950,47.0,0.003581594,961
960,47.0,0.003600436,971
970,47.0,0.003620149,981
980,47.0,0.00363714,991
990,47.0,0.003657515,1001
1000,47.0,0.003673397,1011
1010,47.0,0.003690063,1021
1020,47.0,0.003705223,1031
1030,47.0,0.003720815,1041
1040,47.0,0.003737804,1051
1050,47.0,0.003754575,1061
1060,47.0,0.00377373,1071
