iterations,fitness,time,fevals
0,24.0,0.126076931,1000
10,30.0,0.24879355,2100
20,46.0,0.359034645,3200
30,46.0,0.463154918,4300
40,46.0,0.558479534,5400
50,47.0,0.657641701,6500
60,51.0,0.753018663,7600
70,50.0,0.852024132,8700
80,50.0,0.957301398,9800
90,49.0,1.205801627,10900
100,48.0,1.311313133,12000
110,47.0,1.42586505,13100
120,47.0,1.528747641,14200
130,47.0,1.624189334,15300
140,47.0,1.714655636,16400
150,46.0,1.798280884,17500
160,48.0,1.894549933,18600
170,47.0,1.987257523,19700
180,46.0,2.083619791,20800
190,46.0,2.185408789,21900
200,48.0,2.278828027,23000
210,47.0,2.368564365,24100
220,47.0,2.468406992,25200
230,47.0,2.569470629,26300
240,49.0,2.663033514,27400
250,47.0,2.795437658,28500
260,49.0,2.955369313,29600
270,46.0,3.062865424,30700
280,46.0,3.1598125,31800
290,47.0,3.252250731,32900
300,47.0,3.350713373,34000
310,50.0,3.439293741,35100
320,51.0,3.534365554,36200
330,51.0,3.62043419,37300
340,52.0,3.709278044,38400
350,51.0,3.796134824,39500
360,49.0,3.885106137,40600
370,52.0,3.975806797,41700
380,50.0,4.067404847,42800
390,52.0,4.148450413,43900
400,49.0,4.237385765,45000
410,52.0,4.322842212,46100
420,51.0,4.407533463,47200
430,48.0,4.486246576,48300
440,56.0,4.576506027,49400
450,52.0,4.660637692,50500
460,59.0,4.740771059,51600
470,58.0,4.892959283,52700
480,57.0,5.020034738,53800
490,56.0,5.101432409,54900
500,59.0,5.192786287,56000
510,66.0,5.272837485,57100
520,58.0,5.352479898,58200
530,60.0,5.438395851,59300
540,59.0,5.536048455,60400
550,59.0,5.623536623,61500
560,59.0,5.704636851,62600
570,58.0,5.780582145,63700
580,55.0,5.863651359,64800
590,61.0,5.945049545,65900
600,59.0,6.029073858,67000
610,56.0,6.111555846,68100
620,58.0,6.195619979,69200
630,58.0,6.274017976,70300
640,59.0,6.354320762,71400
650,59.0,6.441424599,72500
660,53.0,6.525006091,73600
670,57.0,6.60838365,74700
680,57.0,6.697764344,75800
690,60.0,6.814726459,76900
700,58.0,6.973847621,78000
710,59.0,7.067086294,79100
720,59.0,7.151769347,80200
730,58.0,7.236027195,81300
740,60.0,7.321389172,82400
750,60.0,7.405264913,83500
760,60.0,7.490323408,84600
770,57.0,7.575152884,85700
780,54.0,7.654500125,86800
790,57.0,7.74613976,87900
800,58.0,7.825472225,89000
810,60.0,7.907843578,90100
820,59.0,7.990631906,91200
830,58.0,8.070942199,92300
840,58.0,8.156292493,93400
850,59.0,8.235785035,94500
860,59.0,8.321068023,95600
870,60.0,8.403850024,96700
880,58.0,8.484655692,97800
890,59.0,8.593917234,98900
900,58.0,8.74994367,100000
910,58.0,8.843287464,101100
920,59.0,8.929391801,102200
930,60.0,9.012120335,103300
940,58.0,9.091830875,104400
950,60.0,9.179473359,105500
960,56.0,9.263670926,106600
970,60.0,9.347574064,107700
980,58.0,9.426817572,108800
990,59.0,9.511886188,109900
1000,58.0,9.589662855,111000
1010,60.0,9.679929566,112100
1020,57.0,9.771099009,113200
1030,60.0,9.85691618,114300
1040,60.0,9.972216509,115400
1050,59.0,10.060358435,116500
1060,59.0,10.154499193,117600
1070,59.0,10.237202484,118700
1080,61.0,10.321230025,119800
1090,62.0,10.412100991,120900
1100,56.0,10.492652522,122000
1110,60.0,10.576367823,123100
1120,60.0,10.654959914,124200
1130,60.0,10.738366394,125300
1140,63.0,10.82475345,126400
1150,60.0,10.913589111,127500
1160,60.0,10.992543295,128600
1170,57.0,11.078306724,129700
1180,61.0,11.158048113,130800
1190,60.0,11.239551584,131900
1200,59.0,11.325440807,133000
1210,60.0,11.404887243,134100
1220,58.0,11.488670815,135200
1230,59.0,11.569815898,136300
1240,59.0,11.648581053,137400
1250,59.0,11.728634876,138500
1260,58.0,11.8097834,139600
1270,60.0,11.891380699,140700
1280,58.0,11.984905565,141800
1290,58.0,12.077056504,142900
1300,58.0,12.158788757,144000
1310,67.0,12.353914982,145100
1320,62.0,12.456095679,146200
1330,60.0,12.543306034,147300
1340,59.0,12.626084174,148400
1350,59.0,12.718805011,149500
1360,60.0,12.800430574,150600
1370,52.0,12.881930729,151700
1380,59.0,12.967761116,152800
1390,57.0,13.054282995,153900
1400,59.0,13.138905236,155000
1410,57.0,13.22353049,156100
1420,59.0,13.306324447,157200
1430,58.0,13.391316721,158300
1440,58.0,13.475112703,159400
1450,55.0,13.559138229,160500
1460,58.0,13.642255768,161600
1470,59.0,13.73011082,162700
1480,56.0,13.812638924,163800
1490,59.0,13.900211959,164900
1500,57.0,13.9833472,166000
1510,54.0,14.218005559,167100
1520,56.0,14.306565679,168200
1530,57.0,14.389231864,169300
1540,60.0,14.478313418,170400
1550,58.0,14.563072718,171500
1560,60.0,14.650670561,172600
1570,59.0,14.728943322,173700
1580,59.0,14.804294599,174800
1590,62.0,14.883087345,175900
1600,58.0,14.962457251,177000
1610,59.0,15.044217156,178100
1620,58.0,15.13442452,179200
1630,54.0,15.213847407,180300
1640,60.0,15.294028008,181400
1650,59.0,15.368516371,182500
1660,60.0,15.449449905,183600
1670,58.0,15.533309485,184700
1680,60.0,15.609700221,185800
1690,59.0,15.692699897,186900
1700,56.0,15.780769549,188000
1710,57.0,15.935065054,189100
1720,57.0,16.062581352,190200
1730,60.0,16.153549088,191300
1740,60.0,16.240457617,192400
1750,57.0,16.336809205,193500
1760,59.0,16.423666637,194600
1770,57.0,16.514825632,195700
1780,59.0,16.602990021,196800
1790,60.0,16.687695402,197900
1800,57.0,16.777063295,199000
1810,57.0,16.871382537,200100
1820,59.0,16.959068022,201200
1830,56.0,17.047566282,202300
1840,58.0,17.137365761,203400
1850,58.0,17.225111395,204500
1860,59.0,17.318440992,205600
1870,60.0,17.407347417,206700
1880,60.0,17.495584821,207800
1890,58.0,17.579025696,208900
1900,60.0,17.664522982,210000
1910,59.0,17.775375985,211100
1920,60.0,17.937251335,212200
1930,59.0,18.028743929,213300
1940,55.0,18.117060616,214400
