iterations,fitness,time,fevals
0,22.0,0.193660614,1000
10,24.0,0.305615578,2100
20,30.0,0.418583813,3200
30,42.0,0.520133633,4300
40,40.0,0.62375985,5400
50,40.0,0.710741816,6500
60,44.0,0.798989751,7600
70,54.0,0.895340691,8700
80,52.0,0.998428451,9800
90,46.0,1.101128034,10900
100,53.0,1.19086185,12000
110,49.0,1.288517529,13100
120,56.0,1.390119429,14200
130,66.0,1.593380395,15300
140,55.0,1.727341329,16400
150,54.0,1.822198032,17500
160,55.0,1.917640868,18600
170,56.0,2.010886693,19700
180,54.0,2.103073552,20800
190,65.0,2.191191191,21900
200,61.0,2.298278847,23000
210,60.0,2.456035568,24100
220,65.0,2.58424844,25200
230,61.0,2.675286312,26300
240,57.0,2.757540766,27400
250,62.0,2.8461472,28500
260,66.0,2.942235237,29600
270,72.0,3.028981894,30700
280,70.0,3.117372762,31800
290,69.0,3.200402981,32900
300,68.0,3.285907657,34000
310,65.0,3.372612754,35100
320,71.0,3.452721538,36200
330,71.0,3.528374352,37300
340,65.0,3.739071516,38400
350,65.0,3.816806405,39500
360,71.0,3.905217504,40600
370,76.0,3.986959984,41700
380,67.0,4.067870893,42800
390,65.0,4.143368371,43900
400,73.0,4.223223456,45000
410,71.0,4.314667808,46100
420,71.0,4.425993321,47200
430,64.0,4.564650111,48300
440,70.0,4.6421457,49400
450,64.0,4.716315673,50500
460,65.0,4.794943755,51600
470,66.0,4.878427716,52700
480,68.0,4.966112245,53800
490,69.0,5.059805363,54900
500,66.0,5.14009406,56000
510,65.0,5.230573434,57100
520,67.0,5.312516608,58200
530,66.0,5.538690098,59300
540,67.0,5.660416455,60400
550,66.0,5.753007442,61500
560,65.0,5.838724077,62600
570,66.0,5.918764659,63700
580,69.0,6.008364398,64800
590,66.0,6.102535958,65900
600,66.0,6.212500345,67000
610,65.0,6.30214973,68100
620,66.0,6.391652282,69200
630,65.0,6.474632536,70300
640,66.0,6.55562186,71400
650,67.0,6.642205729,72500
660,66.0,6.720612986,73600
670,68.0,6.798874207,74700
680,67.0,6.880383236,75800
690,66.0,6.966198277,76900
700,66.0,7.04537478,78000
710,66.0,7.118522006,79100
720,66.0,7.253316884,80200
730,67.0,7.335761643,81300
740,66.0,7.415149475,82400
750,66.0,7.496668272,83500
760,66.0,7.575305423,84600
770,67.0,7.643386072,85700
780,68.0,7.713746134,86800
790,67.0,7.794887159,87900
800,66.0,7.874237524,89000
810,67.0,7.944838531,90100
820,67.0,8.020178534,91200
830,66.0,8.093272788,92300
840,66.0,8.169154444,93400
850,67.0,8.247474518,94500
860,66.0,8.329376829,95600
870,66.0,8.398264331,96700
880,67.0,8.470346963,97800
890,66.0,8.545476881,98900
900,67.0,8.619837404,100000
910,68.0,8.809900822,101100
920,68.0,8.890189207,102200
930,67.0,8.969240799,103300
940,67.0,9.043898061,104400
950,68.0,9.121209128,105500
960,67.0,9.203865088,106600
970,68.0,9.276852351,107700
980,67.0,9.365706399,108800
990,68.0,9.527228188,109900
1000,67.0,9.605048002,111000
1010,67.0,9.684950128,112100
1020,67.0,9.762026345,113200
1030,67.0,9.851442302,114300
1040,67.0,9.970929658,115400
1050,67.0,10.065172014,116500
1060,67.0,10.155549622,117600
1070,67.0,10.239533821,118700
1080,67.0,10.335499202,119800
1090,68.0,10.445569906,120900
1100,67.0,10.792296661,122000
1110,67.0,10.943748443,123100
1120,67.0,11.071260637,124200
1130,67.0,11.158699171,125300
1140,66.0,11.26715218,126400
1150,68.0,11.353245685,127500
1160,67.0,11.44429219,128600
1170,67.0,11.55729072,129700
1180,69.0,11.666560179,130800
1190,72.0,11.756501995,131900
1200,72.0,11.852575734,133000
1210,71.0,11.928513576,134100
1220,68.0,12.009629958,135200
1230,71.0,12.0940667,136300
1240,71.0,12.169986298,137400
1250,72.0,12.259070478,138500
1260,71.0,12.342229989,139600
1270,71.0,12.42605613,140700
1280,71.0,12.662265482,141800
1290,70.0,12.812377256,142900
1300,71.0,13.023057139,144000
1310,71.0,13.219449829,145100
1320,70.0,13.435188027,146200
1330,71.0,13.566360647,147300
1340,70.0,13.817715541,148400
1350,72.0,13.919535288,149500
1360,71.0,14.030676128,150600
1370,71.0,14.164992666,151700
1380,71.0,14.297319219,152800
1390,70.0,14.433499817,153900
1400,75.0,14.554067411,155000
1410,72.0,14.698457396,156100
1420,71.0,14.801660423,157200
1430,71.0,14.918663995,158300
1440,70.0,15.063660447,159400
1450,71.0,15.213301263,160500
1460,71.0,15.327807506,161600
1470,72.0,15.473928475,162700
1480,71.0,15.619669761,163800
1490,71.0,15.739850758,164900
1500,71.0,15.900565566,166000
1510,70.0,16.023457189,167100
1520,73.0,16.228015371,168200
1530,70.0,16.337198196,169300
1540,71.0,16.611820528,170400
1550,72.0,16.779262649,171500
1560,71.0,16.893027342,172600
1570,71.0,17.058552333,173700
1580,70.0,17.178866628,174800
1590,71.0,17.281205094,175900
1600,71.0,17.374003941,177000
1610,71.0,17.471239914,178100
1620,70.0,17.555383832,179200
1630,71.0,17.63985231,180300
1640,71.0,17.751338065,181400
1650,71.0,17.828520558,182500
1660,75.0,17.906173964,183600
1670,71.0,18.01615905,184700
1680,71.0,18.107956388,185800
1690,72.0,18.18885678,186900
1700,72.0,18.266679443,188000
1710,73.0,18.356807389,189100
1720,72.0,18.568570575,190200
1730,71.0,18.655410806,191300
1740,74.0,18.748048085,192400
1750,72.0,18.835773523,193500
1760,71.0,18.919702274,194600
1770,72.0,19.005829688,195700
1780,78.0,19.081488477,196800
1790,72.0,19.161889214,197900
1800,71.0,19.265450712,199000
1810,71.0,19.348793594,200100
1820,71.0,19.43051996,201200
1830,70.0,19.508345405,202300
1840,72.0,19.5919809,203400
1850,74.0,19.680829555,204500
1860,70.0,19.771842613,205600
1870,76.0,19.86836312,206700
1880,72.0,19.952286282,207800
1890,71.0,20.045454697,208900
1900,71.0,20.144260835,210000
1910,71.0,20.250591763,211100
1920,72.0,20.336044235,212200
1930,70.0,20.581483237,213300
1940,72.0,20.659136412,214400
1950,72.0,20.739050707,215500
1960,71.0,20.836361653,216600
1970,72.0,20.923898077,217700
1980,71.0,21.013947549,218800
1990,70.0,21.090762477,219900
2000,71.0,21.176137837,221000
2010,72.0,21.258548593,222100
2020,73.0,21.353140363,223200
2030,71.0,21.437441554,224300
2040,71.0,21.519447166,225400
2050,71.0,21.602636481,226500
2060,71.0,21.692920506,227600
2070,71.0,21.774771346,228700
2080,71.0,21.857970773,229800
2090,71.0,21.940506818,230900
2100,71.0,22.030202282,232000
2110,71.0,22.166733731,233100
2120,71.0,22.455305728,234200
2130,71.0,22.5970848,235300
2140,73.0,22.718524868,236400
2150,72.0,22.830038516,237500
2160,71.0,23.055728312,238600
2170,72.0,23.298323472,239700
2180,72.0,23.485162147,240800
2190,72.0,23.616874327,241900
2200,70.0,23.748120899,243000
2210,71.0,23.897676026,244100
2220,72.0,24.034927174,245200
2230,71.0,24.155515981,246300
2240,72.0,24.275493558,247400
2250,72.0,24.418775115,248500
2260,71.0,24.571489293,249600
2270,71.0,24.722281675,250700
2280,71.0,24.884988021,251800
2290,73.0,25.01467556,252900
2300,71.0,25.331582422,254000
2310,71.0,25.522346732,255100
2320,71.0,25.699557063,256200
2330,71.0,25.884518698,257300
2340,71.0,26.021788543,258400
2350,70.0,26.156540702,259500
2360,71.0,26.322457016,260600
2370,71.0,26.629121871,261700
2380,74.0,26.789610814,262800
2390,71.0,26.992782874,263900
2400,71.0,27.133795495,265000
2410,72.0,27.267780138,266100
2420,71.0,27.417696072,267200
2430,71.0,27.594039672,268300
2440,72.0,27.786012551,269400
2450,70.0,27.923691982,270500
2460,73.0,28.079889143,271600
2470,75.0,28.240032807,272700
2480,71.0,28.455421872,273800
2490,74.0,28.615698164,274900
2500,71.0,28.771922523,276000
2510,73.0,28.945043398,277100
2520,71.0,29.066707428,278200
2530,71.0,29.169068429,279300
2540,70.0,29.27367457,280400
2550,72.0,29.38164562,281500
2560,73.0,29.497580602,282600
2570,70.0,29.61394019,283700
2580,71.0,29.981144812,284800
2590,71.0,30.127232653,285900
2600,72.0,30.253654129,287000
2610,71.0,30.36125073,288100
2620,72.0,30.497467932,289200
2630,71.0,30.594318719,290300
2640,71.0,30.704795435,291400
2650,72.0,30.809588293,292500
2660,71.0,30.89903482,293600
2670,74.0,30.996408869,294700
2680,72.0,31.088081128,295800
2690,72.0,31.186613411,296900
2700,71.0,31.286769672,298000
2710,71.0,31.417645761,299100
2720,71.0,31.551729251,300200
2730,72.0,31.658741044,301300
2740,71.0,31.791309462,302400
2750,71.0,31.903221353,303500
2760,71.0,32.002369462,304600
2770,71.0,32.163953878,305700
2780,71.0,32.364155644,306800
2790,72.0,32.459183056,307900
2800,72.0,32.586636371,309000
2810,71.0,32.682229195,310100
2820,71.0,32.773150897,311200
2830,71.0,32.860062033,312300
2840,74.0,32.954133173,313400
2850,72.0,33.044525304,314500
2860,75.0,33.138229596,315600
2870,72.0,33.237369962,316700
2880,74.0,33.331665435,317800
2890,71.0,33.425371783,318900
2900,71.0,33.511517587,320000
2910,71.0,33.612098451,321100
2920,71.0,33.721691553,322200
2930,71.0,33.82206133,323300
2940,71.0,33.920403177,324400
2950,71.0,34.006750004,325500
2960,71.0,34.097198971,326600
2970,70.0,34.1951927,327700
2980,71.0,34.28623413,328800
2990,71.0,34.376916685,329900
3000,71.0,34.616248551,331000
3010,72.0,34.727790022,332100
3020,71.0,34.822249746,333200
3030,71.0,34.904811001,334300
3040,71.0,34.997793949,335400
3050,71.0,35.07867623,336500
3060,72.0,35.173830084,337600
3070,71.0,35.253964188,338700
3080,71.0,35.349891487,339800
3090,71.0,35.460329316,340900
3100,74.0,35.558614009,342000
3110,71.0,35.658982648,343100
3120,71.0,35.788295283,344200
3130,71.0,35.926383519,345300
3140,71.0,36.071629779,346400
3150,71.0,36.218474319,347500
3160,71.0,36.336046966,348600
3170,72.0,36.436976491,349700
3180,74.0,36.662092663,350800
3190,72.0,36.759488748,351900
3200,70.0,36.84470363,353000
3210,72.0,36.930444048,354100
3220,71.0,37.038583543,355200
3230,71.0,37.134881779,356300
3240,71.0,37.22468048,357400
3250,71.0,37.318307592,358500
3260,71.0,37.408656092,359600
3270,71.0,37.566325875,360700
3280,71.0,37.722591279,361800
3290,71.0,37.866622842,362900
3300,71.0,37.991561718,364000
3310,71.0,38.12857805,365100
3320,70.0,38.263112097,366200
3330,71.0,38.381787459,367300
3340,71.0,38.49754463,368400
3350,70.0,38.610294645,369500
3360,71.0,38.721956221,370600
3370,72.0,38.853877346,371700
3380,71.0,39.049423217,372800
3390,71.0,39.144672896,373900
3400,71.0,39.238877983,375000
3410,71.0,39.470995365,376100
3420,71.0,39.697368098,377200
3430,71.0,39.828054307,378300
3440,72.0,39.955502776,379400
3450,74.0,40.067792354,380500
3460,72.0,40.171159027,381600
3470,72.0,40.252823851,382700
3480,73.0,40.360192116,383800
3490,71.0,40.449248282,384900
3500,71.0,40.558291761,386000
3510,71.0,40.65629007,387100
3520,72.0,40.75898725,388200
3530,71.0,40.858778298,389300
3540,72.0,40.96035825,390400
3550,70.0,41.099077281,391500
3560,71.0,41.218413888,392600
3570,71.0,41.315645844,393700
3580,71.0,41.420876222,394800
3590,74.0,41.546939102,395900
3600,72.0,41.78083579,397000
3610,71.0,41.954425019,398100
3620,72.0,42.064238763,399200
3630,72.0,42.145709926,400300
3640,72.0,42.232128406,401400
3650,72.0,42.315503377,402500
3660,71.0,42.40481944,403600
3670,73.0,42.50058177,404700
3680,72.0,42.5873445,405800
3690,71.0,42.670132385,406900
3700,71.0,42.765744085,408000
3710,71.0,42.864779668,409100
3720,70.0,42.958293792,410200
3730,71.0,43.045216283,411300
3740,74.0,43.139479986,412400
3750,71.0,43.220140163,413500
3760,71.0,43.300056541,414600
3770,71.0,43.382447449,415700
3780,70.0,43.465045381,416800
3790,70.0,43.576166342,417900
3800,71.0,43.661668352,419000
3810,75.0,43.811224173,420100
3820,75.0,44.022863784,421200
3830,74.0,44.109092649,422300
3840,71.0,44.199836358,423400
3850,74.0,44.289104395,424500
3860,75.0,44.383663659,425600
3870,78.0,44.479899397,426700
3880,75.0,44.580487878,427800
3890,70.0,44.681461078,428900
3900,76.0,44.776237254,430000
3910,75.0,44.862241507,431100
3920,71.0,44.955858476,432200
3930,71.0,45.047442618,433300
3940,75.0,45.128931283,434400
3950,70.0,45.222249662,435500
3960,75.0,45.309132554,436600
3970,71.0,45.400557019,437700
3980,70.0,45.485112064,438800
3990,71.0,45.573259209,439900
4000,70.0,45.666181334,441000
4010,74.0,45.762961718,442100
4020,76.0,46.185457555,443200
4030,74.0,46.281167997,444300
4040,72.0,46.36723931,445400
4050,75.0,46.454510754,446500
4060,76.0,46.548015548,447600
4070,76.0,46.632396115,448700
4080,76.0,46.725562372,449800
4090,75.0,46.810483357,450900
4100,76.0,46.894500686,452000
4110,75.0,46.990771766,453100
4120,74.0,47.088232291,454200
4130,75.0,47.177943087,455300
4140,75.0,47.272642139,456400
4150,74.0,47.364973211,457500
4160,78.0,47.455695996,458600
4170,78.0,47.544050436,459700
4180,76.0,47.627378514,460800
4190,75.0,47.779337738,461900
4200,77.0,47.896051135,463000
4210,72.0,47.994156653,464100
4220,75.0,48.083320184,465200
4230,75.0,48.163025729,466300
4240,71.0,48.258680789,467400
4250,72.0,48.358768751,468500
4260,71.0,48.465677581,469600
4270,75.0,48.560226397,470700
4280,75.0,48.671136957,471800
4290,75.0,48.869012073,472900
4300,75.0,49.089045006,474000
4310,75.0,49.185608129,475100
4320,74.0,49.27537986,476200
4330,75.0,49.371030649,477300
4340,75.0,49.457210808,478400
4350,76.0,49.535865509,479500
4360,75.0,49.620262146,480600
4370,76.0,49.704464909,481700
4380,76.0,49.797719622,482800
4390,77.0,49.88618654,483900
4400,77.0,49.971242269,485000
4410,78.0,50.057217007,486100
4420,77.0,50.288883808,487200
4430,77.0,50.378336598,488300
4440,78.0,50.476833076,489400
4450,78.0,50.606755625,490500
4460,76.0,50.752990508,491600
4470,78.0,50.895862455,492700
4480,77.0,50.986679744,493800
4490,78.0,51.096344203,494900
4500,77.0,51.187531203,496000
4510,77.0,51.27690681,497100
4520,78.0,51.383957917,498200
4530,78.0,51.484035319,499300
4540,78.0,51.604123397,500400
4550,77.0,51.746835004,501500
