,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.17367749214172362,0.005304430438588934,0.0009129524230957031,7.809471799845492e-05,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,0.5,0.49999999999999994,6.091274903418105e-17,205,0.5000000000000001,0.5000000000000001,0.5000000000000003,0.5000000000000001,0.5000000000000001,0.5000000000000001,9.930136612989092e-17
1,0.16975574493408202,0.01040490450710521,0.0008345603942871094,3.311894099693826e-05,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.46710526315789463,0.49999999999999983,0.49999999999999994,0.5,0.49606060606060615,0.492574081307164,0.012905381090482787,285,0.4668874172185432,0.5000000000000001,0.5000000000000003,0.5000000000000001,0.5311331133113312,0.49960410610597494,0.020322058080019273
2,0.17488155364990235,0.014354908287982094,0.0008039474487304688,9.226521776159533e-06,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.49999999999999994,0.49999999999999983,0.5287081339712918,0.48000000000000004,0.5,0.5017824431207889,0.015518954900806537,189,0.5000000000000001,0.5000000000000001,0.5302428256070641,0.4851485148514852,0.5000000000000001,0.5030782680917099,0.014750026709085332
3,0.15259857177734376,0.006118866773438044,0.0008548259735107422,8.093270992076676e-05,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,0.5,0.49999999999999994,6.091274903418105e-17,205,0.5000000000000001,0.5000000000000001,0.5000000000000003,0.5000000000000001,0.5000000000000001,0.5000000000000001,9.930136612989092e-17
4,0.16764893531799316,0.007031792986984471,0.0007727146148681641,7.669492492323938e-05,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.5454805491990846,0.49999999999999983,0.49999999999999994,0.5,0.5,0.509188927287162,0.01826146420421519,161,0.5471947317508745,0.5000000000000001,0.5000000000000003,0.5000000000000001,0.5000000000000001,0.5094389463501751,0.01887789270034974
5,0.214924955368042,0.05927502703042619,0.001135110855102539,0.0006242055027977682,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.49999999999999994,0.5758009153318076,0.555023923444976,0.5,0.673939393939394,0.5607525639338322,0.06375556501777739,61,0.5000000000000001,0.6424027085348613,0.5906548933039001,0.5000000000000001,0.6836633663366337,0.5833441936350791,0.07415901853274882
6,0.1826695442199707,0.0024858848655968696,0.000820159912109375,1.2510047993815875e-05,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.49999999999999994,0.49999999999999983,0.49999999999999994,0.5,0.5,0.49999999999999994,6.091274903418105e-17,205,0.5000000000000001,0.5000000000000001,0.5000000000000003,0.5000000000000001,0.5000000000000001,0.5000000000000001,9.930136612989092e-17
7,0.193403959274292,0.020162098321416497,0.0008986473083496093,8.050607120803818e-05,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.49999999999999994,0.49999999999999983,0.49999999999999994,0.6363636363636365,0.5842424242424242,0.5436709956709956,0.05638064658436283,91,0.5000000000000001,0.5000000000000001,0.5000000000000003,0.5940044004400441,0.5917491749174918,0.5371507150715072,0.045505736448300825
8,0.22020421028137208,0.053703127873218945,0.0008276462554931641,1.0996861507777454e-05,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.49999999999999994,0.6127002288329517,0.49999999999999994,0.5,0.7033333333333334,0.5630217469138684,0.08233444788569876,58,0.5000000000000001,0.6493228662846938,0.5000000000000003,0.5000000000000001,0.6581408140814081,0.5614927360732205,0.07536451754632717
9,0.2796931743621826,0.08086280697511522,0.0008907318115234375,8.285736837300888e-05,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.6172768878718535,0.6278604118993134,0.5550239234449759,0.5,0.606969696969697,0.5817081587367628,0.04771077451146927,44,0.5941476300319967,0.6797194731750875,0.5806107431935249,0.5000000000000001,0.5800330033003301,0.5869021699401878,0.05710744804820005
10,0.28400068283081054,0.06153578176618022,0.0008835315704345704,7.648108300290322e-05,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.6956521739130435,0.5540617848970251,0.5388755980861244,0.6363636363636365,0.5187878787878788,0.5889411989884367,0.06683739844334095,38,0.6278554952005359,0.604732494977305,0.6122884473877854,0.6162266226622662,0.49581958195819587,0.5913845284372177,0.04836333755216393
