,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
142,0.08217148780822754,0.026727419752411816,0.0006450176239013672,7.71099795233974e-05,0.01,"(25, 25)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 8}",0.5371735791090628,0.5824116743471582,0.2000000000000001,0.583805418719212,0.5283205619412515,0.486048394577837,0.14525354067790353,260,0.6539727047791155,0.5884781754972969,0.22036839562541152,0.6341762068735985,0.5855081111812979,0.5365007187913441,0.1602393177274476
143,0.08706398010253906,0.01655164490657043,0.0006119728088378907,8.707696717000017e-05,0.01,"(25, 25)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 9}",0.5729454685099845,0.6132680491551459,0.41294162826420905,0.642487684729064,0.6352809706257981,0.5749144047114013,0.08478838351676203,171,0.6027124108693482,0.6217296340910222,0.44755174735724895,0.646490336411427,0.6613095308095249,0.5959587319077142,0.07688765130116153
144,0.09679546356201171,0.01543732749266,0.0006236553192138672,9.42456791545329e-05,0.01,"(25, 25)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 10}",0.6362711213517663,0.595142089093702,0.5125384024577576,0.5808292282430213,0.5962643678160918,0.5842657795895768,0.040458874829047545,159,0.729682502558175,0.6221361296287411,0.6218653705108276,0.6483889032016841,0.5812513755002201,0.6406648562799295,0.049417604807651956
145,0.09586215019226074,0.01420636914407918,0.0005901813507080078,7.052558590665034e-05,0.01,"(25, 25)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 11}",0.5648233486943163,0.6744623655913978,0.4751920122887867,0.6165435139573071,0.6674968071519796,0.5993705336812262,0.07383983096872412,142,0.6527742574403261,0.6683626504346906,0.541992708184706,0.6596757277102786,0.6953409112545457,0.6436292510049094,0.052833595840013986
146,0.08442611694335937,0.025926395602733576,0.0006159305572509766,7.81632831119899e-05,0.01,"(25, 25)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 12}",0.6365399385560675,0.6110599078341015,0.5849846390168971,0.6591748768472907,0.42557471264367813,0.5841474338980248,0.08211577744086045,160,0.7215055689221491,0.6103276791473007,0.6984444502852395,0.6908500359414113,0.3884247421479588,0.6219104952888119,0.12262058862551257
147,0.10251035690307617,0.00814870672252924,0.0005633354187011719,1.281743248294107e-05,0.01,"(25, 25)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 13}",0.5423003072196619,0.6591397849462365,0.6062596006144395,0.5622947454844007,0.5704980842911876,0.5883175110345925,0.04131246067623997,154,0.6445522403837844,0.6731725838643163,0.6373801906936111,0.5748684892762556,0.5871296264407403,0.6234206261317415,0.03685381530773754
148,0.10861845016479492,0.03151135221617393,0.0006014823913574219,6.569033714593341e-05,0.01,"(25, 25)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 14}",0.4017857142857142,0.6630568356374807,0.598694316436252,0.6564655172413792,0.7271072796934865,0.6084064858249716,0.11178329246147718,129,0.3968025402451632,0.6924471218593321,0.6938701691410778,0.7739995568129021,0.7568313885930221,0.6627901553302995,0.13697167505185404
149,0.11395611763000488,0.0279609827991976,0.0005853176116943359,6.747692282094062e-05,0.01,"(25, 25)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 15}",0.6719854070660521,0.6969278033794164,0.6524193548387098,0.7275246305418718,0.4977011494252873,0.6499344655168836,0.07923573111698955,86,0.7638765754656531,0.7263286881015291,0.7502938128459107,0.7887826624214421,0.5017716652834665,0.7062106808236003,0.1041987095607359
150,0.0581758975982666,0.015449210028785649,0.0007345676422119141,1.188941605054922e-05,0.01,"(25, 25)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 16}",0.5657642089093701,0.6513248847926268,0.5337941628264211,0.4910509031198686,0.3416666666666666,0.5180041986806447,0.1017443288415702,234,0.6054187090743961,0.6573778994400883,0.5846650345816783,0.5695230084209786,0.3410469145675064,0.5516063132169295,0.10939154426645359
151,0.08826150894165039,0.023897954953398918,0.0006196498870849609,8.979604620959541e-05,0.01,"(25, 25)",17,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25, 25), 'pca__n_components': 17}",0.377284946236559,0.6399385560675884,0.6674155145929341,0.6352832512315272,0.6326628352490422,0.5898754996554636,0.10790710282465249,150,0.40869780100690195,0.6486494528785316,0.7657948654406005,0.6668653153470991,0.5825798007127682,0.6145174470771803,0.11846678049387718
