,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
154,1.73013334274292,0.46082736640805516,0.005279970169067383,0.001564721771142511,0.001,"(50,)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 13}",0.7553661960045029,0.7653970419280359,0.7734932416323657,0.7495448898154291,0.759279248186067,0.7606167265750716,0.008253674309956648,17,0.7673616920978013,0.7607084422955875,0.7603740407529278,0.7662849889329723,0.7639091196658022,0.7637276567490182,0.0028334249864959446
155,1.448620080947876,0.16559736609458356,0.004533100128173828,4.0653101418048654e-05,0.001,"(50,)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 14}",0.7546345197514431,0.7650075864867382,0.7769351856676188,0.7488794655548185,0.7609469599169568,0.7612813168716646,0.009560885754294817,12,0.7679238321965984,0.7626294125743732,0.7686166562537398,0.7667631033531461,0.7681784550581351,0.7668222918871985,0.002184310110484871
156,0.8119173049926758,0.3065964702557896,0.002857351303100586,3.627148281918747e-05,0.001,"(25,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.6656669766521462,0.6693225948889762,0.654709989900473,0.6389596955052277,0.6725243833681981,0.66023658335091,0.012216518884071475,250,0.6750439312314458,0.6562252767026747,0.648747424779067,0.6581648796546585,0.6695621760526287,0.661548737684095,0.009486820199026318
157,0.7590835094451904,0.2593269825184621,0.003110361099243164,8.528741456638839e-05,0.001,"(25,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.663139068748885,0.6879676425683218,0.6647282048367207,0.6356409972940819,0.6459433504934634,0.65948608707489,0.017911019084759953,252,0.6695951110543822,0.6756294835514091,0.6586870725809458,0.653703117267523,0.6423971687702069,0.6600023906448934,0.011726730674084992
158,0.962937879562378,0.808578784308289,0.003079509735107422,4.07771332191136e-05,0.001,"(25,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.6388284969809308,0.6683459301116947,0.6562678116656641,0.6734404118891943,0.6868202032869465,0.6647382515912866,0.01624415206212893,246,0.6559862269012443,0.6539420833309889,0.6506185597676822,0.6850472750398195,0.6857723245471893,0.6662732939173848,0.01572022751938445
159,1.0757498264312744,0.3677498092958922,0.003208351135253906,7.037257061931722e-05,0.001,"(25,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.6844378079132083,0.7046626500127099,0.7033783680659169,0.6782965875948914,0.6891659333653,0.6919891177737786,0.010419580568564577,200,0.7006714207131394,0.6900224385491714,0.6888689383201002,0.6952158928773634,0.686618596038031,0.6922794572995611,0.0050560622505777175
160,0.8321428775787354,0.22518905876891762,0.0032073974609375,1.61544378501146e-05,0.001,"(25,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",0.6832979928834914,0.7128154260142551,0.7139431363478237,0.6848079008602083,0.6944237041642735,0.6978585059390127,0.013241014508951958,184,0.6945424862054633,0.7028394368154824,0.6959120188800889,0.7067135477197164,0.6928320515244665,0.6985679082290435,0.005305755780546836
161,1.6171669960021973,0.91529200232465,0.003245258331298828,4.7133755162369246e-05,0.001,"(25,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",0.7117321872817536,0.7250791936588233,0.7383981750328537,0.7059382797940554,0.6977700612811609,0.7157855920604784,0.014391883707516187,159,0.7241932252238237,0.7240879607185375,0.7259476939718976,0.722777769433195,0.700799227533015,0.7195611753760939,0.00943496110535229
162,0.9122933387756348,0.36938267073648784,0.003317117691040039,5.13325776160872e-05,0.001,"(25,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 8}",0.728744153563333,0.7291462399919162,0.7535479916993362,0.7143197826842289,0.7465839572981489,0.7344682459309423,0.013984648465043019,132,0.7383587460407762,0.718842068395209,0.7391572294684938,0.7308709607150083,0.746412433565747,0.7347282876370469,0.009344152747402332
163,0.7280662536621094,0.1504003532969486,0.003418254852294922,9.728277397970094e-05,0.001,"(25,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 9}",0.7311215422014442,0.7517138670872785,0.7322366215477276,0.7121655769291514,0.7054735458238706,0.7265447102731585,0.016355555909419093,149,0.7423919988314621,0.7445861336274816,0.7242252422177727,0.7222891342583689,0.712370154597347,0.7291725327064864,0.012381519660193857
