iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.104051062026,0.103861541837,0.104285373961,0.887375589314,0.887569832402,0.884636871508,0,0,0,0.017233045
10,0.104760111565,0.104711008356,0.105054249418,0.894098131657,0.894902234637,0.891620111732,0,0,0,0.192497908
20,0.102239737956,0.102249321257,0.102463161422,0.902217565916,0.900488826816,0.899441340782,0,0,0,0.376691336
30,0.108632062229,0.108618444098,0.108954962312,0.895931552296,0.894203910615,0.89217877095,0,0,0,0.667583509
40,0.109272390379,0.109263819153,0.109635950344,0.897764972935,0.896648044693,0.894972067039,0,0,0,0.825597416
50,0.107452093484,0.107352914663,0.10800647577,0.877597345905,0.88093575419,0.872346368715,0.00284495021337,0,0,0.999102966
60,0.105404242066,0.105363345951,0.105859382812,0.899685699319,0.899790502793,0.896927374302,0,0,0,1.187918275
70,0.133766763844,0.133751664653,0.134328255901,0.261306093941,0.268505586592,0.25530726257,0.0242186599008,0.0223985067662,0.0212922173275,1.457301161
80,0.134754002233,0.134762877801,0.135530212271,0.327833071416,0.33938547486,0.316201117318,0.0173580089343,0.0145833333333,0.0152855993564,1.631123893
90,0.129523555141,0.12933879847,0.130239417749,0.475903614458,0.489874301676,0.464245810056,0.0179944380828,0.0135043889264,0.0143884892086,1.812818654
100,0.12808144504,0.127884241694,0.128745270838,0.486380303824,0.503142458101,0.475139664804,0.0335140463282,0.0365605958023,0.0359158542842,1.981789768
110,0.125072641249,0.124820660668,0.125714675865,0.561026715558,0.569832402235,0.552793296089,0.0378874856487,0.0404984423676,0.0395920815837,2.136045992
120,0.1204981995,0.12004011214,0.120885610599,0.651911995809,0.661312849162,0.639944134078,0.0418168709445,0.0452755905512,0.0416356877323,2.317259118
130,0.119813242676,0.119299928447,0.120211380107,0.673301903265,0.676326815642,0.66312849162,0.064032016008,0.0550458715596,0.0680061823802,2.482914408
