iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.212672157335,0.212753006525,0.212617535629,0.0915837262092,0.0914804469274,0.0916201117318,0.167799728065,0.167626359565,0.167860798362,0.056443195
10,0.211348161676,0.211189791369,0.211133654314,0.0513357778942,0.0481843575419,0.0480446927374,0.0460052677788,0.0435087719298,0.0485762144054,0.526775933
20,0.211500692404,0.211081366463,0.211206265292,0.0635585821547,0.0631983240223,0.059217877095,0.0514679872657,0.0522783468739,0.0544637843908,0.803434664
30,0.19729656527,0.196916874811,0.196988927021,0.0995285489785,0.0970670391061,0.0988826815642,0.0396648044693,0.0379464285714,0.0427299703264,1.12860943
40,0.191883270857,0.191332901976,0.191528758006,0.121529596647,0.123952513966,0.125698324022,0.0448072906778,0.0441904761905,0.0468940316687,1.459806868
50,0.189481493003,0.189023186197,0.189153716167,0.146411733892,0.148393854749,0.147765363128,0.0391154791155,0.0386283011431,0.0396600566572,1.777860007
60,0.183935810796,0.18341411443,0.183922174447,0.169635061987,0.176675977654,0.174301675978,0.0297867999592,0.0248138957816,0.0320890635232,2.098093163
70,0.175907876599,0.175373164958,0.175613137861,0.231884057971,0.231843575419,0.232960893855,0.0293468667255,0.0291262135922,0.0324171952079,2.426121033
80,0.173660108308,0.173161556119,0.173353794927,0.245416448402,0.241620111732,0.248324022346,0.0267987839207,0.0251346499102,0.0281690140845,2.885444785
90,0.172893711255,0.172455943467,0.172578558907,0.248297537978,0.243365921788,0.251675977654,0.0262384076001,0.0243133723548,0.0261723009815,3.373557431
100,0.171274210278,0.170878188031,0.170941772485,0.25074209883,0.248952513966,0.257541899441,0.0267634384214,0.026256224536,0.0285087719298,3.771361229
110,0.164103483165,0.163595244707,0.163850403451,0.248297537978,0.248254189944,0.256424581006,0.0295311091073,0.0314889788574,0.0312954876274,4.140515642
120,0.158388144767,0.157634339244,0.157924828143,0.281299109481,0.287011173184,0.293296089385,0.0299316521329,0.0313092979127,0.0321346595256,4.369879924
130,0.156951028055,0.156554330234,0.156604309742,0.326872708224,0.326815642458,0.330446927374,0.0170831208567,0.0122950819672,0.013986013986,4.608956571
140,0.138413181107,0.137480416245,0.137945015611,0.380303823992,0.387918994413,0.386033519553,0.0212355212355,0.0212171970966,0.0213713268032,4.832648934
150,0.136019744419,0.135116859142,0.135478495824,0.396979221233,0.403631284916,0.399720670391,0.0308685281325,0.031746031746,0.0306720793866,5.314673844
160,0.12944181291,0.128496184416,0.128889179023,0.426925091671,0.436452513966,0.425698324022,0.0552677029361,0.0550351288056,0.0463821892393,5.541273783
170,0.129135389581,0.128046705022,0.128679790245,0.427623537629,0.438198324022,0.428770949721,0.0526011560694,0.0518562168533,0.0475081509082,5.783111317
180,0.113920447331,0.112732186758,0.113508067798,0.525231360224,0.533170391061,0.530167597765,0.074540503744,0.0747404844291,0.0676274944568,6.105543485
190,0.109122764649,0.107641943201,0.108756541875,0.574908328968,0.583798882682,0.57905027933,0.170951813383,0.18244170096,0.160445682451,6.328789417
200,0.106019140926,0.104243285555,0.105345188618,0.583115068972,0.596019553073,0.589106145251,0.220916952194,0.239316239316,0.223746701847,6.548483457
210,0.100057493244,0.0983639261564,0.0994100750428,0.62379954601,0.636173184358,0.632402234637,0.249172329674,0.270308123249,0.255656108597,6.762294231
220,0.0985660388196,0.097077438968,0.098028331487,0.635061987079,0.644902234637,0.637150837989,0.202898550725,0.217090069284,0.189644416719,6.985403016
230,0.0988438629334,0.0974140030543,0.0982882218048,0.617950061114,0.629189944134,0.620391061453,0.200584581659,0.207462686567,0.18573996405,7.226531953
240,0.0932298738627,0.0917898906514,0.0926339562099,0.669373144753,0.677025139665,0.671508379888,0.265943012212,0.272226593234,0.255696202532,7.450836962
250,0.0818926920466,0.0804483578191,0.0813960978083,0.838047843548,0.844972067039,0.834636871508,0.278490859588,0.314814814815,0.248730964467,7.662275668
260,0.0787028305871,0.0774214196667,0.0782161375327,0.859612362493,0.85998603352,0.856145251397,0.416122004357,0.412884333821,0.400465657742,7.983265489
270,0.0520068843,0.0508991938898,0.0517025951907,0.952505674873,0.95251396648,0.948603351955,0.65306122449,0.651282051282,0.616666666667,8.198589575
280,0.0495077315552,0.0483388811051,0.0492778373153,0.953727955299,0.954259776536,0.949441340782,0.663705583756,0.66835443038,0.623700623701,8.431229885
290,0.0475556917136,0.0465179828545,0.0473542337777,0.946830801467,0.945530726257,0.943296089385,0.592642140468,0.578378378378,0.553846153846,8.678624467
300,0.0449770768808,0.0440023894055,0.0447963223035,0.945870438275,0.945181564246,0.94217877095,0.582210242588,0.574525745257,0.541019955654,8.945421454
310,0.0440198763777,0.0430500536139,0.0439524683654,0.946132355509,0.945879888268,0.942458100559,0.58507061197,0.582210242588,0.544247787611,9.164004683
320,0.0416626862223,0.0405816866247,0.0415509818392,0.95521215296,0.957053072626,0.951675977654,0.677966101695,0.694789081886,0.643298969072,9.383498865
330,0.0391247423225,0.0379070751355,0.0389149066292,0.965514230836,0.969273743017,0.965642458101,0.771279675738,0.8,0.772643253235,9.593483186
340,0.038369127741,0.0370968838746,0.0382286080644,0.962283918282,0.965083798883,0.960893854749,0.743772241993,0.766355140187,0.730769230769,9.819857842
350,0.0374406141196,0.0362043503008,0.0371748345534,0.967260345731,0.971019553073,0.967318435754,0.785346307956,0.813483146067,0.786106032907,10.151278088
360,0.036651982277,0.0354867732192,0.0362279954441,0.971101798498,0.974162011173,0.970670391061,0.817228050801,0.837719298246,0.814159292035,10.400030946
370,0.034695856647,0.0333937850175,0.034215328666,0.970927187009,0.974860335196,0.97094972067,0.8153078203,0.842794759825,0.815602836879,10.738565214
380,0.0233151608023,0.0220186565946,0.0230434101924,0.97057796403,0.974860335196,0.97094972067,0.812673707615,0.842794759825,0.815602836879,10.952708843
390,0.0224310162171,0.0210681087149,0.0221204014773,0.972324078924,0.97625698324,0.972625698324,0.826491516147,0.853448275862,0.828070175439,11.228583608
400,0.0210926793891,0.0198524532074,0.0207834495855,0.972847913393,0.976606145251,0.972905027933,0.830517711172,0.855291576674,0.830122591944,11.575553337
410,0.0194335453138,0.0182055024902,0.0191731966549,0.971974855946,0.97625698324,0.972625698324,0.823916620954,0.852813852814,0.828070175439,11.889951385
420,0.0185623617869,0.0172577105072,0.0180742259578,0.976078225947,0.980097765363,0.977094972067,0.855637513172,0.88198757764,0.861486486486,12.303674721
430,0.0172318892017,0.0160882990312,0.0168980391347,0.974419416798,0.97905027933,0.97625698324,0.844397238449,0.874476987448,0.856175972927,12.608349995
440,0.0173140351775,0.0161679778368,0.0169765232147,0.974244805308,0.97905027933,0.97625698324,0.843335103558,0.874476987448,0.856175972927,12.83836548
450,0.0161294788986,0.014937344527,0.0158123443858,0.974244805308,0.97905027933,0.97625698324,0.843335103558,0.874476987448,0.856175972927,13.208573393
460,0.015940468494,0.0147237318409,0.0157050917726,0.973808276585,0.978701117318,0.974860335196,0.83888292159,0.870488322718,0.845360824742,13.493369093
470,0.015553195481,0.0143468604749,0.0154124125318,0.972673301903,0.977304469274,0.97374301676,0.830719307734,0.860813704497,0.836805555556,13.764328175
480,0.0155250762299,0.0143149870198,0.015378971071,0.972760607648,0.977304469274,0.97374301676,0.831351351351,0.860813704497,0.836805555556,13.995995653
490,0.0150974717498,0.0139539504481,0.0147887320212,0.974157499563,0.977304469274,0.974581005587,0.844210526316,0.865424430642,0.846543001686,14.37052556
500,0.0149470741425,0.0137055874818,0.0146508864421,0.973895582329,0.978002793296,0.975418994413,0.841882601798,0.868475991649,0.851851851852,14.63341996
510,0.0143498756508,0.0128153259285,0.01411558619,0.975554391479,0.97905027933,0.975698324022,0.853095487933,0.874476987448,0.853781512605,14.861855664
520,0.0140163463232,0.0123811397451,0.0138236692229,0.975030557011,0.979399441341,0.975139664804,0.849473684211,0.876310272537,0.849407783418,15.230596692
530,0.0132884668086,0.0116355592553,0.013066456359,0.975292474245,0.979399441341,0.975977653631,0.851287440883,0.876310272537,0.855218855219,15.450127123
540,0.0131864078165,0.0114736937255,0.0129883680213,0.974943251266,0.978701117318,0.974860335196,0.849026827985,0.871578947368,0.848484848485,15.662298865
550,0.01297758315,0.0113242149371,0.0127111364139,0.975641697224,0.979748603352,0.975139664804,0.854611776967,0.879668049793,0.851913477537,15.949877576
560,0.0128755752226,0.0111971000528,0.0126846714733,0.974594028287,0.97905027933,0.975139664804,0.847404299948,0.873949579832,0.850921273032,16.159005794
570,0.0121370452239,0.0104083643336,0.0118271196246,0.9752051685,0.97905027933,0.975418994413,0.854358974359,0.878048780488,0.854304635762,16.548734436
580,0.0120925652771,0.0104744622932,0.0119302947514,0.974943251266,0.980796089385,0.973463687151,0.850286906625,0.887063655031,0.839797639123,16.775463849
590,0.0117713441475,0.0100263053784,0.0114967317403,0.974681334032,0.97905027933,0.975698324022,0.846235418876,0.874476987448,0.85328836425,17.009787576
600,0.0112960010288,0.00955965927029,0.0108690153541,0.975990920203,0.979748603352,0.977094972067,0.860193187595,0.883534136546,0.866013071895,17.229963949
610,0.0115752615401,0.00985016695682,0.0112030182258,0.97537977999,0.979399441341,0.975139664804,0.855087358684,0.880324543611,0.852892561983,17.472642446
