iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.0977022819553,0.0979283701392,0.0977737811551,0.844421162913,0.837290502793,0.849162011173,0.0954314720812,0.0528455284553,0.0878378378378,0.301564185
10,0.0570678344188,0.0569595458083,0.0567280882304,0.940282870613,0.939944134078,0.942458100559,0.534059945504,0.522222222222,0.554112554113,3.323248191
20,0.0562617038152,0.056231194352,0.055880435487,0.954688318491,0.954608938547,0.956703910615,0.694166175604,0.691943127962,0.706994328922,6.779386116
30,0.0523657404742,0.0521393993892,0.0520571263913,0.942727431465,0.941689944134,0.945530726257,0.554347826087,0.547425474255,0.584221748401,9.994758828
40,0.0461227972762,0.0460731053862,0.0457646096778,0.913654618474,0.910963687151,0.916480446927,0.140747176368,0.0925266903915,0.185286103542,13.245465845
50,0.0425899906541,0.0422020656598,0.0421923978883,0.940195564868,0.938896648045,0.942458100559,0.522648083624,0.504249291785,0.548245614035,16.358900932
60,0.0279829854376,0.0274886993719,0.0273064975863,0.929456958268,0.930516759777,0.930446927374,0.390648567119,0.398791540785,0.405727923628,20.019520604
70,0.0259605992325,0.0253385365786,0.0253127479674,0.938536755719,0.940293296089,0.938826815642,0.499288762447,0.518309859155,0.503401360544,23.294597557
80,0.022372268885,0.0216429989047,0.0218677185334,0.942902042954,0.944134078212,0.944413407821,0.550824175824,0.562841530055,0.570194384449,26.436612269
90,0.0212997685373,0.0204573195383,0.0208825520001,0.964641173389,0.966829608939,0.963687150838,0.764671702499,0.782608695652,0.758364312268,30.295078415
100,0.0197508284805,0.0187718486101,0.0192508326667,0.955474070194,0.956703910615,0.957541899441,0.681647940075,0.694581280788,0.701960784314,34.213440117
110,0.0193537592962,0.0185940563683,0.0187387619972,0.966387288284,0.96717877095,0.966480446927,0.781125639568,0.788288288288,0.783393501805,37.485199718
120,0.021284961006,0.0205909572233,0.0206644872875,0.951632617426,0.952863128492,0.953631284916,0.644415917843,0.659949622166,0.663967611336,40.455595764
130,0.0160775146581,0.0150587981877,0.0156138303272,0.969792212328,0.971368715084,0.969553072626,0.807349665924,0.820175438596,0.807760141093,43.747471345
140,0.0179640000247,0.0171127415919,0.0175350757175,0.973808276585,0.976955307263,0.972905027933,0.839400428266,0.861924686192,0.834752981261,46.631917706
150,0.0161988624166,0.0149990607643,0.0159160385609,0.970141435306,0.972416201117,0.970391061453,0.808938547486,0.826373626374,0.811387900356,49.505503553
160,0.01520458335,0.0140775559181,0.0148820874804,0.971451021477,0.97311452514,0.971229050279,0.820428336079,0.832971800434,0.818980667838,52.087453605
