iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
190,0.0257950765046,0.0253767497822,0.0256313567649,0.94115592806,0.939245810056,0.93938547486,0.537722908093,0.513966480447,0.518847006652,62.200288446
200,0.0240546986416,0.0235289721792,0.0238196768192,0.946132355509,0.940991620112,0.945251396648,0.59961064244,0.558746736292,0.588235294118,65.675017831
210,0.0233089493445,0.0228082576382,0.0230804839208,0.951719923171,0.949022346369,0.950279329609,0.647546207776,0.619791666667,0.633744855967,68.968581717
220,0.0234958271623,0.0229005726999,0.0232293656469,0.950497642745,0.946229050279,0.948882681564,0.639542275906,0.605128205128,0.622680412371,72.347076368
230,0.0232270452749,0.0226331554659,0.0229014250513,0.949973808277,0.945879888268,0.948324022346,0.639395846444,0.605597964377,0.620123203285,75.764934125
240,0.0242573801461,0.0237660863682,0.0241230820785,0.944037017636,0.942388268156,0.941620111732,0.564242012237,0.542936288089,0.536585365854,79.209774968
250,0.0233330775771,0.0228706432715,0.0231695742605,0.948053081893,0.944832402235,0.946368715084,0.619321817019,0.594871794872,0.598326359833,82.503849001
260,0.0237151986004,0.0232146225219,0.0235271276727,0.945259298062,0.941689944134,0.943854748603,0.599361022364,0.572890025575,0.576842105263,85.859361532
270,0.0227910342824,0.0222611443981,0.0225127258238,0.951196088703,0.946927374302,0.949441340782,0.655576093654,0.621890547264,0.632860040568,89.106098714
280,0.0228923236429,0.0222263289816,0.0225312061824,0.954950235726,0.952164804469,0.953910614525,0.68574908648,0.665036674817,0.673267326733,92.367431878
290,0.0227223986522,0.0221526774492,0.02229240937,0.949886502532,0.946578212291,0.94748603352,0.640350877193,0.614609571788,0.61316872428,95.960899349
300,0.0220630921756,0.0216253883632,0.0218582730378,0.949537279553,0.947974860335,0.948324022346,0.624675324675,0.608923884514,0.61215932914,99.307488269
310,0.0214869548857,0.0209495471076,0.0212457764942,0.951719923171,0.947974860335,0.950558659218,0.652419861722,0.62656641604,0.638036809816,102.55549724
320,0.0208033530367,0.0202298803906,0.020467049734,0.955648681683,0.953212290503,0.955027932961,0.691373025516,0.674757281553,0.679920477137,105.905031161
330,0.0202546896661,0.0197114735755,0.0199946745312,0.954251789768,0.951466480447,0.954189944134,0.677339901478,0.656790123457,0.673306772908,109.306405393
340,0.0203039512873,0.01971951064,0.0200481414129,0.955386764449,0.952164804469,0.954469273743,0.688224527151,0.665036674817,0.675944333996,112.661591152
350,0.020030498599,0.019457495628,0.0196863102385,0.956085210407,0.953212290503,0.954748603352,0.694966646452,0.673170731707,0.678571428571,116.231410218
360,0.0194560769051,0.0188424289044,0.01909299051,0.957831325301,0.956005586592,0.960055865922,0.721292556261,0.708333333333,0.733705772812,119.65936715
370,0.0193761827267,0.0187411765887,0.0189261896404,0.958005936791,0.957053072626,0.959217877095,0.722446624351,0.71724137931,0.7265917603,122.919696091
380,0.020207371538,0.0196939660762,0.0199623372858,0.954339095512,0.951466480447,0.954748603352,0.680122324159,0.658476658477,0.679841897233,126.239478145
390,0.0198021937118,0.0192054175805,0.019505017602,0.955386764449,0.95251396648,0.954469273743,0.691238670695,0.669902912621,0.678500986193,129.717951994
400,0.0191178475755,0.0184254114291,0.0187287740167,0.960188580409,0.961592178771,0.961452513966,0.728571428571,0.738095238095,0.736641221374,132.889349509
410,0.0190773532597,0.0184642271804,0.0186705902565,0.958966299983,0.956354748603,0.960055865922,0.719235364397,0.698795180723,0.725527831094,136.130157519
420,0.0200661836117,0.01942361551,0.0197058472563,0.950672254234,0.948673184358,0.950558659218,0.635718891038,0.614173228346,0.635051546392,139.325949279
430,0.0191545960819,0.0185074822488,0.0187114946631,0.960188580409,0.958798882682,0.962569832402,0.740022805017,0.733031674208,0.753676470588,142.669860279
440,0.0184876929295,0.0178428181052,0.0181691730075,0.95966474594,0.959497206704,0.961452513966,0.73417721519,0.731481481481,0.743494423792,145.959754083
450,0.0190791558325,0.0185304362465,0.0186679119939,0.957482102322,0.955656424581,0.959497206704,0.716034985423,0.705336426914,0.726930320151,149.249910849
460,0.0188135544243,0.0181598069963,0.0183855261387,0.96132355509,0.960544692737,0.962849162011,0.747578347578,0.743764172336,0.757741347905,152.662029249
470,0.0190326782337,0.0184247565761,0.0186655760076,0.958005936791,0.954958100559,0.958379888268,0.722125938764,0.70207852194,0.719397363465,155.765558223
480,0.0185582029271,0.0179201871767,0.0181836801946,0.958878994238,0.958100558659,0.959776536313,0.728216964801,0.724770642202,0.731343283582,159.122639337
490,0.0177850394362,0.0170960114924,0.0172587746334,0.963942727431,0.96438547486,0.965083798883,0.76991643454,0.775330396476,0.775583482944,162.256686381
500,0.0185498072364,0.0179461912628,0.0180876165238,0.95966474594,0.95844972067,0.962011173184,0.734787600459,0.727688787185,0.75,165.501159116
510,0.0190736649533,0.0184361606728,0.0185947445318,0.95983935743,0.959148044693,0.962290502793,0.736540664376,0.733485193622,0.752293577982,168.921487295
520,0.0182283169845,0.017577734209,0.0176671222496,0.963244281474,0.962639664804,0.964525139665,0.766240977235,0.764835164835,0.772808586762,172.131147926
530,0.0177862224204,0.017110923862,0.0172765256579,0.964903090623,0.964036312849,0.966201117318,0.778877887789,0.774617067834,0.785079928952,175.351231704
540,0.0178549242193,0.0171495063317,0.0172883716852,0.96595075956,0.966131284916,0.967039106145,0.787581699346,0.791397849462,0.792253521127,178.618280216
550,0.0175525248086,0.0169308823981,0.0171251041173,0.957831325301,0.958798882682,0.960055865922,0.730016769145,0.738938053097,0.741410488246,181.811676975
560,0.0176453379557,0.0169866651951,0.0170657727945,0.966561899773,0.965782122905,0.966759776536,0.791052918712,0.787878787879,0.79012345679,185.192504679
570,0.0162335009972,0.0154603254111,0.0159354311754,0.965514230836,0.966829608939,0.965083798883,0.781647318961,0.790286975717,0.774774774775,188.541101617
580,0.0173393966672,0.016624529684,0.0168688175038,0.964641173389,0.96438547486,0.965921787709,0.785600847009,0.786610878661,0.788194444444,191.805847816
590,0.0159677571788,0.0151591787095,0.0156673506913,0.966125371049,0.967877094972,0.965921787709,0.786578657866,0.798245614035,0.782918149466,195.071603965
600,0.0156080155985,0.0146694025181,0.0153237664453,0.970927187009,0.973463687151,0.971229050279,0.82144772118,0.839662447257,0.822107081174,198.266150626
610,0.0162448531359,0.0154006537398,0.0160795286086,0.965863453815,0.967527932961,0.964525139665,0.777714610574,0.791011235955,0.767824497258,201.662384844
620,0.0154720986054,0.0145528674164,0.0153671298397,0.968133403178,0.968924581006,0.966759776536,0.795975405254,0.801781737194,0.785585585586,204.880368837
630,0.0155010526984,0.014757685411,0.0152880860084,0.9644665619,0.965782122905,0.964525139665,0.774764803542,0.783185840708,0.771171171171,208.07636297
640,0.0152307055529,0.0144968092708,0.0149759451171,0.965601536581,0.967527932961,0.965921787709,0.782560706402,0.796498905908,0.782142857143,211.175939739
650,0.0148303202216,0.0139918883233,0.0145997340132,0.966212676794,0.967877094972,0.967039106145,0.788177339901,0.799126637555,0.790780141844,214.38383741
660,0.0149721303043,0.014155381127,0.0148081975716,0.96595075956,0.967877094972,0.965921787709,0.7801578354,0.795555555556,0.778985507246,217.605706243
670,0.0146796253478,0.0138368036141,0.0144941797322,0.966649205518,0.969273743017,0.968715083799,0.792616720955,0.809523809524,0.80350877193,220.865152973
680,0.0140110615893,0.0131950601467,0.0137173031762,0.967522262965,0.971717877095,0.96843575419,0.801494130203,0.828752642706,0.805507745267,223.877470415
690,0.014557332949,0.0137749394157,0.0142260607846,0.967347651475,0.969622905028,0.969273743017,0.796517954298,0.811279826464,0.806338028169,227.070723564
700,0.0145278533146,0.0137091541441,0.0143886749626,0.966736511262,0.966829608939,0.966759776536,0.791689447786,0.791208791209,0.787878787879,230.375944616
710,0.0148402606864,0.0140646571444,0.0147905383685,0.962371224027,0.96438547486,0.962569832402,0.756083757782,0.77027027027,0.753676470588,233.600826546
720,0.0136687216963,0.0127159731524,0.0135136312229,0.968744543391,0.970670391061,0.969273743017,0.800889877642,0.815789473684,0.804270462633,236.856449396
730,0.0154109878056,0.0145129619706,0.0149032005,0.969617600838,0.97311452514,0.96843575419,0.823708206687,0.845070422535,0.815057283142,240.115589225
740,0.0129544252352,0.0119037838743,0.0128968267289,0.968657237646,0.972765363128,0.969832402235,0.800666296502,0.828947368421,0.806451612903,244.011476524
750,0.0120388467794,0.0108502560535,0.0118302300905,0.971538327222,0.975209497207,0.973463687151,0.823593073593,0.848614072495,0.835355285962,247.295953389
760,0.0125328941255,0.0115303334296,0.0122895932148,0.970228741051,0.974162011173,0.970391061453,0.821745948772,0.846473029046,0.819727891156,250.543921799
770,0.0121228159123,0.0110511225275,0.0115356067053,0.971451021477,0.97311452514,0.971508379888,0.83543029693,0.848126232742,0.833333333333,253.803463251
780,0.0114989979888,0.0102502297042,0.0112007972084,0.974070193819,0.977653631285,0.974860335196,0.843601895735,0.867219917012,0.84693877551,257.078088972
790,0.0119410590975,0.0107573718039,0.0116271333165,0.973808276585,0.976606145251,0.974301675978,0.841938883035,0.860706860707,0.843003412969,260.36554637
800,0.0115949704932,0.0103446202422,0.0112978705097,0.973895582329,0.977653631285,0.974860335196,0.841882601798,0.866666666667,0.84693877551,263.633242146
810,0.0122389143456,0.0110636365656,0.0119341874606,0.973459053606,0.975907821229,0.975698324022,0.83932346723,0.856548856549,0.851282051282,266.92899109
820,0.01418849481,0.0130508537539,0.0140744682487,0.970054129562,0.971019553073,0.968994413408,0.808700501952,0.815964523282,0.8,270.163607281
830,0.0119110967684,0.0107007640109,0.0115422326495,0.974594028287,0.978351955307,0.975418994413,0.848673946958,0.873469387755,0.853333333333,273.414511758
840,0.0118495609174,0.0105551403199,0.0116366906873,0.971625632967,0.975558659218,0.974022346369,0.82460874258,0.851694915254,0.838821490468,276.746402117
850,0.0116868783382,0.0103303534489,0.0114993216153,0.972585996159,0.976606145251,0.974022346369,0.83280085197,0.86012526096,0.840480274443,279.99844497
860,0.0116886137985,0.0104254653262,0.0112903700298,0.974594028287,0.979399441341,0.976536312849,0.848988064349,0.880324543611,0.860465116279,283.190021553
870,0.0120198464849,0.0108653027748,0.0116117853853,0.973895582329,0.977304469274,0.974301675978,0.843537414966,0.866529774127,0.84406779661,286.683899317
880,0.0117314276169,0.010486522608,0.0114687012536,0.973284442116,0.976606145251,0.974301675978,0.837751855779,0.860706860707,0.842465753425,289.766122974
890,0.012025061508,0.0108023667274,0.0116409221647,0.974681334032,0.978002793296,0.975698324022,0.848958333333,0.871165644172,0.853781512605,292.997144284
900,0.0117052682484,0.0104676906599,0.0113632509954,0.974855945521,0.978351955307,0.975977653631,0.85,0.873469387755,0.855704697987,296.334515487
910,0.0127364807055,0.0115390113191,0.0122598738489,0.975117862755,0.97905027933,0.976815642458,0.852713178295,0.878048780488,0.862809917355,299.596414794
920,0.0116378132539,0.0104110989852,0.011217654432,0.9752051685,0.979399441341,0.977094972067,0.851929092805,0.87983706721,0.862876254181,302.807150409
930,0.0123195657118,0.011075352749,0.0118597406115,0.974332111053,0.978351955307,0.97625698324,0.846394984326,0.872427983539,0.857142857143,306.09325645
940,0.0119717079217,0.0107588770511,0.0115986898907,0.974244805308,0.977653631285,0.975418994413,0.84481851657,0.867768595041,0.850847457627,309.241954675
950,0.0113293349285,0.0100618909687,0.0109351092457,0.974244805308,0.978351955307,0.97625698324,0.846753246753,0.873983739837,0.85903814262,312.594964759
960,0.0109951984226,0.00976758442034,0.010665447161,0.974681334032,0.978002793296,0.976536312849,0.848958333333,0.870636550308,0.859531772575,315.708895021
970,0.0112121481146,0.0100376470019,0.0107910384958,0.974681334032,0.977304469274,0.97625698324,0.848958333333,0.866529774127,0.858096828047,318.968285812
980,0.0111146573483,0.00983550730071,0.0105537976029,0.974332111053,0.977653631285,0.975698324022,0.846073298429,0.868312757202,0.853781512605,322.1118406
990,0.0111896246166,0.00993137595222,0.0109905342116,0.973109830627,0.976955307263,0.97374301676,0.835995740149,0.861924686192,0.837931034483,325.497899242
1000,0.0113054368651,0.0100116449175,0.0110512689164,0.973197136372,0.977653631285,0.974022346369,0.836788942052,0.866108786611,0.839931153184,328.552115198
1010,0.011065794524,0.00977474361421,0.0107399529515,0.974506722542,0.978701117318,0.974860335196,0.846315789474,0.873706004141,0.84693877551,331.857495918
1020,0.0111420801572,0.0098627661934,0.0107857321,0.974506722542,0.978701117318,0.975139664804,0.847916666667,0.874226804124,0.850420168067,335.187990993
1030,0.0113147670051,0.0100583426865,0.0111398222731,0.971887550201,0.977653631285,0.973463687151,0.828175026681,0.865546218487,0.836488812392,338.345405665
1040,0.0110698623214,0.00981996017168,0.0108188904047,0.973982888074,0.978002793296,0.974301675978,0.842661034847,0.869022869023,0.843003412969,341.733458018
1050,0.0110442332727,0.00979497227058,0.010735695546,0.974419416798,0.978351955307,0.975139664804,0.846677132391,0.871900826446,0.849407783418,345.006856835
1060,0.0110782163413,0.00989876241607,0.0106852785548,0.974157499563,0.978002793296,0.974581005587,0.844374342797,0.869565217391,0.845500848896,348.356369127
1070,0.0110933710478,0.00987386411439,0.0107524136493,0.973633665095,0.976606145251,0.974581005587,0.840211640212,0.860706860707,0.844444444444,351.540978984
1080,0.0113069872758,0.0101116351379,0.0109078080058,0.973284442116,0.977304469274,0.97374301676,0.837234042553,0.864864864865,0.83904109589,354.9229807
1090,0.0117653916099,0.0106254930962,0.0116547627735,0.97057796403,0.97311452514,0.971787709497,0.814936847886,0.832971800434,0.820603907638,358.185443038
1100,0.0113965256974,0.0101904907599,0.01100336147,0.973109830627,0.975907821229,0.974022346369,0.834586466165,0.854122621564,0.839378238342,361.41591876
1110,0.0112040590902,0.00995933187772,0.0107581535522,0.974768639776,0.978351955307,0.97625698324,0.849400729547,0.872950819672,0.858096828047,364.669511335
1120,0.0111105503419,0.00986256150145,0.0108524964569,0.973197136372,0.977653631285,0.97374301676,0.837307896131,0.866666666667,0.83904109589,368.02396539
1130,0.0112901492351,0.0100783367761,0.0109876392543,0.972847913393,0.977304469274,0.974022346369,0.834486428952,0.865424430642,0.840480274443,371.16817561
1140,0.0110024027775,0.0097125180467,0.010656909042,0.974157499563,0.978351955307,0.975139664804,0.844374342797,0.872950819672,0.848896434635,374.600003486
1150,0.0109779472318,0.00971280552109,0.0106397038987,0.974244805308,0.978351955307,0.975698324022,0.845144356955,0.872950819672,0.852791878173,377.965456674
1160,0.011069108725,0.00986510299793,0.0107747088807,0.973197136372,0.978002793296,0.97374301676,0.836962294211,0.869565217391,0.838487972509,381.363016627
1170,0.0108484694701,0.00959671939265,0.0105394888592,0.974594028287,0.978002793296,0.975418994413,0.84788290643,0.870103092784,0.851351351351,384.735690126
1180,0.0124005133887,0.0110944152743,0.0124003369882,0.969268377859,0.97311452514,0.969553072626,0.804008908686,0.830769230769,0.804308797127,387.890598968
1190,0.0113452988674,0.0100789765738,0.0111756790475,0.972585996159,0.97625698324,0.97374301676,0.830818965517,0.856540084388,0.837370242215,391.036384812
1200,0.0110668735463,0.009800628536,0.0108021804373,0.973197136372,0.976955307263,0.973463687151,0.836788942052,0.8625,0.836488812392,394.344283972
1210,0.0110006879175,0.0095814053894,0.0106732888077,0.973371747861,0.978002793296,0.975139664804,0.838367779544,0.869565217391,0.848896434635,397.741694378
1220,0.0108479228585,0.00958780216406,0.0105537863014,0.973633665095,0.978002793296,0.975139664804,0.840885142255,0.869565217391,0.849407783418,401.05750258
1230,0.0168654714545,0.0158532594655,0.0168363154342,0.963506198708,0.963337988827,0.961452513966,0.75382803298,0.751773049645,0.735632183908,404.342661365
1240,0.0108022600067,0.00948598428439,0.010615472415,0.974419416798,0.978351955307,0.975139664804,0.846677132391,0.872427983539,0.849915682968,407.573858526
1250,0.011011267716,0.00969199434552,0.0107520935981,0.974506722542,0.978351955307,0.975139664804,0.848074921956,0.872950819672,0.85141903172,410.770363522
1260,0.0111232160406,0.00976767481052,0.0108907675864,0.972935219137,0.974860335196,0.974301675978,0.834047109208,0.848101265823,0.841379310345,413.99271914
1270,0.0110508746676,0.00978479308555,0.0108268677397,0.973459053606,0.978002793296,0.974301675978,0.83949313622,0.870103092784,0.84406779661,417.219248175
1280,0.0108804605709,0.00963562975034,0.0106052982055,0.973808276585,0.978002793296,0.974581005587,0.841605068638,0.870103092784,0.845500848896,420.636003315
1290,0.0108891224809,0.00962596824669,0.0105943950306,0.97372097084,0.978002793296,0.974860335196,0.842655514898,0.870103092784,0.847972972973,423.776994775
1300,0.010854226853,0.00957670569316,0.0105795800036,0.974419416798,0.978002793296,0.974860335196,0.846194225722,0.870636550308,0.847972972973,427.045771918
1310,0.0109658178264,0.0097424122816,0.0107127015508,0.973459053606,0.977653631285,0.974581005587,0.840168243954,0.867768595041,0.846023688663,430.27447749
1320,0.0109073997235,0.00967159264969,0.0105773812928,0.973895582329,0.978002793296,0.974860335196,0.843373493976,0.870103092784,0.847972972973,433.539864441
1330,0.0109498220735,0.00970099562493,0.0107854894478,0.973109830627,0.97625698324,0.974301675978,0.83686440678,0.858333333333,0.843003412969,436.802610453
1340,0.0109325105707,0.00964206905349,0.010729656004,0.97372097084,0.976606145251,0.975139664804,0.842490842491,0.861283643892,0.849407783418,440.210495576
1350,0.0108974848986,0.00966174658183,0.0105889177671,0.974332111053,0.978351955307,0.975139664804,0.847193347193,0.872950819672,0.850921273032,443.479460028
1360,0.0109712053166,0.00959711106477,0.010818357672,0.973982888074,0.977304469274,0.974581005587,0.843651626443,0.866529774127,0.846543001686,446.787356189
1370,0.0108649792031,0.00966048201391,0.0105429571548,0.975030557011,0.977304469274,0.974022346369,0.852425180599,0.867075664622,0.844221105528,450.052790824
1380,0.0103719681672,0.00908241437955,0.00995812458053,0.976252837437,0.978351955307,0.97625698324,0.86150712831,0.874493927126,0.859967051071,453.391712163
1390,0.0106864799026,0.00942515854141,0.0102392851088,0.975903614458,0.976955307263,0.976536312849,0.859470468432,0.866935483871,0.861842105263,457.506026101
1400,0.0105366258184,0.009246411193,0.0101149890911,0.976165531692,0.978701117318,0.97625698324,0.86106870229,0.876267748479,0.859967051071,462.248284309
1410,0.0106065717261,0.00930485090273,0.010194480044,0.976078225947,0.977304469274,0.976815642458,0.861195542047,0.869215291751,0.863711001642,466.933628593
1420,0.0104966040255,0.00920769963936,0.0102049869079,0.97537977999,0.977304469274,0.975139664804,0.855087358684,0.867617107943,0.85141903172,471.558577401
1430,0.0106755590089,0.00935591679328,0.0103467568041,0.974594028287,0.978351955307,0.974301675978,0.849300880373,0.872950819672,0.844594594595,476.232382329
1440,0.0106778140594,0.00937463673735,0.0104053476962,0.974244805308,0.977304469274,0.974581005587,0.84691229891,0.865979381443,0.846543001686,481.085962144
1450,0.0102941530729,0.00897572026319,0.00985472714537,0.976165531692,0.97905027933,0.976536312849,0.860785313616,0.88,0.861386138614,485.523333368
1460,0.0102747938472,0.00896021353954,0.00994484740098,0.976252837437,0.978351955307,0.97625698324,0.860798362334,0.874493927126,0.859967051071,488.921046458
1470,0.0101696274901,0.00880939664966,0.00969982648323,0.976951283394,0.979748603352,0.977932960894,0.865853658537,0.884462151394,0.871125611746,492.328477462
1480,0.0101010298693,0.00874821513595,0.00965019194133,0.97668936616,0.979399441341,0.977653631285,0.864535768645,0.882703777336,0.868852459016,495.620384624
1490,0.010099176902,0.00873867809511,0.00971986385763,0.976514754671,0.979748603352,0.976815642458,0.861980502822,0.882113821138,0.862354892206,498.909523093
1500,0.0100483493481,0.00869447879545,0.00951208843057,0.97686397765,0.978701117318,0.977653631285,0.865958523015,0.879207920792,0.869281045752,502.369561035
1510,0.0100908879652,0.008736098604,0.00965310498788,0.97668936616,0.979399441341,0.977653631285,0.864535768645,0.882703777336,0.868852459016,505.647017011
1520,0.0101378285594,0.00881295607801,0.00970713909592,0.976514754671,0.979399441341,0.977094972067,0.86296484972,0.881287726358,0.865573770492,508.934600704
1530,0.0104798131528,0.00914476906074,0.0100681235015,0.976340143181,0.980097765363,0.977653631285,0.860954335557,0.885311871227,0.86798679868,512.33877257
1540,0.0107907577988,0.0093165715351,0.0101155157149,0.975641697224,0.980446927374,0.977374301676,0.86112493778,0.890196078431,0.869143780291,515.671682321
1550,0.0101406505554,0.00877602013708,0.0096865836094,0.97668936616,0.979748603352,0.977374301676,0.864810126582,0.885375494071,0.867430441899,518.959088471
1560,0.0104908292252,0.00913270252574,0.00987309703941,0.975903614458,0.978351955307,0.977653631285,0.86350148368,0.879377431907,0.871382636656,522.193101779
1570,0.0100570373636,0.00869302044087,0.00963555693767,0.976427448926,0.97905027933,0.978491620112,0.862525458248,0.88,0.873977086743,525.526323012
1580,0.00994360066739,0.00857115108153,0.00955808586638,0.976602060416,0.979748603352,0.977932960894,0.862704918033,0.883534136546,0.869851729819,528.714700922
1590,0.0100116144591,0.00864815416987,0.00962169015348,0.97668936616,0.979748603352,0.977653631285,0.863844977053,0.883534136546,0.868421052632,532.010935773
1600,0.0100957599849,0.0087319007603,0.00969268459756,0.976427448926,0.97905027933,0.978491620112,0.862525458248,0.88,0.873977086743,535.320616784
1610,0.00999782424427,0.00863455051429,0.00962193445812,0.97668936616,0.979748603352,0.977653631285,0.863705972435,0.883534136546,0.868421052632,538.38237742
1620,0.0100088401694,0.0086384036728,0.00961803519931,0.97668936616,0.979748603352,0.977653631285,0.863844977053,0.883534136546,0.868421052632,541.657141159
1630,0.0100151369074,0.0086532063216,0.00961937475248,0.97668936616,0.979748603352,0.977932960894,0.863844977053,0.883534136546,0.870279146141,544.989034159
1640,0.0102658607233,0.0088409337668,0.00985847294251,0.976602060416,0.978701117318,0.978491620112,0.860561914672,0.876267748479,0.872305140962,548.298896812
1650,0.0101444499126,0.00876008847407,0.00977393877477,0.976252837437,0.979399441341,0.977932960894,0.860940695297,0.881763527054,0.870279146141,551.546355033
1660,0.0100371158962,0.00866803708925,0.0096177133403,0.97668936616,0.979399441341,0.977932960894,0.863983698421,0.881763527054,0.870279146141,554.780250663
1670,0.0100305524535,0.00865427629079,0.00962968919286,0.976776671905,0.979399441341,0.977932960894,0.864147088866,0.881763527054,0.870279146141,558.122239073
1680,0.010031873462,0.00867141793785,0.00963009542754,0.976427448926,0.979399441341,0.977653631285,0.862244897959,0.881763527054,0.868852459016,561.426114089
1690,0.0102400496353,0.00888704001306,0.00984966354231,0.976165531692,0.979399441341,0.977374301676,0.858768753233,0.880808080808,0.866115702479,564.593191631
1700,0.0098899679951,0.00851483824182,0.00948228123687,0.977213200629,0.979399441341,0.978491620112,0.867310625318,0.882235528942,0.874388254486,567.820209353
1710,0.010043168858,0.00863133011731,0.00969831517706,0.976252837437,0.979399441341,0.977094972067,0.860655737705,0.880808080808,0.864686468647,571.158334572
1720,0.0100709170507,0.0086968161964,0.00970596943039,0.976776671905,0.979399441341,0.977094972067,0.864147088866,0.881287726358,0.865131578947,574.584692457
1730,0.00989895048439,0.00856279284314,0.00945305117922,0.977475117863,0.97905027933,0.977932960894,0.868769074262,0.880478087649,0.870703764321,577.843888811
1740,0.010048829903,0.00867278302372,0.00970534615043,0.976514754671,0.980097765363,0.977653631285,0.862544711293,0.885311871227,0.868421052632,581.180723154
1750,0.0106880154842,0.00924221152331,0.0105104113244,0.974594028287,0.976955307263,0.974301675978,0.848988064349,0.863636363636,0.845637583893,584.472769195
1760,0.0104248351516,0.00909361935059,0.00998544890166,0.974594028287,0.978351955307,0.975698324022,0.848831168831,0.873469387755,0.855241264559,587.682800165
1770,0.0100590038303,0.00870854393666,0.00968264476431,0.97686397765,0.979399441341,0.977932960894,0.866229177183,0.882235528942,0.871125611746,590.863193508
1780,0.010082346459,0.00876783088326,0.0095675364679,0.97686397765,0.978351955307,0.977653631285,0.866498740554,0.877952755906,0.87012987013,594.182465918
1790,0.0101053140697,0.00870670179271,0.00970625078762,0.976776671905,0.979748603352,0.978212290503,0.864285714286,0.883534136546,0.871710526316,597.542324183
1800,0.010637469567,0.00914223340528,0.0100762292083,0.975729002968,0.978701117318,0.978212290503,0.859453993933,0.878243512974,0.872131147541,600.786281307
1810,0.00997874193336,0.00854731599623,0.00945425167587,0.976951283394,0.978701117318,0.978770949721,0.866531850354,0.879684418146,0.876221498371,603.962376213
1820,0.0100206189237,0.0085916681236,0.00945252855595,0.97686397765,0.980097765363,0.978212290503,0.866229177183,0.886679920477,0.872964169381,607.419944086
1830,0.0104619906549,0.00906883016426,0.00974586096314,0.975816308713,0.978701117318,0.977374301676,0.861707438842,0.879684418146,0.869143780291,610.731501589
1840,0.0101644026389,0.00874528552778,0.00961883449893,0.976514754671,0.979399441341,0.978491620112,0.863382427628,0.882235528942,0.873977086743,614.077963845
1850,0.0120464978831,0.0106137626726,0.0110659601531,0.970316046796,0.975209497207,0.975418994413,0.835589941973,0.863723608445,0.860759493671,617.336829095
1860,0.0108817305363,0.00945294568944,0.010092432353,0.974419416798,0.977304469274,0.977653631285,0.855451406019,0.872798434442,0.871382636656,620.727881972
