iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.168899550159,0.168729331561,0.169383440257,0.0706303474769,0.0684357541899,0.0670391061453,0.0868147893969,0.0844200411805,0.0884279475983,0.0166598230001
10,0.166715866779,0.166581684129,0.167214106785,0.0729876025843,0.072625698324,0.0695530726257,0.0840234644582,0.0853994490358,0.0841352763266,0.296128622
20,0.178970794064,0.17892101055,0.179821016524,0.0888772481229,0.088687150838,0.0826815642458,0.122877794587,0.122983870968,0.119571045576,0.485438980001
30,0.178857300918,0.178989803985,0.179585930322,0.0682730923695,0.0701815642458,0.0664804469274,0.1124417831,0.11322011322,0.110223642173,0.660545916001
40,0.181452368302,0.181630612877,0.182115350166,0.0695826785402,0.0715782122905,0.0701117318436,0.120782113687,0.122731771693,0.121867581113,0.831019677001
50,0.180948056232,0.180950478905,0.181640242957,0.0519469181072,0.0534217877095,0.0511173184358,0.0605588718747,0.0622621930128,0.0587420338044,1.158460463
60,0.18294885592,0.182848641308,0.183669606823,0.0520342238519,0.052374301676,0.0511173184358,0.0566463944396,0.0556715379262,0.0556018904643,1.350761934
70,0.183896352672,0.183909285864,0.184858919497,0.0508119434259,0.0499301675978,0.0511173184358,0.0554300608167,0.0542231491137,0.0561267018616,1.537044794
80,0.179868373202,0.179809912652,0.180888720975,0.0599790466213,0.0590083798883,0.0558659217877,0.0626795507966,0.0619561434041,0.0590200445434,1.736524224
90,0.207127510095,0.207057742908,0.208857991251,0.0648681683255,0.0614525139665,0.0603351955307,0.0525431225122,0.049504950495,0.0523943661972,1.933573505
100,0.230331940851,0.230043225155,0.232426106684,0.0649554740702,0.0621508379888,0.0617318435754,0.0368705035971,0.0345075485262,0.0378115153251,2.119424271
110,0.232909126009,0.232761296663,0.235378537227,0.0552645364065,0.0506284916201,0.0530726256983,0.0492048150426,0.0449596066034,0.0498878923767,2.310298374
120,0.247291017777,0.247157306888,0.249708421699,0.0605901868343,0.060405027933,0.0586592178771,0.0725736941907,0.0736660929432,0.0721365638767,2.508812779
130,0.247164832327,0.24696837295,0.249442619779,0.0611140213026,0.0572625698324,0.0569832402235,0.0405067808708,0.037089871612,0.0409090909091,2.687106808
140,0.242045076639,0.241944875809,0.244258586597,0.0622489959839,0.0576117318436,0.058938547486,0.0446500044472,0.0412078152753,0.0469589816124,2.903060704
150,0.230272970724,0.230337232778,0.232392210241,0.0729002968395,0.0747206703911,0.0667597765363,0.0860659264997,0.0930869267625,0.0798678050124,3.077954434
160,0.230823009231,0.23088332594,0.232944885779,0.0722018508818,0.0768156424581,0.0692737430168,0.0823763060185,0.0907840440165,0.0785398230088,3.266131295
170,0.22261239098,0.222263080307,0.224557027796,0.0721145451371,0.0757681564246,0.0675977653631,0.0617937853107,0.0663139329806,0.0575945793337,3.645365992
180,0.235310936371,0.234958724537,0.237362247694,0.0739479657761,0.0750698324022,0.068156424581,0.078213261493,0.083708059495,0.0743618201998,3.896336686
190,0.234360379782,0.23397457624,0.236549530474,0.0757813864152,0.0789106145251,0.0703910614525,0.0746503496503,0.0789106145251,0.0698714365567,4.090083192
200,0.233165679881,0.232474195062,0.235378873814,0.0785751702462,0.0817039106145,0.072625698324,0.0702959830867,0.0732910500352,0.0642615558061,4.277065268
210,0.23344000036,0.232738991738,0.235697382867,0.0834642919504,0.0792597765363,0.0790502793296,0.0445941026574,0.0393442622951,0.0468343451865,4.46762751
220,0.230882378075,0.230119129232,0.233377903844,0.0898376113148,0.0865921787709,0.0846368715084,0.0283344207289,0.0246085011186,0.02673002673,4.64607496
230,0.214235194062,0.213210648496,0.216681434176,0.131395145801,0.127793296089,0.12625698324,0.0250857422832,0.0226917057903,0.0231105559026,4.851764665
240,0.211707663999,0.21077239943,0.214204065362,0.127291775799,0.119413407821,0.122346368715,0.0283825816485,0.0255023183926,0.0278465346535,5.116766066
250,0.213880180239,0.21292876057,0.21641561736,0.126156801118,0.121508379888,0.120111731844,0.0255087138545,0.0248062015504,0.0247678018576,5.610438818
260,0.2110364726,0.209852746748,0.21337505399,0.126506024096,0.121857541899,0.124301675978,0.0319303338171,0.0278314650174,0.0333024976873,5.867304216
270,0.215771632161,0.215122213183,0.217901202266,0.118823118561,0.117318435754,0.115642458101,0.0770004572474,0.0813953488372,0.0699177438308,6.085046472
280,0.213764888042,0.213162018432,0.215754814357,0.134800069845,0.136522346369,0.134357541899,0.104949421965,0.112665949049,0.103039073806,6.412243878
