step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0
38,0.017543859649122806,0.00044984255510571296,0.0,0.0027730157458250005,0.017543859649122806,0.0
39,0.0,0.00043859649122807013,0.0,0.002739034209823859,0.017543859649122806,0.0
40,0.0,0.00042789901583226354,0.0,0.002706270997148805,0.017543859649122806,0.0
41,0.0,0.0004177109440267335,0.0,0.0026746550699385334,0.017543859649122806,0.0
42,0.0,0.0004079967360261118,0.0,0.002644121051981991,0.017543859649122806,0.0
43,0.0,0.00039872408293460925,0.0,0.0026146086620023926,0.017543859649122806,0.0
44,0.0,0.0003898635477582846,0.0,0.0025860622147020665,0.017543859649122806,0.0
45,0.0,0.0003813882532418001,0.0,0.0025584301802057084,0.017543859649122806,0.0
46,0.0,0.0003732736095558044,0.0,0.0025316647939997265,0.017543859649122806,0.0
47,0.0,0.0003654970760233918,0.0,0.002505721710672896,0.017543859649122806,0.0
48,0.0,0.0003580379520229144,0.0,0.002480559695766383,0.017543859649122806,0.0
49,0.0,0.0003508771929824561,0.0,0.0024561403508771926,0.017543859649122806,0.0
50,0.0,0.0003439972480220158,0.0,0.0024324278678587805,0.017543859649122806,0.0
51,0.0,0.00033738191632928474,0.0,0.002409388808550219,0.017543859649122806,0.0
52,0.0,0.0003310162197947699,0.0,0.0023869919069606023,0.017543859649122806,0.0
53,0.0,0.0003248862897985705,0.0,0.0023652078912542287,0.017543859649122806,0.0
54,0.0,0.0003189792663476874,0.0,0.0023440093232374917,0.017543859649122806,0.0
55,0.0,0.0003132832080200501,0.0,0.0023233704533507714,0.017543859649122806,0.0
56,0.0,0.0003077870113881194,0.0,0.0023032670894268643,0.017543859649122806,0.0
57,0.0,0.0003024803387779794,0.0,0.0022836764776983515,0.017543859649122806,0.0
58,0.0,0.0002973535533749628,0.0,0.0022645771947261105,0.017543859649122806,0.0
59,0.0,0.00029239766081871346,0.0,0.0022459490490843877,0.017543859649122806,0.0
60,0.0,0.0002876042565429968,0.0,0.002227772991778785,0.017543859649122806,0.0
61,0.0,0.00028296547821165814,0.0,0.0022100310344953748,0.017543859649122806,0.0
62,0.0,0.000278473962684489,0.0,0.002192706174884937,0.017543859649122806,0.0
63,0.0,0.00027412280701754384,0.0,0.002175782328178117,0.017543859649122806,0.0
64,0.0,0.0002699055330634278,0.0,0.0021592442645074223,0.017543859649122806,0.0
65,0.0,0.00026581605528973947,0.0,0.0021430775513818574,0.017543859649122806,0.0
66,0.0,0.00026184865147944484,0.0,0.0021272685008211466,0.017543859649122806,0.0
67,0.0,0.00025799793601651185,0.0,0.0021118041207101265,0.017543859649122806,0.0
68,0.0,0.0002542588354945334,0.0,0.0020966720699810114,0.017543859649122806,0.0
69,0.0,0.0002506265664160401,0.0,0.002081860617272701,0.017543859649122806,0.0
70,0.0,0.00024709661477637757,0.0,0.002067358602752843,0.017543859649122806,0.0
71,0.0,0.00024366471734892786,0.0,0.00205315540282075,0.017543859649122806,0.0
72,0.0,0.0002403268445085316,0.0,0.0020392408974377724,0.017543859649122806,0.0
