steps,time,reward,delta,converged
1,0.006160999999792693,-0.25735294117647056,100.0,False
2,0.021798999999646185,-4.161676646706587,100.0,False
3,0.003677000000152475,-2.1686746987951806,100.0,False
4,0.0021540000002460147,-0.9591836734693877,100.0,False
5,0.0030630000001110602,-2.3857142857142857,100.0,False
6,0.003964999999880092,-3.1777777777777776,100.0,False
7,0.004754000000048109,-4.614678899082569,100.0,False
8,0.0008440000001428416,4.315789473684211,100.0,False
9,0.0016740000000936561,1.6578947368421053,100.0,False
10,0.0007129999999051506,5.3125,100.0,False
11,0.0010499999998501153,-0.9166666666666666,100.0,False
12,0.0009749999999257852,-0.9090909090909091,100.0,False
13,0.0010919999999714491,3.04,100.0,False
14,0.0017539999998916755,1.525,100.0,False
15,0.0009820000000217988,-0.9090909090909091,100.0,False
16,0.001138000000082684,2.8846153846153846,100.0,False
17,0.004194000000097731,-4.041237113402062,100.0,False
18,0.0007590000000163855,4.9411764705882355,100.0,False
19,0.0012990000000172586,2.607142857142857,100.0,False
20,0.0008870000001479639,4.05,100.0,False
21,0.0011830000003101304,2.740740740740741,100.0,False
22,0.00146199999971941,2.0606060606060606,100.0,False
23,0.0007490000002690067,4.9411764705882355,100.0,False
24,0.001002999999855092,3.391304347826087,100.0,False
25,0.001017000000047119,3.391304347826087,100.0,False
26,0.0008309999998346029,4.315789473684211,100.0,False
27,0.0009140000001934823,3.8095238095238093,100.0,False
28,0.0008789999997134146,-0.9,100.0,False
29,0.0009260000001631852,-0.9047619047619048,100.0,False
30,0.0010469999997440027,3.2083333333333335,100.0,False
31,0.0008729999999559368,4.05,100.0,False
32,0.0012719999999717402,2.4827586206896552,100.0,False
33,0.0011070000000472646,3.2083333333333335,100.0,False
34,0.0012319999996179831,2.607142857142857,100.0,False
35,0.0011889999996128608,2.740740740740741,100.0,False
36,0.00221800000008443,-2.94,100.0,False
37,0.000976000000264321,3.590909090909091,100.0,False
38,0.0012220000003253517,2.607142857142857,100.0,False
39,0.0009209999998347485,3.8095238095238093,100.0,False
40,0.0009610000001885055,3.590909090909091,100.0,False
41,0.0010609999999360298,3.391304347826087,100.0,False
42,0.0007519999999203719,4.9411764705882355,100.0,False
43,0.0011479999998300627,2.8846153846153846,100.0,False
44,0.0009310000000368746,3.8095238095238093,100.0,False
45,0.0008320000001731387,4.315789473684211,100.0,False
46,0.0012639999999919382,2.4827586206896552,100.0,False
47,0.0028859999997621344,-7.061538461538461,100.0,False
48,0.003272999999808235,-2.3472222222222223,100.0,False
49,0.001142000000072585,2.8846153846153846,100.0,False
50,0.0008800000000519503,4.05,100.0,False
51,0.00287800000023708,-2.4477611940298507,100.0,False
52,0.0019139999999424617,-0.9534883720930233,100.0,False
53,0.001959999999598949,-0.9555555555555556,100.0,False
54,0.0010619999998198182,-0.9166666666666666,100.0,False
55,0.0008739999998397252,4.05,100.0,False
56,0.00156299999980547,-3.6944444444444446,100.0,False
57,0.0008000000002539309,4.611111111111111,100.0,False
58,0.0010110000002896413,3.590909090909091,100.0,False
59,0.0010490000004210742,3.2083333333333335,100.0,False
60,0.0009999999997489795,3.391304347826087,100.0,False
61,0.0010159999997085833,3.391304347826087,100.0,False
62,0.0018610000001899607,-0.9534883720930233,100.0,False
63,0.002678999999716325,-0.9661016949152542,100.0,False
64,0.00091999999995096,3.8095238095238093,100.0,False
65,0.000927999999930762,3.8095238095238093,100.0,False
66,0.0007490000002690067,4.9411764705882355,100.0,False
67,0.0012189999997644918,2.607142857142857,100.0,False
68,0.0009660000000621949,3.590909090909091,100.0,False
69,0.002945999999610649,-2.426470588235294,100.0,False
70,0.0009730000001582084,3.590909090909091,100.0,False
71,0.0007759999998597777,4.9411764705882355,100.0,False
72,0.0020049999998263957,-0.9565217391304348,100.0,False
73,0.0010320000001229346,3.391304347826087,100.0,False
74,0.0007539999996879487,4.9411764705882355,100.0,False
75,0.0008309999998346029,4.315789473684211,100.0,False
76,0.0009599999998499698,3.590909090909091,100.0,False
77,0.0007550000000264845,4.9411764705882355,100.0,False
78,0.0010440000000926375,3.2083333333333335,100.0,False
79,0.0007490000002690067,4.9411764705882355,100.0,False
80,0.0012269999997442937,-0.9285714285714286,100.0,False
81,0.00074399999994057,4.9411764705882355,100.0,False
82,0.0009150000000772707,3.8095238095238093,100.0,False
83,0.001344000000244705,2.2580645161290325,100.0,False
84,0.0007550000000264845,4.9411764705882355,100.0,False
85,0.000954000000092492,3.590909090909091,100.0,False
86,0.00198099999988699,-0.9565217391304348,100.0,False
87,0.0010059999999612046,3.391304347826087,100.0,False
88,0.0008280000001832377,4.315789473684211,100.0,False
89,0.0009310000000368746,3.8095238095238093,100.0,False
90,0.0013289999997141422,2.4827586206896552,100.0,False
91,0.0008769999999458378,4.05,100.0,False
92,0.0019069999998464482,-0.9545454545454546,100.0,False
93,0.0010019999999713036,3.391304347826087,100.0,False
94,0.0007890000001680164,4.611111111111111,100.0,False
95,0.0009149999996225233,3.8095238095238093,100.0,False
96,0.0008809999999357387,4.05,100.0,False
97,0.001093999999739026,3.04,100.0,False
98,0.0009749999999257852,3.590909090909091,100.0,False
99,0.0009670000004007306,3.590909090909091,100.0,False
100,0.003447000000051048,-3.45,100.0,False
101,0.0010660000002644665,3.391304347826087,100.0,False
102,0.0007500000001527951,4.9411764705882355,100.0,False
103,0.0009620000000722939,3.590909090909091,100.0,False
104,0.0010120000001734297,3.391304347826087,100.0,False
105,0.000889000000370288,4.315789473684211,100.0,False
106,0.000923999999940861,-5.619047619047619,100.0,False
107,0.0011360000003151072,2.8846153846153846,100.0,False
108,0.0018720000002758752,-0.9534883720930233,100.0,False
109,0.0007489999998142594,4.9411764705882355,100.0,False
110,0.0007459999997081468,4.9411764705882355,100.0,False
111,0.0007610000002387096,4.9411764705882355,100.0,False
112,0.0010090000000673172,3.590909090909091,100.0,False
113,0.0016669999999976426,-0.9473684210526315,100.0,False
114,0.0013659999999617867,2.2580645161290325,100.0,False
115,0.0009220000001732842,3.8095238095238093,100.0,False
116,0.002306000000316999,-0.9622641509433962,100.0,False
117,0.0009619999996175466,3.8095238095238093,100.0,False
118,0.0007500000001527951,4.9411764705882355,100.0,False
119,0.0016179999997802952,-0.9459459459459459,100.0,False
120,0.0010950000000775617,3.2083333333333335,100.0,False
121,0.0009230000000570726,3.8095238095238093,100.0,False
122,0.0011089999998148414,3.04,100.0,False
123,0.0008389999998144049,4.315789473684211,100.0,False
124,0.0012179999998807034,2.607142857142857,100.0,False
125,0.0009140000001934823,3.8095238095238093,100.0,False
126,0.001366999999845575,2.3666666666666667,100.0,False
127,0.0008440000001428416,4.315789473684211,100.0,False
128,0.0011509999999361753,2.8846153846153846,100.0,False
129,0.0011960000001636217,2.740740740740741,100.0,False
130,0.0040869999997994455,-3.8823529411764706,100.0,False
131,0.001224999999976717,2.607142857142857,100.0,False
132,0.0009480000003350142,3.8095238095238093,100.0,False
133,0.000747999999930471,4.9411764705882355,100.0,False
134,0.0010439999996378901,3.2083333333333335,100.0,False
135,0.0009219999997185369,3.8095238095238093,100.0,False
136,0.0008100000000013097,4.611111111111111,100.0,False
137,0.0007460000001628941,4.9411764705882355,100.0,False
138,0.0007909999999355932,4.611111111111111,100.0,False
139,0.0007460000001628941,4.9411764705882355,100.0,False
140,0.001051000000188651,3.2083333333333335,100.0,False
141,0.0010019999999713036,3.391304347826087,100.0,False
142,0.0009740000000419968,3.590909090909091,100.0,False
143,0.0007569999997940613,4.9411764705882355,100.0,False
144,0.0016040000000430155,-0.9459459459459459,100.0,False
145,0.0016989999999168504,-0.9487179487179487,100.0,False
146,0.0014999999998508429,-0.9411764705882353,100.0,False
147,0.0007949999999254942,4.611111111111111,100.0,False
148,0.0016869999999471474,-0.9473684210526315,100.0,False
149,0.0008350000002792513,4.315789473684211,100.0,False
150,0.0013530000001082954,2.2580645161290325,100.0,False
151,0.0009330000002591987,3.8095238095238093,100.0,False
152,0.0008339999999407155,4.315789473684211,100.0,False
153,0.0010080000001835288,3.391304347826087,100.0,False
154,0.00161500000012893,-0.9459459459459459,100.0,False
155,0.00173899999981586,-0.95,100.0,False
156,0.0017049999996743281,-3.4871794871794872,100.0,False
157,0.0009170000002995948,3.8095238095238093,100.0,False
158,0.0009210000002894958,3.8095238095238093,100.0,False
159,0.0010030000003098394,3.391304347826087,100.0,False
160,0.0008400000001529406,4.315789473684211,100.0,False
161,0.0010439999996378901,3.2083333333333335,100.0,False
162,0.0009620000000722939,3.590909090909091,100.0,False
163,0.0015539999999418797,-0.9411764705882353,100.0,False
164,0.0009230000000570726,3.8095238095238093,100.0,False
165,0.000923999999940861,3.8095238095238093,100.0,False
166,0.0009270000000469736,3.8095238095238093,100.0,False
167,0.0008370000000468281,4.315789473684211,100.0,False
168,0.0007919999998193816,4.611111111111111,100.0,False
169,0.0008769999999458378,4.05,100.0,False
170,0.0007519999999203719,4.9411764705882355,100.0,False
171,0.0009599999998499698,3.590909090909091,100.0,False
172,0.0015830000002097222,-0.9444444444444444,100.0,False
173,0.0009360000003653113,3.8095238095238093,100.0,False
174,0.0008800000000519503,4.05,100.0,False
175,0.001134000000092783,-0.9230769230769231,100.0,False
176,0.0018129999998564017,-0.9512195121951219,100.0,False
177,0.0013210000001890876,-0.9333333333333333,100.0,False
178,0.0007470000000466825,4.9411764705882355,100.0,False
179,0.0009340000001429871,3.8095238095238093,100.0,False
180,0.0008049999996728729,4.9411764705882355,100.0,False
181,0.0009200000004057074,3.8095238095238093,100.0,False
182,0.0008349999998245039,4.315789473684211,100.0,False
183,0.0008880000000317523,4.05,100.0,False
184,0.0010889999998653366,3.04,100.0,False
185,0.0008290000000670261,4.315789473684211,100.0,False
186,0.0008330000000569271,-0.8947368421052632,100.0,False
187,0.0007570000002488086,4.9411764705882355,100.0,False
188,0.0007919999998193816,4.9411764705882355,100.0,False
189,0.0008819999998195271,4.05,100.0,False
190,0.00104700000019875,3.2083333333333335,100.0,False
191,0.0009669999999459833,3.590909090909091,100.0,False
192,0.00079299999970317,4.611111111111111,100.0,False
193,0.0010520000000724394,-0.9166666666666666,100.0,False
194,0.0012339999998403073,-0.9285714285714286,100.0,False
195,0.0009610000001885055,3.8095238095238093,100.0,False
196,0.0010539999998400162,3.2083333333333335,100.0,False
197,0.0011089999998148414,3.2083333333333335,100.0,False
198,0.0017539999998916755,-0.95,100.0,False
199,0.0009230000000570726,3.8095238095238093,100.0,False
200,0.0008499999999003194,4.315789473684211,100.0,False
201,0.0010520000000724394,3.2083333333333335,100.0,False
202,0.0022530000001097505,-4.769230769230769,100.0,False
203,0.0014909999999872525,-0.9411764705882353,100.0,False
204,0.001126000000112981,3.04,100.0,False
205,0.0008550000002287561,4.315789473684211,100.0,False
206,0.000747999999930471,4.9411764705882355,100.0,False
207,0.0007499999996980478,4.9411764705882355,100.0,False
208,0.0011400000003050081,2.8846153846153846,100.0,False
209,0.0010629999997036066,3.391304347826087,100.0,False
210,0.0007550000000264845,4.9411764705882355,100.0,False
211,0.0010529999999562278,3.2083333333333335,100.0,False
212,0.0008310000002893503,4.315789473684211,100.0,False
213,0.0008870000001479639,4.05,100.0,False
214,0.0009179999997286359,3.8095238095238093,100.0,False
215,0.0007470000000466825,4.9411764705882355,100.0,False
216,0.0008480000001327426,4.315789473684211,100.0,False
217,0.0009350000000267755,-0.9,100.0,False
218,0.000923999999940861,3.8095238095238093,100.0,False
219,0.0009249999998246494,3.8095238095238093,100.0,False
220,0.0008509999997841078,4.315789473684211,100.0,False
221,0.001776999999947293,-0.9512195121951219,100.0,False
222,0.0012750000000778527,2.4827586206896552,100.0,False
223,0.0008459999999104184,4.315789473684211,100.0,False
224,0.0007490000002690067,4.9411764705882355,100.0,False
225,0.0013539999999920838,2.2580645161290325,100.0,False
226,0.0008870000001479639,4.05,100.0,False
227,0.0008580000003348687,4.315789473684211,100.0,False
228,0.0008779999998296262,4.05,100.0,False
229,0.0009210000002894958,3.8095238095238093,100.0,False
230,0.0010270000002492452,3.391304347826087,100.0,False
