steps,time,reward,delta,converged
1,0.0005229999999869506,0.0,5.8413295346808965e-05,False
2,0.0005770000000211439,0.0,0.0008020891070139358,False
3,0.0034549999999740066,0.0,0.0008020891070139358,False
4,0.000638000000037664,0.0,0.0008020891070139358,False
5,0.001251999999965392,0.0,0.0008020891070139358,False
6,0.00044499999995650796,0.0,0.0008020891070139358,False
7,0.0016019999999912216,0.0,0.0008020891070139358,False
8,0.00107500000001437,0.0,0.000855323043179985,False
9,0.0003990000000158034,0.0,0.000855323043179985,False
10,0.001423999999985881,0.0,0.000855323043179985,False
11,0.0005719999999769243,0.0,0.000855323043179985,False
12,0.0003990000000158034,0.0,0.000855323043179985,False
13,0.0011649999999576721,0.0,0.000855323043179985,False
14,0.0007350000000201362,0.0,0.000855323043179985,False
15,0.0006169999999769971,0.0,0.000855323043179985,False
16,0.001117000000022017,0.0,0.000855323043179985,False
17,0.00031599999999798456,0.0,0.000855323043179985,False
18,0.0007810000000176842,0.0,0.000855323043179985,False
19,0.0012269999999716674,0.0,0.000855323043179985,False
20,0.0005770000000211439,0.0,0.000855323043179985,False
21,0.0010389999999915744,0.0,0.000855323043179985,False
22,0.0015149999999835018,0.0,0.000855323043179985,False
23,0.0007810000000176842,0.0,0.000855323043179985,False
24,0.0005659999999920728,0.0,0.000855323043179985,False
25,0.0006070000000022446,0.0,0.000855323043179985,False
26,0.0017209999999749925,0.0,0.000855323043179985,False
27,0.0005660000000489163,0.0,0.000855323043179985,False
28,0.0009509999999863794,0.0,0.000855323043179985,False
29,0.001511999999991076,0.0,0.000855323043179985,False
30,0.0008679999999685606,0.0,0.000855323043179985,False
31,0.00027000000000043656,0.0,0.000855323043179985,False
32,0.0010839999999916472,0.0,0.000855323043179985,False
33,0.001449000000036449,0.0,0.000855323043179985,False
34,0.0006520000000023174,0.0,0.000855323043179985,False
35,0.0009589999999661813,0.0,0.000855323043179985,False
36,0.0008339999999975589,0.0,0.000855323043179985,False
37,0.0011190000000169675,0.0,0.000855323043179985,False
38,0.0006079999999997199,0.0,0.000855323043179985,False
39,0.0006189999999719475,0.0,0.000855323043179985,False
40,0.00039600000002337765,0.0,0.000855323043179985,False
41,0.001029000000016822,0.0,0.000855323043179985,False
42,0.0006909999999606953,0.0,0.000855323043179985,False
43,0.0007889999999974862,0.0,0.000855323043179985,False
44,0.0014540000000238251,0.0,0.000855323043179985,False
45,0.000532999999961703,0.0,0.000855323043179985,False
46,0.00039600000002337765,0.0,0.000855323043179985,False
47,0.0011680000000069413,0.0,0.000855323043179985,False
48,0.0009880000000066502,0.0,0.000855323043179985,False
49,0.0025139999999623797,0.0,0.000855323043179985,False
50,0.0003539999999588872,0.0,0.000855323043179985,False
51,0.0006520000000023174,0.0,0.000855323043179985,False
52,0.0014189999999985048,0.0,0.000855323043179985,False
53,0.0010090000000104737,0.0,0.000855323043179985,False
54,0.003916000000003805,0.0,0.000855323043179985,False
55,0.0007770000000277832,0.0,0.000855323043179985,False
56,0.0018789999999739848,0.0,0.000855323043179985,False
57,0.0014510000000313994,0.0,0.000855323043179985,False
58,0.000532999999961703,0.0,0.000855323043179985,False
59,0.001377999999988333,0.0,0.000855323043179985,False
60,0.00047900000004119647,0.0,0.000855323043179985,False
61,0.00022799999999278953,0.0,0.000855323043179985,False
62,0.0002690000000029613,0.0,0.000855323043179985,False
63,0.0006929999999556458,0.0,0.000855323043179985,False
64,0.0017970000000104847,0.0,0.000855323043179985,False
65,0.0009459999999990032,0.0,0.000855323043179985,False
66,0.0003950000000259024,0.0,0.000855323043179985,False
67,0.0006199999999694228,0.0,0.000855323043179985,False
68,0.0010490000000231703,0.0,0.000855323043179985,False
69,0.000739999999950669,0.0,0.000855323043179985,False
70,0.0006930000000124892,0.0,0.000855323043179985,False
71,0.0009600000000205,0.0,0.000855323043179985,False
72,0.0003969999999640095,0.0,0.000855323043179985,False
73,0.0005199999999945248,0.0,0.000855323043179985,False
74,0.0004390000000284999,0.0,0.000855323043179985,False
75,0.0006089999999971951,0.0,0.000855323043179985,False
76,0.00022899999999026477,0.0,0.000855323043179985,False
77,0.0003239999999777865,0.0,0.000855323043179985,False
78,0.0007400000000075124,0.0,0.000855323043179985,False
79,0.0013799999999832835,0.0,0.000855323043179985,False
80,0.0010420000000408436,0.0,0.000855323043179985,False
81,0.0005639999999971224,0.0,0.000855323043179985,False
82,0.003467999999998028,0.0,0.000855323043179985,False
83,0.0005209999999920001,0.0,0.000855323043179985,False
84,0.000436999999976706,0.0,0.000855323043179985,False
85,0.001071000000024469,0.0,0.000855323043179985,False
86,0.0007499999999822649,0.0,0.000855323043179985,False
87,0.0031420000000252912,0.0,0.000855323043179985,False
88,0.0008589999999912834,0.0,0.000855323043179985,False
89,0.0033010000000217588,0.0,0.000855323043179985,False
90,0.0006510000000048421,0.0,0.000855323043179985,False
91,0.0002690000000029613,0.0,0.000855323043179985,False
92,0.002690999999970245,0.0,0.000855323043179985,False
93,0.0008149999999886859,0.0,0.000855323043179985,False
94,0.000987000000009175,0.0,0.000855323043179985,False
95,0.0003629999999930078,0.0,0.000855323043179985,False
96,0.00022699999999531428,0.0,0.000855323043179985,False
97,0.0005649999999945976,0.0,0.000855323043179985,False
98,0.000776000000030308,0.0,0.000855323043179985,False
99,0.0006959999999480715,0.0,0.000855323043179985,False
100,0.0004429999999615575,0.0,0.000855323043179985,False
101,0.0005030000000374457,0.0,0.000855323043179985,False
102,0.0021269999999731226,0.0,0.000855323043179985,False
103,0.0013759999999933825,0.0,0.000855323043179985,False
104,0.0011460000000056425,0.0,0.000855323043179985,False
105,0.0009360000000242508,0.0,0.000855323043179985,False
106,0.0011989999999855172,0.0,0.000855323043179985,False
107,0.0008139999999912106,0.0,0.000855323043179985,False
108,0.0007889999999974862,0.0,0.000855323043179985,False
109,0.0009549999999762804,0.0,0.000855323043179985,False
110,0.0006490000000098917,0.0,0.000855323043179985,False
111,0.00035200000002078013,0.0,0.000855323043179985,False
112,0.0007210000000554828,0.0,0.000855323043179985,False
113,0.0004819999999767788,0.0,0.000855323043179985,False
114,0.0007380000000125619,0.0,0.000855323043179985,False
115,0.0009089999999787324,0.0,0.000855323043179985,False
116,0.0002690000000029613,0.0,0.000855323043179985,False
117,0.0006520000000023174,0.0,0.000855323043179985,False
118,0.0007360000000176115,0.0,0.000855323043179985,False
119,0.0007919999999899119,0.0,0.000855323043179985,False
120,0.0013289999999983593,0.0,0.000855323043179985,False
121,0.0006089999999971951,0.0,0.000855323043179985,False
122,0.0022580000000402833,0.0,0.000855323043179985,False
123,0.0003979999999614847,0.0,0.000855323043179985,False
124,0.0003990000000158034,0.0,0.000855323043179985,False
125,0.000440999999966607,0.0,0.000855323043179985,False
126,0.0008199999999760621,0.0,0.000855323043179985,False
127,0.0007780000000252585,0.0,0.000855323043179985,False
128,0.0006210000000237414,0.0,0.000855323043179985,False
129,0.0009059999999863066,0.0,0.000855323043179985,False
130,0.0006549999999947431,0.0,0.000855323043179985,False
131,0.0008650000000329783,0.0,0.000855323043179985,False
132,0.0006960000000049149,0.0,0.000855323043179985,False
133,0.00039599999996653423,0.0,0.000855323043179985,False
