step,reward,mean,median,std,max,min
0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.017241379310344827,0.005747126436781609,0.0,0.008127664151569512,0.017241379310344827,0.0
3,0.0,0.004310344827586207,0.0,0.0074657362395210225,0.017241379310344827,0.0
4,0.0,0.0034482758620689655,0.0,0.006896551724137931,0.017241379310344827,0.0
5,0.0,0.0028735632183908046,0.0,0.006425482693964913,0.017241379310344827,0.0
6,0.0,0.0024630541871921183,0.0,0.006033225967446251,0.017241379310344827,0.0
7,0.016129032258064516,0.004171301446051168,0.0,0.007230255839822024,0.017241379310344827,0.0
8,0.0,0.0037078235076010383,0.0,0.00694165562730777,0.017241379310344827,0.0
9,0.0,0.003337041156840934,0.0,0.006678715484884572,0.017241379310344827,0.0
10,0.0,0.003033673778946304,0.0,0.006439762132374022,0.017241379310344827,0.0
11,0.0,0.0027808676307007787,0.0,0.00622235315047772,0.017241379310344827,0.0
12,0.0,0.002566954736031488,0.0,0.006023993730753352,0.017241379310344827,0.0
13,0.02631578947368421,0.004263300074435253,0.0,0.00843238414169117,0.02631578947368421,0.0
14,0.0,0.003979080069472903,0.0,0.008215576444531018,0.02631578947368421,0.0
15,0.015384615384615385,0.004691926026669308,0.0,0.008420181451522051,0.02631578947368421,0.0
16,0.0,0.0044159303780417014,0.0,0.00824303809461475,0.02631578947368421,0.0
17,0.0,0.004170600912594941,0.0,0.008074402601782877,0.02631578947368421,0.0
18,0.011627906976744186,0.0045630907054449,0.0,0.008033522167780738,0.02631578947368421,0.0
19,0.0,0.004334936170172656,0.0,0.007893012089598868,0.02631578947368421,0.0
20,0.0,0.004128510638259672,0.0,0.007757913400816131,0.02631578947368421,0.0
21,0.0,0.0039408510637933235,0.0,0.007628175858935085,0.02631578947368421,0.0
22,0.0,0.0037695097131936134,0.0,0.007503664463996758,0.02631578947368421,0.0
23,0.0,0.0036124468084772136,0.0,0.00738419399309162,0.02631578947368421,0.0
24,0.0,0.003467948936138125,0.0,0.007269551522147602,0.02631578947368421,0.0
25,0.018867924528301886,0.004060255689682885,0.0,0.00771910024155999,0.02631578947368421,0.0
26,0.0,0.0039098758493242595,0.0,0.007613517018808917,0.02631578947368421,0.0
27,0.0,0.0037702374261341072,0.0,0.0075114519186714685,0.02631578947368421,0.0
28,0.0,0.0036402292390260347,0.0,0.007412798825654357,0.02631578947368421,0.0
29,0.0,0.0035188882643918335,0.0,0.007317439366353872,0.02631578947368421,0.0
30,0.0,0.0034053757397340323,0.0,0.007225248523763073,0.02631578947368421,0.0
31,0.0,0.003298957747867344,0.0,0.007136098579176838,0.02631578947368421,0.0
32,0.0,0.003198989331265303,0.0,0.007049861860789496,0.02631578947368421,0.0
33,0.02702702702702703,0.0038998139693759426,0.0,0.008027882163381454,0.02702702702702703,0.0
34,0.0,0.0037883907131080587,0.0,0.007938996604492696,0.02702702702702703,0.0
35,0.0,0.0036831576377439456,0.0,0.007852673975229483,0.02702702702702703,0.0
36,0.0,0.003583612836723839,0.0,0.007768822998952838,0.02702702702702703,0.0
37,0.0,0.0034893072357574224,0.0,0.00768735278061259,0.02702702702702703,0.0
38,0.0,0.00339983781945595,0.0,0.007608173749162433,0.02702702702702703,0.0
39,0.0,0.003314841873969551,0.0,0.0075311983257463225,0.02702702702702703,0.0
40,0.0,0.0032339920721654158,0.0,0.007456341385611127,0.02702702702702703,0.0
41,0.0,0.0031569922609233823,0.0,0.007383520564895051,0.02702702702702703,0.0
42,0.0,0.0030835738362507453,0.0,0.007312656450945108,0.02702702702702703,0.0
43,0.021739130434782608,0.003507563758944651,0.0,0.007745295686432115,0.02702702702702703,0.0
44,0.0,0.0034296178976347697,0.0,0.007676185735892512,0.02702702702702703,0.0
45,0.0,0.0033550609868166228,0.0,0.0076087461295544145,0.02702702702702703,0.0
46,0.0,0.0032836767105013753,0.0,0.007542920801411404,0.02702702702702703,0.0
47,0.0,0.0032152667790325967,0.0,0.007478655244551974,0.02702702702702703,0.0
48,0.0,0.0031496490896645844,0.0,0.007415896614008007,0.02702702702702703,0.0
49,0.0,0.0030866561078712927,0.0,0.007354593789589443,0.02702702702702703,0.0
50,0.0,0.003026133439089503,0.0,0.0072946974076882,0.02702702702702703,0.0
51,0.025,0.003448707796030089,0.0,0.007829196273296521,0.02702702702702703,0.0
52,0.0,0.003383637837614427,0.0,0.0077691668296787,0.02702702702702703,0.0
53,0.0,0.0033209778776586043,0.0,0.007710400032202603,0.02702702702702703,0.0
54,0.0,0.0032605964617011753,0.0,0.007652857904877031,0.02702702702702703,0.0
55,0.0,0.003202371524885083,0.0,0.007596503563007774,0.02702702702702703,0.0
56,0.021739130434782608,0.003527577821549952,0.0,0.007913088954387299,0.02702702702702703,0.0
57,0.0,0.0034667575142818493,0.0,0.007858003754708458,0.02702702702702703,0.0
58,0.0,0.0034079989123448687,0.0,0.007803966440823805,0.02702702702702703,0.0
