iterations,fitness,time,fevals
0,487.0,5.48599999997e-05,11
10,489.0,8.48049999993e-05,21
20,489.0,0.000109286999999,31
30,493.0,0.000132137,41
40,493.0,0.000157894,51
50,497.0,0.000187701,61
60,501.0,0.000209526,71
70,505.0,0.000231197,81
80,505.0,0.000253467,91
90,509.0,0.000279402,101
100,517.0,0.000311933000001,111
110,517.0,0.000336452000001,121
120,517.0,0.000358401000001,131
130,523.0,0.000388727000001,141
140,525.0,0.000416240000001,151
150,527.0,0.000443285,161
160,527.0,0.000472909,171
170,527.0,0.000496128999999,181
180,533.0,0.000521264,191
190,537.0,0.000549648,201
200,541.0,0.000634214999999,211
210,543.0,0.000682108999999,221
220,545.0,0.000723852999998,231
230,549.0,0.000750955999999,241
240,551.0,0.000788821,251
250,551.0,0.000827442,261
260,553.0,0.000948485,271
270,555.0,0.000984445,281
280,557.0,0.001013567,291
290,565.0,0.001053896,301
300,569.0,0.001086771,311
310,575.0,0.001125046,321
320,575.0,0.001165553,331
330,577.0,0.00119383,341
340,579.0,0.001264528,351
350,581.0,0.001293722,361
360,583.0,0.001332794,371
370,583.0,0.001365375,381
380,583.0,0.001401776,391
390,585.0,0.001439251,401
400,587.0,0.001474723,411
410,587.0,0.001499846,421
420,591.0,0.0015544,431
430,595.0,0.001581253,441
440,595.0,0.00160744,451
450,595.0,0.001630442,461
460,595.0,0.001668367,471
470,597.0,0.001701323,481
480,599.0,0.001741293,491
490,599.0,0.001772153,501
500,601.0,0.001808054,511
510,601.0,0.001842839,521
520,601.0,0.001879428,531
530,603.0,0.013691676,541
540,607.0,0.013794136,551
550,607.0,0.013963806,561
560,607.0,0.014592364,571
570,607.0,0.014682659,581
580,611.0,0.014777144,591
590,615.0,0.014899879,601
600,617.0,0.014981425,611
610,617.0,0.015064187,621
620,617.0,0.015151743,631
630,617.0,0.01525886,641
640,617.0,0.015345061,651
650,619.0,0.015430159,661
660,623.0,0.015516779,671
670,623.0,0.015605422,681
680,625.0,0.015688014,691
690,627.0,0.015773086,701
700,629.0,0.015866496,711
710,631.0,0.015950258,721
720,631.0,0.016158371,731
730,633.0,0.01624473,741
740,635.0,0.01632873,751
750,635.0,0.016440217,761
760,635.0,0.016524255,771
770,635.0,0.016618402,781
780,635.0,0.016705399,791
790,637.0,0.016793249,801
800,637.0,0.016875706,811
810,639.0,0.021076393,821
820,639.0,0.021475723,831
830,639.0,0.021591291,841
840,641.0,0.02237217,851
850,643.0,0.022472241,861
860,645.0,0.022584532,871
870,647.0,0.022678062,881
880,647.0,0.022769889,891
890,647.0,0.022878914,901
900,647.0,0.022964948,911
910,647.0,0.023050477,921
920,647.0,0.023146586,931
930,647.0,0.02324926,941
940,647.0,0.023333308,951
950,653.0,0.023419865,961
960,655.0,0.023537739,971
970,655.0,0.023621787,981
980,655.0,0.023854251,991
990,655.0,0.024295695,1001
1000,655.0,0.024423333,1011
1010,661.0,0.024506705,1021
1020,661.0,0.024595515,1031
1030,665.0,0.024680592,1041
1040,669.0,0.024786496,1051
1050,669.0,0.024879848,1061
1060,669.0,0.024961923,1071
1070,671.0,0.025047958,1081
1080,671.0,0.025159156,1091
1090,673.0,0.025248742,1101
1100,675.0,0.025338886,1111
1110,679.0,0.025431676,1121
1120,679.0,0.025522942,1131
1130,679.0,0.025606871,1141
1140,679.0,0.025687909,1151
1150,679.0,0.02578037,1161
1160,683.0,0.02586888,1171
1170,685.0,0.025953843,1181
1180,685.0,0.026049741,1191
1190,685.0,0.026133126,1201
1200,685.0,0.026225094,1211
1210,687.0,0.026313251,1221
1220,687.0,0.026418993,1231
1230,687.0,0.026514626,1241
1240,689.0,0.026596964,1251
1250,691.0,0.026709184,1261
1260,693.0,0.026812672,1271
1270,693.0,0.026896173,1281
1280,693.0,0.026976808,1291
1290,693.0,0.027086649,1301
1300,693.0,0.02716888,1311
1310,693.0,0.027258302,1321
1320,693.0,0.027356143,1331
1330,695.0,0.027504291,1341
1340,695.0,0.027587302,1351
1350,695.0,0.027670715,1361
1360,697.0,0.027766404,1371
1370,697.0,0.027846557,1381
1380,697.0,0.032316557,1391
1390,697.0,0.032406031,1401
1400,697.0,0.032508174,1411
1410,697.0,0.032593328,1421
1420,697.0,0.032923199,1431
1430,697.0,0.033010997,1441
1440,701.0,0.0330962,1451
1450,701.0,0.033189204,1461
1460,703.0,0.033286489,1471
1470,703.0,0.033365328,1481
1480,703.0,0.033445059,1491
1490,703.0,0.033526844,1501
1500,705.0,0.033608442,1511
1510,705.0,0.03371207,1521
1520,705.0,0.033822578,1531
1530,705.0,0.033939426,1541
1540,707.0,0.034090661,1551
1550,707.0,0.034234396,1561
1560,707.0,0.034323686,1571
1570,707.0,0.03442565,1581
1580,707.0,0.034508107,1591
1590,709.0,0.034610888,1601
1600,709.0,0.034932173,1611
1610,709.0,0.03516302,1621
1620,709.0,0.035266851,1631
1630,710.0,0.035348101,1641
1640,710.0,0.035429206,1651
1650,710.0,0.03552166,1661
1660,710.0,0.035604535,1671
1670,712.0,0.035694456,1681
1680,712.0,0.035783226,1691
1690,712.0,0.035870501,1701
1700,712.0,0.035956744,1711
1710,714.0,0.036043582,1721
1720,714.0,0.03613945,1731
1730,714.0,0.036228701,1741
1740,716.0,0.036313936,1751
1750,716.0,0.036400471,1761
1760,716.0,0.036486041,1771
1770,716.0,0.036573147,1781
1780,718.0,0.036669916,1791
1790,718.0,0.036751956,1801
1800,722.0,0.036833012,1811
1810,724.0,0.037040262,1821
1820,724.0,0.037145062,1831
1830,724.0,0.037309111,1841
1840,724.0,0.037407605,1851
1850,724.0,0.037522363,1861
1860,724.0,0.037613819,1871
1870,724.0,0.037698733,1881
1880,724.0,0.037783552,1891
1890,724.0,0.037881934,1901
1900,724.0,0.037975477,1911
