iterations,fitness,time,fevals
0,554.0,13.725837456,1000
10,568.0,26.455172258,2100
20,603.0,38.750266332,3200
30,647.0,50.531565835,4300
40,658.0,65.755898851,5400
50,697.0,81.290427087,6500
60,707.0,93.835206871,7600
70,739.0,105.909893369,8700
80,739.0,116.182868171,9800
90,751.0,125.808528674,10900
100,757.0,135.505806846,12000
110,757.0,145.809444428,13100
120,765.0,156.28945782,14200
130,757.0,166.597546397,15300
140,765.0,176.110065297,16400
150,767.0,185.699582043,17500
160,763.0,196.555713086,18600
170,765.0,207.230586282,19700
180,763.0,216.348322766,20800
190,765.0,228.167561039,21900
200,771.0,238.376337016,23000
210,767.0,249.792378674,24100
220,769.0,261.816929963,25200
230,779.0,272.822336037,26300
240,771.0,283.686670757,27400
250,771.0,294.386019161,28500
260,771.0,304.782926137,29600
270,771.0,316.281738805,30700
280,771.0,327.937173328,31800
290,771.0,337.928870817,32900
300,777.0,347.642090621,34000
310,777.0,358.060145951,35100
320,775.0,367.555979466,36200
330,779.0,376.757416313,37300
340,779.0,385.945491362,38400
350,777.0,395.251549487,39500
360,775.0,404.424937927,40600
370,785.0,413.827642792,41700
380,785.0,422.843036728,42800
390,777.0,432.005902385,43900
400,787.0,442.267482788,45000
410,779.0,452.319998467,46100
420,783.0,461.283557445,47200
430,785.0,471.058818642,48300
440,787.0,480.659513928,49400
450,781.0,490.757120648,50500
460,783.0,500.672531341,51600
470,789.0,510.200840951,52700
480,781.0,521.607219657,53800
490,781.0,531.265664441,54900
500,779.0,540.757790833,56000
510,783.0,553.595502453,57100
520,789.0,566.898286697,58200
530,783.0,580.742898761,59300
540,785.0,592.430965865,60400
550,783.0,602.576206524,61500
560,787.0,612.598223952,62600
570,785.0,623.402906946,63700
580,787.0,633.865363763,64800
590,787.0,644.815652945,65900
600,783.0,654.144863088,67000
610,793.0,663.196478095,68100
620,795.0,672.564388111,69200
630,787.0,682.790359683,70300
640,791.0,692.201530102,71400
650,795.0,703.381335827,72500
660,791.0,713.15338269,73600
670,787.0,724.135688005,74700
680,785.0,734.72201023,75800
690,793.0,746.365418444,76900
700,789.0,756.480916559,78000
710,795.0,766.109299022,79100
720,787.0,776.280801308,80200
730,789.0,787.134177493,81300
740,789.0,797.657957062,82400
750,787.0,807.38866793,83500
760,791.0,817.040500517,84600
770,789.0,826.784322314,85700
780,797.0,837.160006113,86800
790,791.0,847.792962225,87900
800,786.0,858.539604245,89000
810,787.0,868.141136706,90100
820,785.0,877.50058977,91200
830,789.0,887.807389353,92300
840,791.0,899.060813792,93400
850,795.0,910.002785995,94500
860,789.0,919.521927865,95600
870,793.0,928.491201115,96700
880,793.0,937.509302507,97800
890,795.0,946.388809827,98900
900,793.0,955.397308165,100000
910,795.0,964.230530165,101100
920,793.0,973.262568605,102200
930,795.0,982.282469388,103300
940,787.0,991.147129025,104400
950,797.0,999.812302945,105500
960,799.0,1008.68080112,106600
970,795.0,1017.56021564,107700
980,793.0,1026.42498681,108800
990,799.0,1037.38028541,109900
1000,801.0,1057.28957101,111000
1010,801.0,1068.86712784,112100
1020,797.0,1079.58370262,113200
1030,797.0,1089.97930614,114300
1040,797.0,1099.76652128,115400
1050,799.0,1112.54143373,116500
1060,801.0,1123.17206176,117600
1070,803.0,1133.57563626,118700
1080,799.0,1143.41724065,119800
1090,797.0,1153.51658923,120900
1100,797.0,1163.17323705,122000
1110,799.0,1172.34296215,123100
1120,801.0,1183.1009822,124200
1130,801.0,1194.30714542,125300
1140,803.0,1206.03770679,126400
1150,805.0,1216.981546,127500
1160,803.0,1226.98193751,128600
1170,803.0,1236.95147946,129700
1180,799.0,1248.94772896,130800
1190,803.0,1260.76668315,131900
1200,797.0,1271.0673987,133000
1210,805.0,1280.13064025,134100
1220,799.0,1291.16190871,135200
1230,801.0,1302.09751704,136300
1240,805.0,1312.25030198,137400
1250,799.0,1322.18168165,138500
1260,799.0,1332.1041382,139600
1270,803.0,1342.18104298,140700
1280,803.0,1352.06634624,141800
1290,803.0,1362.06920444,142900
1300,803.0,1375.01926506,144000
1310,805.0,1386.56112548,145100
1320,805.0,1399.00598831,146200
1330,807.0,1409.05927994,147300
1340,801.0,1427.01974879,148400
1350,801.0,1438.55376646,149500
1360,801.0,1448.41815845,150600
1370,799.0,1459.86931192,151700
1380,801.0,1470.82052991,152800
1390,799.0,1481.00188876,153900
1400,797.0,1493.9777209,155000
1410,805.0,1507.60045834,156100
1420,801.0,1528.47608071,157200
1430,797.0,1540.31312722,158300
1440,805.0,1551.77722046,159400
1450,797.0,1561.92716013,160500
1460,801.0,1571.79321289,161600
1470,801.0,1581.68774444,162700
1480,799.0,1591.97015133,163800
1490,793.0,1601.84996011,164900
1500,801.0,1614.04655471,166000
1510,805.0,1624.11534797,167100
1520,809.0,1634.22278041,168200
1530,803.0,1644.97006051,169300
1540,805.0,1654.64037429,170400
1550,799.0,1664.48954174,171500
1560,797.0,1674.6660756,172600
1570,805.0,1684.58594221,173700
1580,797.0,1694.25972784,174800
1590,807.0,1703.90813029,175900
1600,797.0,1716.20313684,177000
1610,801.0,1726.35152915,178100
1620,807.0,1737.11026112,179200
1630,803.0,1748.16205603,180300
1640,807.0,1758.39278641,181400
1650,803.0,1768.26483562,182500
1660,807.0,1777.97230335,183600
1670,802.0,1788.5709467,184700
1680,809.0,1799.28296533,185800
1690,811.0,1809.05032989,186900
1700,803.0,1820.27154437,188000
1710,807.0,1830.703762,189100
1720,803.0,1841.22102138,190200
1730,805.0,1852.74796615,191300
1740,805.0,1864.10048381,192400
1750,803.0,1876.58448233,193500
1760,805.0,1888.22275898,194600
1770,799.0,1900.42402548,195700
1780,803.0,1911.52313311,196800
1790,805.0,1923.0536082,197900
1800,805.0,1934.7148807,199000
1810,807.0,1946.72471735,200100
1820,801.0,1957.91011381,201200
1830,807.0,1973.46249917,202300
1840,803.0,1986.14651094,203400
1850,805.0,1997.44739991,204500
1860,811.0,2008.8327665,205600
1870,801.0,2019.50332315,206700
1880,805.0,2032.06066509,207800
1890,807.0,2043.15986707,208900
1900,801.0,2054.26617236,210000
1910,805.0,2065.21192866,211100
1920,807.0,2075.68719651,212200
1930,801.0,2086.34738575,213300
1940,805.0,2097.36392085,214400
1950,801.0,2108.10810661,215500
1960,805.0,2118.55061811,216600
1970,809.0,2129.14346848,217700
1980,807.0,2139.54342702,218800
1990,813.0,2151.10938161,219900
2000,809.0,2162.55237342,221000
2010,809.0,2173.35680101,222100
2020,812.0,2184.92796691,223200
2030,807.0,2195.61690425,224300
2040,815.0,2207.05036644,225400
2050,801.0,2218.69713453,226500
2060,807.0,2230.93649107,227600
2070,813.0,2243.77602756,228700
2080,807.0,2255.92067959,229800
2090,813.0,2268.02467985,230900
2100,807.0,2281.32956837,232000
2110,807.0,2292.12844806,233100
2120,813.0,2303.3382939,234200
2130,805.0,2319.97116906,235300
2140,813.0,2335.9331518,236400
2150,811.0,2346.76463423,237500
2160,807.0,2357.15806844,238600
2170,811.0,2367.98120337,239700
2180,807.0,2380.03796936,240800
2190,813.0,2396.49003275,241900
2200,809.0,2411.71371201,243000
2210,811.0,2426.15039937,244100
2220,813.0,2436.80373889,245200
2230,815.0,2447.55028327,246300
2240,813.0,2457.6449588,247400
2250,815.0,2468.43155215,248500
2260,819.0,2479.09722063,249600
2270,813.0,2489.21273152,250700
2280,811.0,2499.64558866,251800
2290,817.0,2512.65388424,252900
2300,817.0,2523.50977707,254000
2310,813.0,2535.64408554,255100
2320,817.0,2546.64342022,256200
2330,821.0,2556.94916816,257300
2340,813.0,2567.45902193,258400
2350,809.0,2577.87786228,259500
2360,821.0,2589.09638259,260600
2370,815.0,2601.13800041,261700
2380,811.0,2612.0003333,262800
2390,813.0,2622.66122497,263900
2400,813.0,2633.60501302,265000
2410,821.0,2645.01467123,266100
2420,811.0,2656.7126758,267200
2430,813.0,2667.92271149,268300
2440,811.0,2678.80013735,269400
2450,813.0,2689.17048498,270500
2460,811.0,2699.58440882,271600
2470,811.0,2710.303342,272700
2480,815.0,2720.31413881,273800
2490,809.0,2730.57316156,274900
2500,805.0,2740.78148423,276000
2510,819.0,2751.07701296,277100
2520,819.0,2761.14203179,278200
2530,815.0,2770.80802523,279300
2540,813.0,2780.9190676,280400
2550,819.0,2790.74386877,281500
2560,813.0,2800.6439856,282600
2570,819.0,2810.75098157,283700
2580,807.0,2820.28821096,284800
2590,819.0,2831.25348062,285900
2600,817.0,2841.73737838,287000
2610,813.0,2855.32662408,288100
2620,817.0,2874.94023783,289200
2630,815.0,2886.26653494,290300
2640,817.0,2896.60601672,291400
2650,807.0,2907.45178242,292500
2660,811.0,2919.51319427,293600
2670,817.0,2929.86196021,294700
2680,811.0,2940.14531616,295800
2690,811.0,2950.4757052,296900
2700,815.0,2961.17852591,298000
2710,813.0,2972.48030074,299100
2720,819.0,2982.79715867,300200
2730,813.0,2994.77810612,301300
2740,811.0,3007.34034009,302400
2750,815.0,3017.55454845,303500
2760,813.0,3027.97775473,304600
2770,817.0,3039.3164394,305700
2780,809.0,3051.3613277,306800
2790,807.0,3063.48103786,307900
2800,817.0,3075.28727661,309000
2810,817.0,3087.16813674,310100
2820,813.0,3097.96606022,311200
2830,815.0,3107.94509188,312300
2840,815.0,3119.12514901,313400
2850,817.0,3129.62885446,314500
2860,815.0,3140.43865381,315600
2870,817.0,3150.34252729,316700
2880,815.0,3160.48242854,317800
2890,821.0,3171.24369989,318900
2900,809.0,3182.32047119,320000
2910,821.0,3193.76245717,321100
2920,813.0,3204.86558324,322200
2930,819.0,3217.06875971,323300
2940,813.0,3228.22770966,324400
2950,811.0,3239.13232619,325500
2960,813.0,3250.71443168,326600
2970,817.0,3260.55993228,327700
2980,817.0,3271.6209139,328800
2990,811.0,3281.89301771,329900
3000,817.0,3291.38421769,331000
