episode,length,time,reward,delta
0,500.0,0.022185000000263244,-3273.0,-0.5038263999999997
1,74.0,0.0033009999997375417,-271.0,100.0
2,368.0,0.016075000000000728,-1753.0,10.0
3,152.0,0.006622999999763124,-943.0,1.0
4,75.0,0.0033009999997375417,-272.0,0.09999999999999432
5,41.0,0.0018239999999423162,-40.0,0.010000000000005116
6,50.0,0.002294000000347296,-148.0,0.0010000000000047748
7,64.0,0.0028290000000197324,-162.0,0.00010000000000331966
8,70.0,0.003185999999914202,-366.0,1.0000000003174137e-05
9,41.0,0.0018270000000484288,-40.0,9.999999974752427e-07
10,39.0,0.0017680000000837026,-137.0,9.999999406318238e-08
11,68.0,0.002981999999974505,-265.0,9.999993721976352e-09
12,21.0,0.0010320000001229346,-20.0,1.0000036354540498e-09
13,65.0,0.002858999999716616,-64.0,1.000017846308765e-10
14,24.0,0.0011580000000321888,76.0,1.000444171950221e-11
15,19.0,0.0008769999999458378,81.0,9.947598300641403e-13
16,29.0,0.001307999999880849,-28.0,9.947598300641403e-14
17,27.0,0.0013149999999768625,-26.0,1.4210854715202004e-14
18,40.0,0.0017779999998310814,-138.0,0.0
19,51.0,0.002331000000140193,-50.0,0.0
20,68.0,0.0031249999997271516,-463.0,0.0
21,57.0,0.0025319999999737774,-155.0,0.0
22,27.0,0.0012769999998454296,73.0,0.0
23,42.0,0.0018840000002455781,-437.0,0.0
24,81.0,0.0036379999996825063,-377.0,0.0
25,32.0,0.0014569999998457206,-130.0,0.0
26,46.0,0.002039999999851716,-540.0,0.0
27,18.0,0.0008520000001226435,82.0,0.0
28,52.0,0.002355000000079599,-447.0,0.0
29,35.0,0.0015970000004017493,-133.0,0.0
30,22.0,0.0010110000002896413,-120.0,0.0
31,67.0,0.0029609999996864644,-462.0,0.0
32,35.0,0.0015909999997347768,-34.0,0.0
33,36.0,0.0016240000004472677,-134.0,0.0
34,103.0,0.004587999999785097,-1092.0,0.0
35,40.0,0.001780999999937194,-138.0,0.0
36,20.0,0.000927999999930762,80.0,0.0
37,18.0,0.0008280000001832377,82.0,0.0
38,67.0,0.0029549999999289867,-66.0,0.0
39,39.0,0.0017290000000684813,-335.0,0.0
40,21.0,0.0009559999998600688,-20.0,0.0
41,20.0,0.0009820000000217988,80.0,0.0
42,71.0,0.003127999999833264,-367.0,0.0
43,31.0,0.0014019999998708954,-129.0,0.0
