steps,time,reward,delta,converged
1,0.008025000000003502,0.0,0,False
2,0.002067000000010921,0.0,0,False
3,0.0009740000000135751,0.0,0,False
4,0.0020719999999982974,0.0,0,False
5,0.006940999999983433,0.0,0,False
6,0.002678000000003067,0.0,0,False
7,0.004628999999994221,0.0,0,False
8,0.0011810000000025411,0.0,0,False
9,0.006292999999999438,0.0,0,False
10,0.003359999999986485,0.0,0,False
11,0.002642000000008693,0.0,0,False
12,0.004198999999999842,0.0,0,False
13,0.005687999999992144,0.0,0,False
14,0.0025880000000029213,0.0,0,False
15,0.010740999999995893,0.0,0,False
16,0.0008320000000026084,0.0,0,False
17,0.0010990000000106193,0.0,0,False
18,0.0022069999999985157,0.0,0,False
19,0.0037160000000255877,0.0,0,False
20,0.0007160000000112632,0.0,0,False
21,0.0033170000000097843,0.0,0,False
22,0.0027980000000127347,0.0,0,False
23,0.010496000000017602,0.0,0,False
24,0.009111999999987574,0.0,0,False
25,0.0014810000000125,0.0,0,False
26,0.0029750000000206,0.0,0,False
27,0.00668099999998617,0.0,0,False
28,0.001524999999986676,0.0,0,False
29,0.003814000000005535,0.0,0,False
30,0.0025899999999978718,0.0,0,False
31,0.0020429999999862503,0.0,0,False
32,0.009296000000006188,0.0,0,False
33,0.005299000000007936,0.0,0,False
34,0.0014869999999973516,0.0,0,False
35,0.0004059999999981301,0.0,0,False
36,0.004116000000010445,0.0,0,False
37,0.0015359999999873253,0.0,0,False
38,0.0036090000000115197,0.0,0,False
39,0.01250500000000443,0.0,0,False
40,0.0005380000000059226,0.0,0,False
41,0.0019149999999967804,0.0,0,False
42,0.001619000000005144,0.0,0,False
43,0.0050499999999829015,0.0,0,False
44,0.003107999999997446,0.0,0,False
45,0.01234399999998459,0.0,0,False
46,0.00250800000000595,0.0,0,False
47,0.007028000000019574,0.0,0,False
48,0.004484999999988304,0.0,0,False
49,0.005102999999991198,0.0,0,False
50,0.005310000000008586,0.0,0,False
51,0.0014040000000079544,0.0,0,False
52,0.00029299999999921056,0.0,0,False
53,0.006459999999975707,0.0,0,False
54,0.002254999999991014,0.0,0,False
55,0.005338999999992211,0.0,0,False
56,0.004514000000000351,0.0,0,False
57,0.0039030000000082055,0.0,0,False
58,0.0061019999999984975,0.0,0,False
59,0.003273000000007187,0.0,0,False
60,0.0015989999999987958,0.0,0,False
61,0.003229999999973643,0.0,0,False
62,0.003430000000008704,0.0,0,False
63,0.004310000000003811,0.0,0,False
64,0.0051109999999994216,0.0,0,False
65,0.0013570000000129312,0.0,0,False
66,0.009666000000009944,0.0,0,False
67,0.004549999999994725,0.0,0,False
68,0.0045939999999973224,0.0,0,False
69,0.0016739999999799693,0.0,0,False
70,0.011831999999998288,0.0,0,False
71,0.0016899999999964166,0.0,0,False
72,0.002364999999997508,0.0,0,False
73,0.001936000000000604,0.0,0,False
74,0.0050740000000075725,0.0,0,False
75,0.00841599999998266,0.0,0,False
76,0.0008829999999875326,0.0,0,False
77,0.01596599999999171,0.0,0,False
78,0.005479000000008227,0.0,0,False
79,0.004180999999988444,0.0,0,False
80,0.0025710000000174205,0.0,0,False
81,0.0029329999999845313,0.0,0,False
82,0.004924999999985857,0.0,0,False
83,0.004933999999991556,0.0,0,False
84,0.0028210000000115087,0.0,0,False
85,0.002669999999994843,0.0,0,False
86,0.0010979999999847223,0.0,0,False
87,0.0037660000000130367,0.0,0,False
88,0.0010120000000028995,0.0,0,False
89,0.0021590000000060172,0.0,0,False
90,0.0020920000000046457,0.0,0,False
91,0.004944999999992206,0.0,0,False
92,0.003634000000005244,0.0,0,False
93,0.001909000000011929,0.0,0,False
94,0.0021879999999896427,0.0,0,False
95,0.001990999999975429,0.0,0,False
96,0.005178000000000793,0.0,0,False
97,0.003689000000008491,0.0,0,False
98,0.00040100000001075387,0.0,0,False
99,0.0032609999999806405,0.0,0,False
100,0.012079999999997426,0.0,0,False
101,0.005009999999998627,0.0,0,False
102,0.0016759999999749198,0.0,0,False
103,0.004391999999995733,0.0,0,False
104,0.005071000000015147,0.0,0,False
105,0.0016960000000096898,0.0,0,False
106,0.004075000000000273,0.0,0,False
107,0.0039439999999899555,0.0,0,False
108,0.002557999999993399,0.0,0,False
109,0.0054189999999891825,0.0,0,False
110,0.0037999999999840384,0.0,0,False
111,0.004084000000005972,0.0,0,False
112,0.007400000000018281,0.0,0,False
113,0.005560000000002674,0.0,0,False
114,0.011393999999995685,0.0,0,False
115,0.0007490000000132113,0.0,0,False
116,0.006785999999976866,0.0,0,False
117,0.0021110000000135187,0.0,0,False
118,0.0034190000000080545,0.0,0,False
119,0.0038890000000151304,0.0,0,False
120,0.01140599999999381,0.0,0,False
121,0.006200000000006867,0.0,0,False
122,0.014163000000024795,0.0,0,False
123,0.006131000000010545,0.0,0,False
124,0.006212000000004991,0.0,0,False
125,0.009906999999998334,0.0,0,False
126,0.014944000000014057,0.0,0,False
127,0.002724000000000615,0.0,0,False
128,0.004745000000013988,0.0,0,False
129,0.015038000000004104,0.0,0,False
130,0.021390999999994165,0.0,0,False
131,0.00698499999998603,0.0,0,False
132,0.003277999999994563,0.0,0,False
133,0.0011319999999841457,0.0,0,False
134,0.0038790000000119562,0.0,0,False
135,0.00044400000001587614,0.0,0,False
136,0.010041999999998552,0.0,0,False
