episode,length,time,reward,delta
0,500.0,0.02221000000008644,-3075.0,-0.013194848216640853
1,164.0,0.007278000000042084,-856.0,99.99975316395684
2,171.0,0.0074669999999059655,-1061.0,9.999975316395677
3,105.0,0.004611999999724503,-302.0,0.9999975316395648
4,16.0,0.000747999999930471,84.0,0.09999975316395648
5,26.0,0.0011779999999816937,74.0,0.009999975316389964
6,32.0,0.0014550000000781438,68.0,0.0009999975316361542
7,27.0,0.001299999999901047,-125.0,9.999975316077325e-05
8,68.0,0.0030339999998432177,-166.0,9.999975318919496e-06
9,202.0,0.008822000000236585,-1389.0,9.999975247865223e-07
10,26.0,0.001178999999865482,-25.0,9.999975247865223e-08
11,20.0,0.0009360000003653113,80.0,9.999979511121637e-09
12,20.0,0.0009920000002239249,80.0,1.0000036354540498e-09
13,23.0,0.001055000000178552,77.0,1.000017846308765e-10
14,43.0,0.002017999999679887,-438.0,1.000444171950221e-11
15,59.0,0.002612000000226544,-355.0,9.947598300641403e-13
16,122.0,0.005407999999988533,-913.0,9.947598300641403e-14
17,25.0,0.0011610000001383014,75.0,1.4210854715202004e-14
18,177.0,0.007784999999785214,-1760.0,0.0
19,57.0,0.0026040000002467423,-254.0,0.0
20,77.0,0.003388000000086322,-472.0,0.0
21,23.0,0.0010489999999663269,-22.0,0.0
22,48.0,0.0021320000000741857,-245.0,0.0
23,32.0,0.0015029999999569554,68.0,0.0
24,55.0,0.0024370000000999426,-351.0,0.0
25,60.0,0.0026330000000598375,-257.0,0.0
26,42.0,0.0020100000001548324,-239.0,0.0
27,64.0,0.002821999999923719,-459.0,0.0
28,50.0,0.0021980000001349254,-49.0,0.0
29,60.0,0.002712999999857857,-158.0,0.0
30,79.0,0.003464999999778229,-672.0,0.0
31,32.0,0.0014240000000427244,-130.0,0.0
32,39.0,0.001734000000396918,-236.0,0.0
33,85.0,0.0038709999998900457,-777.0,0.0
34,19.0,0.0008699999998498242,-18.0,0.0
35,18.0,0.000826999999844702,-17.0,0.0
36,47.0,0.0021059999999124557,-244.0,0.0
37,12.0,0.0005690000002687157,88.0,0.0
38,35.0,0.0015790000002198212,-34.0,0.0
39,50.0,0.0022030000000086147,-247.0,0.0
40,13.0,0.0006160000002637389,87.0,0.0
41,60.0,0.0026750000001811713,-356.0,0.0
42,25.0,0.0011349999999765714,75.0,0.0
43,53.0,0.002331000000140193,-448.0,0.0
44,35.0,0.0015699999999014835,-133.0,0.0
45,69.0,0.003032000000075641,-563.0,0.0
46,47.0,0.0021660000002157176,-442.0,0.0
47,47.0,0.0020679999997810228,-244.0,0.0
48,18.0,0.0008309999998346029,82.0,0.0
49,19.0,0.0008689999999660358,-18.0,0.0
50,40.0,0.001776999999947293,-336.0,0.0
51,26.0,0.0011709999998856802,-25.0,0.0
52,48.0,0.0021179999998821586,-344.0,0.0
53,17.0,0.0007959999998092826,83.0,0.0
54,14.0,0.000657000000046537,86.0,0.0
55,25.0,0.0011279999998805579,-24.0,0.0
56,24.0,0.001093999999739026,-23.0,0.0
57,20.0,0.0009749999999257852,-19.0,0.0
58,50.0,0.002217999999629683,-544.0,0.0
59,26.0,0.0012300000003051537,-25.0,0.0
60,28.0,0.0012630000001081498,-27.0,0.0
61,47.0,0.0020870000003014866,-145.0,0.0
62,52.0,0.002288000000135071,-447.0,0.0
63,36.0,0.0016649999997753184,-233.0,0.0
64,32.0,0.0014460000002145534,-31.0,0.0
65,86.0,0.0037630000001627195,-679.0,0.0
66,27.0,0.0012829999996029073,-26.0,0.0
67,36.0,0.0016219999997701962,-35.0,0.0
68,37.0,0.001675999999861233,-135.0,0.0
69,27.0,0.0012660000002142624,-125.0,0.0
70,29.0,0.001310000000103173,-325.0,0.0
71,35.0,0.0015880000000834116,-34.0,0.0
72,31.0,0.0013850000000275031,-30.0,0.0
73,23.0,0.001043000000208849,-22.0,0.0
74,42.0,0.001922000000377011,-140.0,0.0
75,18.0,0.0008319999997183913,82.0,0.0
76,26.0,0.0011850000000777072,74.0,0.0
77,57.0,0.002498999999716034,-452.0,0.0
78,22.0,0.0010050000000774162,-21.0,0.0
79,30.0,0.0013949999997748819,-128.0,0.0
80,22.0,0.0009979999999814027,-21.0,0.0
81,17.0,0.00079600000026403,-16.0,0.0
82,43.0,0.001912000000174885,-339.0,0.0
83,26.0,0.001168999999663356,-124.0,0.0
84,43.0,0.00198099999988699,-240.0,0.0
85,16.0,0.0007410000002892048,84.0,0.0
86,96.0,0.0041879999998855055,-1085.0,0.0
87,22.0,0.0009939999999915017,78.0,0.0
88,50.0,0.002201000000241038,-346.0,0.0
89,14.0,0.0006580000003850728,86.0,0.0
90,16.0,0.0007519999999203719,84.0,0.0
91,40.0,0.001843999999891821,-138.0,0.0
92,29.0,0.001314000000093074,-127.0,0.0
93,18.0,0.0008499999999003194,82.0,0.0
94,49.0,0.0021619999997710693,-345.0,0.0
95,90.0,0.00403199999982462,-683.0,0.0
96,23.0,0.0010569999999461288,-22.0,0.0
97,18.0,0.0008290000000670261,82.0,0.0
98,35.0,0.0015570000000479922,-34.0,0.0
99,33.0,0.0014779999996790139,-230.0,0.0
100,21.0,0.0009519999998701678,79.0,0.0
101,32.0,0.0014249999999265128,-31.0,0.0
102,40.0,0.0017640000000938016,-435.0,0.0
103,12.0,0.0005670000000463915,88.0,0.0
104,12.0,0.0005670000000463915,88.0,0.0
105,22.0,0.001073999999789521,78.0,0.0
106,36.0,0.0015959999996084662,-233.0,0.0
107,73.0,0.0031830000002628367,-369.0,0.0
108,48.0,0.00211699999999837,-146.0,0.0
109,35.0,0.0015610000000378932,-232.0,0.0
110,12.0,0.0005690000002687157,88.0,0.0
111,21.0,0.0009910000003401365,-20.0,0.0
112,69.0,0.0030329999999594293,-959.0,0.0
113,44.0,0.0020230000000083237,-340.0,0.0
114,27.0,0.001216999999996915,-26.0,0.0
115,19.0,0.0008760000000620494,-18.0,0.0
116,21.0,0.0010400000001027365,-20.0,0.0
117,68.0,0.0030130000000099244,-760.0,0.0
118,93.0,0.004068000000188476,-1379.0,0.0
119,32.0,0.0014840000003459863,-229.0,0.0
120,73.0,0.0031890000000203145,-765.0,0.0
121,17.0,0.0007839999998395797,83.0,0.0
122,54.0,0.002431999999771506,-548.0,0.0
123,20.0,0.0009180000001833832,80.0,0.0
124,22.0,0.0010039999997388804,-120.0,0.0
125,44.0,0.002098999999816442,-241.0,0.0
126,61.0,0.0026910000001407752,-258.0,0.0
127,27.0,0.0012160000001131266,-125.0,0.0
128,25.0,0.00112200000012308,-24.0,0.0
129,33.0,0.0015279999997801497,-131.0,0.0
130,14.0,0.0006689999995614926,86.0,0.0
131,82.0,0.003576000000066415,-774.0,0.0
132,21.0,0.0009520000003249152,-20.0,0.0
133,17.0,0.0007849999997233681,-16.0,0.0
134,16.0,0.0007919999998193816,84.0,0.0
135,16.0,0.000747999999930471,84.0,0.0
136,18.0,0.0008280000001832377,82.0,0.0
137,38.0,0.0017139999999926658,-136.0,0.0
138,14.0,0.0006520000001728476,86.0,0.0
139,16.0,0.0007420000001729932,-15.0,0.0
140,23.0,0.0010400000001027365,-22.0,0.0
141,25.0,0.0012080000001333246,-24.0,0.0
142,27.0,0.001228999999966618,-125.0,0.0
143,15.0,0.0007030000001577719,85.0,0.0
144,50.0,0.0022320000002764573,-148.0,0.0
145,74.0,0.0032320000000254367,-568.0,0.0
146,26.0,0.0011679999997795676,-124.0,0.0
147,16.0,0.0007390000000668806,84.0,0.0
148,14.0,0.000665000000026339,86.0,0.0
149,32.0,0.0014849999997750274,-229.0,0.0
150,32.0,0.0014249999999265128,-130.0,0.0
151,44.0,0.001955000000180007,-241.0,0.0
152,37.0,0.0016510000000380387,-135.0,0.0
153,14.0,0.0006669999997939158,86.0,0.0
154,27.0,0.001213000000007014,-26.0,0.0
155,26.0,0.0011700000000018917,-124.0,0.0
156,31.0,0.0014070000001993321,-129.0,0.0
157,13.0,0.0006269999998949061,87.0,0.0
158,52.0,0.0023099999998521525,-249.0,0.0
159,14.0,0.0006600000001526496,86.0,0.0
160,20.0,0.0009159999999610591,-19.0,0.0
161,19.0,0.0008709999997336126,-117.0,0.0
162,16.0,0.0007529999998041603,84.0,0.0
163,19.0,0.0008689999999660358,81.0,0.0
164,15.0,0.0006980000002840825,85.0,0.0
165,23.0,0.0010419999998703133,-22.0,0.0
166,18.0,0.0008579999998801213,-116.0,0.0
167,25.0,0.0011970000000474101,-24.0,0.0
168,12.0,0.000574000000142405,88.0,0.0
169,38.0,0.001706000000012864,-235.0,0.0
170,20.0,0.00091999999995096,-19.0,0.0
171,16.0,0.0007449999998243584,84.0,0.0
172,18.0,0.0008320000001731387,82.0,0.0
173,16.0,0.0007550000000264845,84.0,0.0
174,14.0,0.0006599999996979022,86.0,0.0
175,12.0,0.0005809999997836712,88.0,0.0
176,33.0,0.0014709999995830003,-32.0,0.0
177,16.0,0.00074399999994057,84.0,0.0
178,26.0,0.0011749999998755811,-223.0,0.0
179,18.0,0.0008280000001832377,-17.0,0.0
180,49.0,0.002226000000064232,-444.0,0.0
181,16.0,0.0007499999996980478,-15.0,0.0
182,31.0,0.0014149999997243867,-30.0,0.0
183,12.0,0.0005940000000919099,88.0,0.0
184,12.0,0.0005750000000261934,88.0,0.0
185,96.0,0.0041959999998653075,-986.0,0.0
186,33.0,0.001471999999921536,-32.0,0.0
187,36.0,0.0016540000001441513,-35.0,0.0
188,28.0,0.0012600000000020373,-27.0,0.0
189,12.0,0.0005729999998038693,88.0,0.0
190,25.0,0.0011319999998704589,-24.0,0.0
191,32.0,0.0014379999997800041,-130.0,0.0
192,31.0,0.0014019999998708954,-30.0,0.0
193,24.0,0.001115999999910855,76.0,0.0
194,14.0,0.0006600000001526496,86.0,0.0
195,34.0,0.0015539999999418797,-33.0,0.0
196,31.0,0.0014420000002246525,-30.0,0.0
197,18.0,0.0008310000002893503,82.0,0.0
198,16.0,0.0007599999999001739,84.0,0.0
199,34.0,0.0015119999998205458,-231.0,0.0
200,25.0,0.0011249999997744453,-123.0,0.0
201,14.0,0.0006509999998343119,86.0,0.0
202,14.0,0.0006549999998242129,86.0,0.0
203,13.0,0.0006320000002233428,87.0,0.0
204,24.0,0.0010919999999714491,-122.0,0.0
205,14.0,0.0006589999998141138,86.0,0.0
206,20.0,0.0009220000001732842,-19.0,0.0
207,22.0,0.0009999999997489795,-21.0,0.0
208,22.0,0.000998999999865191,78.0,0.0
209,12.0,0.0005809999997836712,88.0,0.0
210,50.0,0.0022599999997510167,-247.0,0.0
211,39.0,0.0017599999996491533,-137.0,0.0
212,35.0,0.0015630000002602173,-133.0,0.0
213,32.0,0.001427000000148837,-130.0,0.0
214,34.0,0.0015839999996387633,-132.0,0.0
215,16.0,0.0007430000000567816,84.0,0.0
216,16.0,0.0007460000001628941,84.0,0.0
217,14.0,0.0006730000000061409,-13.0,0.0
218,14.0,0.000657000000046537,86.0,0.0
