episode,length,time,reward,delta
0,88.0,0.0040220000000772416,12.0,100.0
1,500.0,0.02192300000024261,-2283.0,-0.0075125762207031155
2,500.0,0.022092000000156986,-2580.0,-0.007128420285740011
3,158.0,0.007004000000051747,-1147.0,50.0
4,419.0,0.01839399999971647,-1705.0,25.0
5,165.0,0.007259000000431115,-362.0,12.5
6,40.0,0.0018180000001848384,60.0,6.25
7,43.0,0.0019139999999424617,-141.0,3.125
8,89.0,0.003933999999844673,-88.0,1.5625
9,207.0,0.009097000000110711,-899.0,0.78125
10,121.0,0.005294000000048982,-417.0,0.390625
11,123.0,0.005353000000013708,-122.0,0.1953125
12,32.0,0.001441000000340864,68.0,0.09765625
13,65.0,0.0028800000000046566,-64.0,0.048828125
14,173.0,0.0075980000001436565,-865.0,0.0244140625
15,61.0,0.0027090000003227033,-159.0,0.01220703125
16,89.0,0.00390800000013769,-286.0,0.006103515625
17,62.0,0.0027970000001005246,-259.0,0.0030517578125
18,20.0,0.0009310000000368746,80.0,0.00152587890625
19,63.0,0.0028369999999995343,-62.0,0.000762939453125
20,44.0,0.0019579999998313724,-439.0,0.0003814697265625
21,14.0,0.0006589999998141138,86.0,0.00019073486328125
22,53.0,0.002324999999927968,-151.0,9.5367431640625e-05
23,62.0,0.002790000000004511,-160.0,4.76837158203125e-05
24,68.0,0.0030060000003686582,-364.0,2.384185791015625e-05
25,73.0,0.003264000000399392,-666.0,1.1920928955078125e-05
26,27.0,0.0012400000000525324,-26.0,5.9604644775390625e-06
27,55.0,0.002500999999938358,-252.0,2.9802322387695312e-06
28,52.0,0.0023260000002665038,-447.0,1.4901161193847656e-06
29,23.0,0.0010529999999562278,-220.0,7.450580596923828e-07
30,28.0,0.0012569999998959247,-27.0,3.725290298461914e-07
31,81.0,0.0036119999999755237,-476.0,1.862645149230957e-07
32,28.0,0.0012860000001637673,72.0,9.313225746154785e-08
33,76.0,0.003321000000141794,-669.0,4.6566128730773926e-08
34,50.0,0.0022620000004280882,-445.0,2.3283064365386963e-08
35,26.0,0.001182999999855383,-25.0,1.1641532182693481e-08
36,65.0,0.0028670000001511653,-460.0,5.820766091346741e-09
37,50.0,0.002284999999574211,-247.0,2.9103830456733704e-09
38,49.0,0.0021809999998367857,-48.0,1.4551915228366852e-09
39,12.0,0.0005909999999857973,88.0,7.275957614183426e-10
40,20.0,0.0009220000001732842,80.0,3.637978807091713e-10
41,39.0,0.0017339999999421707,-137.0,1.8189894035458565e-10
42,43.0,0.0019150000002809975,-141.0,9.094947017729282e-11
43,67.0,0.002937000000201806,-660.0,4.547473508864641e-11
44,22.0,0.0010549999997238046,78.0,2.2737367544323206e-11
45,18.0,0.0008400000001529406,82.0,1.1368683772161603e-11
46,23.0,0.0010649999999259308,77.0,5.6843418860808015e-12
47,38.0,0.001686000000063359,-37.0,2.8421709430404007e-12
48,44.0,0.001955000000180007,-241.0,1.4210854715202004e-12
49,31.0,0.0013910000002397283,-129.0,7.105427357601002e-13
