episode,length,time,reward,delta
0,25.0,0.001242000000047483,0.0,-0.0002404486475511557
1,34.0,0.0015020000000163236,0.0,6.0919575647770707e-05
2,18.0,0.0008280000000127075,0.0,-0.00041615994092968067
3,12.0,0.0005750000000261934,0.0,-0.00017040346786713443
4,16.0,0.0007410000000049877,0.0,-0.00015648509135347008
5,19.0,0.0008689999999660358,0.0,-0.00022315952336715821
6,52.0,0.002296000000001186,0.0,-0.0005738334002576755
7,62.0,0.0027220000000056643,0.0,9.113441249040429e-05
8,27.0,0.0011969999999905667,0.0,8.35598151746142e-05
9,38.0,0.0016640000000052169,0.0,0.00010738561894143222
10,74.0,0.0032120000000190885,0.0,4.17799075873071e-05
11,17.0,0.0008020000000215077,0.0,5.3692809470716083e-05
12,33.0,0.001469999999983429,0.0,-0.0002869167001288377
13,50.0,0.002184999999997217,0.0,0.00012312437739246944
14,21.0,0.0009420000000091022,0.0,-0.0003689005008997891
15,5.0,0.0002690000000029613,0.0,0.00017252176047333114
16,73.0,0.0031620000000316395,0.0,-0.0005755515662808722
17,46.0,0.0020170000000234722,0.0,-7.733917438827097e-05
18,50.0,0.0021830000000022665,0.0,-6.550204020311162e-05
19,8.0,0.0003979999999614847,0.0,4.097733066864111e-05
20,16.0,0.0007429999999999382,0.0,0.00018492083981145547
21,42.0,0.0018309999999814863,0.0,0.0001601055006708358
22,26.0,0.001155999999980395,0.0,0.0001961849975814439
23,10.0,0.0004930000000058499,0.0,5.364961254364668e-05
24,12.0,0.0005720000000337677,0.0,0.00014714140106494785
25,32.0,0.001416000000006079,0.0,-5.202240875707667e-05
26,18.0,0.0008149999999886859,0.0,0.00019315997959223018
27,27.0,0.0012080000000196378,0.0,0.0001490950328557905
28,4.0,0.00022200000000793807,0.0,9.657998979611509e-05
29,28.0,0.001239999999995689,0.0,7.357070053247392e-05
30,61.0,0.0026540000000068176,0.0,0.00018043640695909052
31,23.0,0.001040000000045893,0.0,-6.896783565376967e-05
32,18.0,0.0008290000000101827,0.0,0.000185585584602139
33,21.0,0.0009479999999939537,0.0,0.0001635735409560293
34,17.0,0.0007850000000075852,0.0,-2.6571607759819386e-05
35,10.0,0.0004819999999767788,0.0,0.00023639507808323246
36,15.0,0.0007089999999720931,0.0,-1.328580387990972e-05
37,29.0,0.0012900000000399814,0.0,-5.562007492433235e-05
38,19.0,0.0008579999999938082,0.0,0.00023079696835433063
39,13.0,0.0006140000000414148,0.0,0.00021147961109967728
40,13.0,0.0006060000000047694,0.0,-0.00018734187254289053
41,12.0,0.0005610000000046966,0.0,0.0001863979548143401
42,44.0,0.001906999999960135,0.0,-0.00034082865944670487
43,12.0,0.0005620000000021719,0.0,0.0002387003643799257
44,42.0,0.0018279999999890606,0.0,4.389868657795731e-05
45,7.0,0.0003509999999664615,0.0,0.00024349908883871405
46,133.0,0.005703999999980169,0.0,9.427326121258934e-05
47,11.0,0.0005209999999920001,0.0,0.0002155478693925153
48,19.0,0.0008569999999963329,0.0,0.00024478690824206737
49,7.0,0.0003469999999765605,0.0,0.0001223934541210337
50,62.0,0.0026629999999840948,0.0,0.000149814827089036
51,6.0,0.0003059999999663887,0.0,-0.0001313973741436258
52,16.0,0.0007410000000049877,0.0,8.50133008441102e-05
53,9.0,0.0004429999999615575,0.0,-0.00011736145341708374
54,39.0,0.0016910000000507353,0.0,0.00025004173147031027
55,22.0,0.0009939999999915017,0.0,4.250665042205507e-05
56,27.0,0.0011930000000006658,0.0,0.00023508278058604015
57,12.0,0.0005590000000097461,0.0,9.180976020584005e-05
58,6.0,0.00030400000002828165,0.0,0.0002380315045764003
59,13.0,0.0006020000000148684,0.0,7.780598034815413e-05
60,9.0,0.0004380000000310247,0.0,-0.0001187515633780816
61,12.0,0.0005649999999945976,0.0,0.0002872313390127893
62,22.0,0.0009899999999447573,0.0,-0.00011173360301481054
63,20.0,0.0009099999999762076,0.0,0.0002183242619085529
64,7.0,0.0003519999999639367,0.0,0.00027590424917408473
65,8.0,0.000390999999979158,0.0,0.00014361566950639467
66,42.0,0.0018230000000016844,0.0,-0.0002993129744531641
67,53.0,0.0022930000000087603,0.0,-5.937578168904083e-05
68,8.0,0.0003920000000334767,0.0,0.00020399914861539534
69,29.0,0.0012800000000083855,0.0,0.0001842889820037607
70,8.0,0.0003930000000309519,0.0,0.00010199957430769767
71,47.0,0.0020450000000096225,0.0,0.0001606931505439554
72,9.0,0.00043299999998680505,0.0,5.099978715384886e-05
73,22.0,0.0009919999999965512,0.0,0.00012395693575078804
74,27.0,0.0011920000000031905,0.0,2.549989357692443e-05
75,13.0,0.0006000000000199179,0.0,9.43993428273135e-05
76,23.0,0.0010320000000092477,0.0,0.00024348565269939978
77,37.0,0.0016049999999836473,0.0,9.299653854317254e-06
78,4.0,0.00022100000001046283,0.0,0.0002157468735744928
79,31.0,0.0013780000000451764,0.0,0.00012174282634969989
80,7.0,0.0003469999999765605,0.0,0.00020227843641544097
81,7.0,0.0003470000000334039,0.0,0.00010113921820772048
82,10.0,0.00047699999998940257,0.0,8.03465752719777e-05
83,12.0,0.0005610000000046966,0.0,0.00030161411014484573
84,10.0,0.0004729999999995016,0.0,0.00013639636409602254
85,17.0,0.0007820000000151595,0.0,0.00019285226558917422
86,12.0,0.0005660000000489163,0.0,0.00023828329632589082
87,14.0,0.0006480000000124164,0.0,0.0002581263523668407
88,16.0,0.0007410000000049877,0.0,0.00012906317618342032
89,12.0,0.0005760000000236687,0.0,-5.586680150740527e-05
90,8.0,0.00039399999997158375,0.0,0.00026237496508086126
91,14.0,0.0006470000000149412,0.0,2.0800241553893008e-05
92,17.0,0.0007810000000176842,0.0,0.00015752814893506723
93,8.0,0.0003930000000309519,0.0,0.00021421481437018327
94,63.0,0.002727999999990516,0.0,0.0002606139727720623
95,9.0,0.0004339999999842803,0.0,9.642613279458711e-05
96,18.0,0.0008269999999583888,0.0,0.00013030698638603116
97,31.0,0.001362999999969361,0.0,0.0001799158833087313
98,25.0,0.001125000000001819,0.0,0.00020675921361356658
99,8.0,0.0003929999999741085,0.0,0.00010337960680678327
100,15.0,0.0006919999999581705,0.0,0.0002819134269246195
101,38.0,0.0016569999999660467,0.0,9.780495321137444e-05
102,13.0,0.0006020000000148684,0.0,0.00024842498199768273
103,19.0,0.0008630000000380278,0.0,0.0002076524869062275
104,10.0,0.0004779999999868778,0.0,0.00017345383738842114
105,12.0,0.0005610000000046966,0.0,0.00010382624345311374
106,17.0,0.0007739999999785141,0.0,0.00018178622063476463
107,25.0,0.0011279999999942447,0.0,9.089311031738233e-05
108,38.0,0.0016630000000077416,0.0,4.719967141365676e-05
109,12.0,0.0005600000000072214,0.0,8.672691869421057e-05
110,16.0,0.0007449999999948886,0.0,0.0002929745141581898
111,19.0,0.0008579999999938082,0.0,0.00023003995274291155
112,10.0,0.00047899999998435305,0.0,0.0001150199763714558
113,13.0,0.0006079999999997199,0.0,7.876407446753361e-05
114,10.0,0.0004779999999868778,0.0,0.00022772218932160188
115,11.0,0.0005210000000488435,0.0,0.00023576407145683493
116,4.0,0.0002230000000054133,0.0,0.00011386109466080094
117,8.0,0.0003899999999816828,0.0,5.693054733040047e-05
118,27.0,0.0011999999999829924,0.0,9.205423685662253e-05
119,45.0,0.0019650000000410728,0.0,3.938203723376682e-05
120,22.0,0.0009769999999775791,0.0,0.00015621150403721776
121,13.0,0.0005980000000249674,0.0,7.703819864054062e-05
122,16.0,0.0007370000000150867,0.0,7.322601239433954e-05
123,5.0,0.0002640000000155851,0.0,0.00029627087979882045
124,15.0,0.0006870000000276377,0.0,0.00024891796550804334
125,7.0,0.00034799999997403575,0.0,0.0002096582415006081
126,16.0,0.0007249999999885404,0.0,5.177624444403534e-05
127,22.0,0.0009860000000116997,0.0,0.000296918670603476
128,16.0,0.000726000000042859,0.0,7.894099852828637e-05
129,20.0,0.0008940000000166037,0.0,3.947049926414316e-05
130,6.0,0.00030499999996891347,0.0,0.00023025024807602808
131,21.0,0.000945000000001528,0.0,7.810575201860887e-05
132,20.0,0.0008889999999723841,0.0,3.6613006197169795e-05
133,23.0,0.0010189999999852262,0.0,1.9691018616883383e-05
134,24.0,0.0010760000000118453,0.0,0.0002537470926725433
135,7.0,0.00035200000002078013,0.0,0.0001268735463362717
136,16.0,0.0007310000000302352,0.0,1.8306503098584925e-05
137,16.0,0.0007400000000075124,0.0,0.00026215078286168005
138,15.0,0.0006989999999973406,0.0,5.7235678363962405e-05
139,11.0,0.0005179999999995744,0.0,0.0002563848191049316
140,10.0,0.0004799999999818283,0.0,9.845509308441692e-06
141,13.0,0.0006010000000173932,0.0,0.00018133983059443956
142,20.0,0.0008970000000090295,0.0,0.00021147984039853067
143,26.0,0.001159000000029664,0.0,0.000128519476305837
144,15.0,0.0006829999999808933,0.0,0.0002740753840230725
145,52.0,0.0022529999999960637,0.0,0.00017603650605195915
146,7.0,0.0003490000000283544,0.0,0.0002003555738281036
147,25.0,0.0011079999999878964,0.0,0.00021993728118524736
148,12.0,0.0005569999999579522,0.0,9.185110106485654e-05
149,25.0,0.0011220000000093933,0.0,3.8902990174077064e-05
150,9.0,0.0004339999999842803,0.0,0.00010393555062012457
151,33.0,0.001449000000036449,0.0,0.00025164435164771255
152,8.0,0.00039199999997663326,0.0,0.00030523399622050065
153,6.0,0.00031599999999798456,0.0,0.00015261699811025032
154,16.0,0.0007279999999809661,0.0,0.00012478261552394557
155,10.0,0.0004779999999868778,0.0,7.630849905512516e-05
156,11.0,0.0005160000000046239,0.0,0.00012582217582385628
157,11.0,0.0005280000000311702,0.0,8.801825302597957e-05
158,4.0,0.00022100000001046283,0.0,0.00016550799648595968
159,20.0,0.0009000000000014552,0.0,0.00029105212450451556
160,5.0,0.00026500000001306034,0.0,8.275399824297984e-05
161,23.0,0.0010260000000243963,0.0,0.00010237430200132249
162,14.0,0.0006450000000199907,0.0,0.0002260023675228058
163,13.0,0.0006050000000072941,0.0,0.00019858111447265475
164,8.0,0.0003920000000334767,0.0,0.0001951724692214079
165,27.0,0.0011870000000158143,0.0,6.239130776197277e-05
166,4.0,0.00022200000000793807,0.0,0.0002874840514113281
167,20.0,0.0009070000000406253,0.0,3.1195653880986387e-05
168,6.0,0.00030499999996891347,0.0,0.00019515375424216774
169,16.0,0.0007350000000201362,0.0,0.00024435368695530134
170,54.0,0.002338000000008833,0.0,0.00021521783399558496
171,16.0,0.0007320000000277105,0.0,0.00010760891699779251
172,19.0,0.0008569999999963329,0.0,0.00028706272525996096
173,11.0,0.0005140000000096734,0.0,0.00021637613596862896
174,18.0,0.0008210000000303808,0.0,1.9451495087038505e-05
175,24.0,0.001063999999985299,0.0,5.3804458498896254e-05
176,10.0,0.0004729999999995016,0.0,0.0002298925968860164
177,12.0,0.0005709999999794491,0.0,2.6902229249448127e-05
178,40.0,0.0017560000000003129,0.0,0.0002979410787944617
179,20.0,0.0009000000000014552,0.0,0.00020724468716912028
180,8.0,0.0003920000000334767,0.0,0.0001460310613797671
