steps,time,reward,delta,converged
1,0.002910999999926389,0.0,0,False
2,0.003628999999932603,0.0,0,False
3,0.003203999999982443,0.0,0,False
4,0.0027109999999765932,0.0,0,False
5,0.0035090000000082,0.0,0,False
6,0.004868999999985135,0.0,0,False
7,0.004401000000029853,0.0,0,False
8,0.021403999999961343,0.0,0,False
9,0.010095999999975902,0.0,0,False
10,0.0216609999999946,0.0,0,False
11,0.017648000000008324,0.0,0,False
12,0.021517000000017106,0.0,0,False
13,0.004209999999943648,0.0,0,False
14,0.006014000000050146,0.0,0,False
15,0.0107949999999164,0.0,0,False
16,0.014666000000033819,0.0,0,False
17,0.006611000000020795,0.0,0,False
18,0.0024979999999459324,0.0,0,False
19,0.00896099999999933,0.0,0,False
20,0.0055770000000165965,0.0,0,False
21,0.0015989999999419524,0.0,0,False
22,0.00523400000008678,0.0,0,False
23,0.008992999999918538,0.0,0,False
24,0.010368999999968764,0.0,0,False
25,0.004675000000020191,0.0,0,False
26,0.003971999999976106,0.0,0,False
27,0.0014949999999771535,0.0,0,False
28,0.008010000000012951,0.0,0,False
29,0.003920000000107393,0.0,0,False
30,0.00606500000003507,0.0,0,False
31,0.007634999999936554,0.0,0,False
32,0.01594799999998031,0.0,0,False
33,0.006563000000028296,0.0,0,False
34,0.0006859999999733191,0.0,0,False
35,0.0027080000000978544,0.0,0,False
36,0.003224000000045635,0.0,0,False
37,0.003812999999922795,0.0,0,False
38,0.01163999999994303,0.0,0,False
39,0.007970000000000255,0.0,0,False
40,0.006047999999964304,0.0,0,False
41,0.021610000000009677,0.0,0,False
42,0.0020469999999477295,0.0,0,False
43,0.00240099999996346,0.0,0,False
44,0.005658000000039465,0.0,0,False
45,0.0045900000000074215,0.0,0,False
46,0.0023429999999962092,0.0,0,False
47,0.010940000000005057,0.0,0,False
48,0.002234000000044034,0.0,0,False
49,0.0066520000000309665,0.0,0,False
50,0.010732000000075459,0.0,0,False
51,0.00465200000007826,0.0,0,False
52,0.011844999999993888,0.0,0,False
53,0.005364999999983411,0.0,0,False
54,0.002774000000044907,0.0,0,False
55,0.017109000000004926,0.0,0,False
56,0.011875000000031832,0.0,0,False
57,0.00859000000002652,0.0,0,False
58,0.001702000000022963,0.0,0,False
59,0.0029420000000754953,0.0,0,False
60,0.008051999999906911,0.0,0,False
61,0.0034059999999271895,0.0,0,False
62,0.010667000000012195,0.0,0,False
63,0.012096999999926084,0.0,0,False
64,0.013304999999945721,0.0,0,False
65,0.017453000000045904,0.0,0,False
66,0.00495499999999538,0.0,0,False
67,0.010783999999944172,0.0,0,False
68,0.0034620000000131768,0.0,0,False
69,0.0035599999999931242,0.0,0,False
70,0.003947000000039225,0.0,0,False
71,0.011651000000028944,0.0,0,False
72,0.0059029999999893334,0.0,0,False
73,0.004332999999974163,0.0,0,False
74,0.019969999999943866,0.0,0,False
75,0.006506999999942309,0.0,0,False
76,0.0077519999999822176,0.0,0,False
77,0.0076209999999719,0.0,0,False
78,0.002265999999963242,0.0,0,False
79,0.004487000000040098,0.0,0,False
80,0.003910000000018954,0.0,0,False
81,0.0215970000000425,0.0,0,False
82,0.005989999999997053,0.0,0,False
83,0.004451000000017302,0.0,0,False
84,0.00841499999989992,0.0,0,False
85,0.020997000000079424,0.0,0,False
86,0.013548000000014326,0.0,0,False
87,0.017602000000010776,0.0,0,False
88,0.0027209999999513457,0.0,0,False
89,0.00451799999996183,0.0,0,False
90,0.0032610000000659056,0.0,0,False
91,0.012333000000012362,0.0,0,False
92,0.013075000000071668,0.0,0,False
93,0.004611000000068088,0.0,0,False
94,0.018081000000051972,0.0,0,False
95,0.0044809999999415595,0.0,0,False
96,0.010587999999984277,0.0,0,False
97,0.009564000000068518,0.0,0,False
98,0.021647000000029948,0.0,0,False
99,0.0026669999999739957,0.0,0,False
100,0.007519999999999527,0.0,0,False
101,0.0075549999999111606,0.0,0,False
102,0.0049960000000055516,0.0,0,False
103,0.009483999999929438,0.0,0,False
104,0.007182999999940876,0.0,0,False
105,0.0216530000000148,0.0,0,False
106,0.006091999999966902,0.0,0,False
