episode,length,time,reward,delta
0,112.0,0.005026000000043496,-12.0,100.0
1,500.0,0.02182600000014645,-2283.0,-0.6986949999999998
2,500.0,0.02175200000010591,-1887.0,-0.6215937875
3,262.0,0.011439000000109445,-657.0,90.0
4,92.0,0.005142999999861786,-289.0,81.0
5,91.0,0.004056999999875188,-189.0,72.9
6,349.0,0.015206000000034692,-1437.0,65.61
7,216.0,0.009438999999929365,-512.0,59.049
8,253.0,0.010991000000103668,-846.0,53.1441
9,233.0,0.010154999999940628,-826.0,47.82969
10,60.0,0.002641999999923428,40.0,43.046721
11,144.0,0.006267999999863605,-539.0,38.7420489
12,387.0,0.016867000000047483,-1475.0,34.86784401
13,217.0,0.009551999999985128,-711.0,31.381059609000005
14,85.0,0.0037659999998140847,-84.0,28.2429536481
15,180.0,0.007894999999962238,-674.0,25.41865828329
16,25.0,0.0011960000001636217,75.0,22.876792454961006
17,146.0,0.006378000000040629,-937.0,20.589113209464898
18,132.0,0.005852000000004409,-230.0,18.530201888518405
19,78.0,0.003440999999838823,-77.0,16.677181699666562
20,62.0,0.002746999999999389,-160.0,15.0094635296999
21,309.0,0.013515000000097643,-1298.0,13.50851717672991
22,31.0,0.001389000000017404,69.0,12.157665459056915
23,47.0,0.002079000000094311,53.0,10.94189891315122
24,52.0,0.002312999999958265,-51.0,9.847709021836096
25,31.0,0.0013880000001336157,-129.0,8.862938119652483
26,139.0,0.006217999999989843,-435.0,7.976644307687238
27,27.0,0.001220999999986816,73.0,7.178979876918518
28,39.0,0.0017620000000988512,61.0,6.461081889226662
29,55.0,0.002423000000135289,45.0,5.8149737003039945
30,121.0,0.005303000000139946,-318.0,5.233476330273589
31,65.0,0.002924000000120941,-262.0,4.710128697246233
32,56.0,0.002537999999958629,-154.0,4.239115827521616
33,45.0,0.002023999999892112,55.0,3.815204244769461
34,48.0,0.002128999999968073,-47.0,3.433683820292515
35,48.0,0.002195999999912601,52.0,3.0903154382632607
36,15.0,0.0007079999998040876,-14.0,2.781283894436939
37,43.0,0.0019199999999273132,57.0,2.503155504993245
38,20.0,0.0009209999998347485,80.0,2.252839954493922
39,67.0,0.002949000000171509,-66.0,2.027555959044534
40,33.0,0.0015480000001844019,-32.0,1.8248003631400849
41,37.0,0.0016630000000077416,63.0,1.6423203268260806
42,30.0,0.001404999999977008,70.0,1.4780882941434754
43,52.0,0.002380000000130167,48.0,1.3302794647291307
44,23.0,0.00105400000006739,77.0,1.1972515182562233
45,51.0,0.002260999999862179,-50.0,1.0775263664306038
46,105.0,0.0046559999998407875,-401.0,0.9697737297875477
47,69.0,0.0030270000002019515,-68.0,0.8727963568087915
48,24.0,0.0011010000000624132,76.0,0.7855167211279195
49,21.0,0.0010090000000673172,79.0,0.7069650490151247
50,79.0,0.003459000000020751,-177.0,0.6362685441136193
51,36.0,0.001600999999936903,64.0,0.5726416897022517
52,41.0,0.0018829999999070424,59.0,0.5153775207320308
53,78.0,0.0034190000001217413,-275.0,0.46383976865882914
54,23.0,0.0010440000000926375,77.0,0.41745579179294623
55,31.0,0.001396999999997206,69.0,0.37571021261365445
56,16.0,0.000739999999950669,84.0,0.3381391913522833
57,31.0,0.001383999999916341,69.0,0.3043252722170564
58,43.0,0.0019730000001345616,-141.0,0.27389274499535077
59,52.0,0.002287999999907697,-150.0,0.24650347049581
60,42.0,0.00187299999993229,-41.0,0.22185312344622332
61,92.0,0.004012000000102489,-388.0,0.19966781110160525
62,62.0,0.0027549999999791908,-160.0,0.179701029991449
63,20.0,0.0009159999999610591,80.0,0.1617309269923055
64,26.0,0.0011770000000979053,74.0,0.14555783429307212
65,71.0,0.003116000000090935,-169.0,0.1310020508637706
66,21.0,0.0009559999998600688,79.0,0.11790184577739637
67,22.0,0.0010209999998096464,78.0,0.10611166119966242
68,15.0,0.0006989999999404972,85.0,0.0955004950796905
69,28.0,0.0012589999998908752,72.0,0.08595044557172571
70,47.0,0.002143999999816515,53.0,0.0773554010145574
71,22.0,0.0010010000000875152,78.0,0.06961986091310735
72,22.0,0.0009959999999864522,78.0,0.06265787482179519
73,20.0,0.0009119999999711581,80.0,0.05639208733961709
74,23.0,0.001042000000097687,-22.0,0.0507528786056497
75,50.0,0.002216999999973268,-49.0,0.04567759074508615
76,20.0,0.0009129999998549465,80.0,0.0411098316705818
77,17.0,0.0007840000000669534,83.0,0.0369988485035293
78,21.0,0.0009519999998701678,79.0,0.033298963653180635
79,43.0,0.0019020000002001325,-42.0,0.029969067287865414
80,21.0,0.0009509999999863794,79.0,0.026972160559083136
81,52.0,0.002364000000170563,-51.0,0.024274944503176243
82,41.0,0.0018169999998463027,-40.0,0.02184745005286004
83,62.0,0.002774000000044907,-160.0,0.01966270504757972
84,20.0,0.0009169999998448475,80.0,0.017696434542827433
85,17.0,0.0007880000000568543,83.0,0.01592679108854611
86,18.0,0.000826999999844702,82.0,0.01433411197969292
87,39.0,0.0017430000000331347,-38.0,0.012900700781727892
88,22.0,0.0010619999998198182,78.0,0.011610630703557945
89,65.0,0.0028839999999945576,-460.0,0.01044956763320215
90,54.0,0.0023869999999988067,-152.0,0.009404610869879093
91,21.0,0.000955000000203654,79.0,0.008464149782895447
92,14.0,0.0007150000001274748,86.0,0.007617734804611587
93,33.0,0.0014670000000478467,67.0,0.006855961324149007
94,39.0,0.0017399999999270221,-38.0,0.006170365191735527
95,77.0,0.003421000000116692,-472.0,0.005553328672561975
96,16.0,0.00074399999994057,84.0,0.0049979958053114615
97,35.0,0.001571999999896434,65.0,0.00449819622477321
98,28.0,0.0012779999999565916,-126.0,0.004048376602298731
99,36.0,0.0016579999999066786,64.0,0.0036435389420717
