steps,time,reward,delta,converged
1,0.0019649999999842294,0.0,0,False
2,0.003497000000038497,0.0,0,False
3,0.004820999999992637,0.0,0,False
4,0.004221999999970194,0.0,0,False
5,0.002479999999991378,0.0,0,False
6,0.0019120000000043547,0.0,0,False
7,0.002984000000026299,0.0,0,False
8,0.0029740000000515465,0.0,0,False
9,0.002663000000040938,0.0,0,False
10,0.0009529999999813299,0.0,0,False
11,0.001886000000013155,0.0,0,False
12,0.0016070000000354412,0.0,0,False
13,0.005966000000000804,0.0,0,False
14,0.0012659999999868887,0.0,0,False
15,0.0012099999999577449,0.0,0,False
16,0.001874000000043452,0.0,0,False
17,0.0027460000000019136,0.0,0,False
18,0.001706000000012864,0.0,0,False
19,0.0019399999999905049,0.0,0,False
20,0.0009590000000230248,0.0,0,False
21,0.0003609999999980573,0.0,0,False
22,0.004168999999990319,0.0,0,False
23,0.000914000000022952,0.0,0,False
24,0.001959999999996853,0.0,0,False
25,0.004367999999999483,0.0,0,False
26,0.0007880000000000109,0.0,0,False
27,0.003849999999999909,0.0,0,False
28,0.001725000000021737,0.0,0,False
29,0.001178999999979169,0.0,0,False
30,0.0020410000000197215,0.0,0,False
31,0.0009119999999711581,0.0,0,False
32,0.0007909999999924366,0.0,0,False
33,0.010166999999967175,0.0,0,False
34,0.0017970000000104847,0.0,0,False
35,0.0022339999999871907,0.0,0,False
36,0.004537000000027547,0.0,0,False
37,0.0021869999999921674,0.0,0,False
38,0.00044400000001587614,0.0,0,False
39,0.00141999999999598,0.0,0,False
40,0.004059000000040669,0.0,0,False
41,0.002525999999988926,0.0,0,False
42,0.002529000000038195,0.0,0,False
43,0.007175999999958549,0.0,0,False
44,0.0009510000000432228,0.0,0,False
45,0.004545000000007349,0.0,0,False
46,0.002681999999992968,0.0,0,False
47,0.0017180000000394102,0.0,0,False
48,0.013938999999993484,0.0,0,False
49,0.0006559999999922184,0.0,0,False
50,0.0017829999999889878,0.0,0,False
51,0.0008710000000178297,0.0,0,False
52,0.004300000000000637,0.0,0,False
53,0.0015189999999734027,0.0,0,False
54,0.0009610000000179753,0.0,0,False
55,0.0013119999999844367,0.0,0,False
56,0.004932999999994081,0.0,0,False
57,0.002628000000015618,0.0,0,False
58,0.0023170000000050095,0.0,0,False
59,0.002073000000052616,0.0,0,False
60,0.004031999999995151,0.0,0,False
61,0.0016489999999862448,0.0,0,False
62,0.0012100000000145883,0.0,0,False
63,0.007255999999983942,0.0,0,False
64,0.004465000000038799,0.0,0,False
65,0.002747999999996864,0.0,0,False
66,0.0009400000000141517,0.0,0,False
67,0.0049270000000092296,0.0,0,False
68,0.0031719999999495485,0.0,0,False
69,0.0027779999999779648,0.0,0,False
70,0.0006339999999909196,0.0,0,False
71,0.0012100000000145883,0.0,0,False
72,0.0029069999999933316,0.0,0,False
73,0.0005719999999769243,0.0,0,False
74,0.0020220000000108485,0.0,0,False
75,0.008465000000001055,0.0,0,False
76,0.0023640000000000327,0.0,0,False
77,0.0005539999999655265,0.0,0,False
78,0.000914000000022952,0.0,0,False
79,0.0010859999999865977,0.0,0,False
80,0.0006970000000023902,0.0,0,False
81,0.004698000000018965,0.0,0,False
82,0.0015609999999810498,0.0,0,False
83,0.0062019999999733955,0.0,0,False
84,0.0035110000000031505,0.0,0,False
85,0.008148000000005595,0.0,0,False
86,0.013253000000020165,0.0,0,False
87,0.0030869999999936226,0.0,0,False
88,0.013665000000003147,0.0,0,False
89,0.004916999999977634,0.0,0,False
90,0.003849999999999909,0.0,0,False
91,0.003952000000026601,0.0,0,False
92,0.006925999999964461,0.0,0,False
93,0.001550000000008822,0.0,0,False
94,0.0044100000000071304,0.0,0,False
95,0.005618000000026768,0.0,0,False
96,0.0013369999999781612,0.0,0,False
97,0.0015169999999784523,0.0,0,False
98,0.0006970000000023902,0.0,0,False
99,0.0024099999999975807,0.0,0,False
100,0.003375000000005457,0.0,0,False
101,0.004966999999965083,0.0,0,False
102,0.0027140000000258624,0.0,0,False
103,0.0032239999999887914,0.0,0,False
104,0.0029370000000312757,0.0,0,False
105,0.005502999999976055,0.0,0,False
106,0.002138999999999669,0.0,0,False
107,0.0007410000000049877,0.0,0,False
108,0.003742999999985841,0.0,0,False
109,0.0008389999999849351,0.0,0,False
110,0.001082999999994172,0.0,0,False
111,0.0021970000000237633,0.0,0,False
112,0.003459999999961383,0.0,0,False
113,0.0004870000000209984,0.0,0,False
114,0.0006979999999998654,0.0,0,False
115,0.0024580000000469227,0.0,0,False
116,0.003219000000001415,0.0,0,False
117,0.0029710000000022774,0.0,0,False
118,0.0034809999999652064,0.0,0,False
119,0.0006579999999871688,0.0,0,False
120,0.00322500000004311,0.0,0,False
121,0.0012720000000285836,0.0,0,False
122,0.0007880000000000109,0.0,0,False
123,0.004113999999958651,0.0,0,False
124,0.007316000000002987,0.0,0,False
125,0.004315000000019609,0.0,0,False
126,0.005290999999999713,0.0,0,False
127,0.0005039999999780775,0.0,0,False
128,0.0021989999999618703,0.0,0,False
129,0.0009689999999977772,0.0,0,False
130,0.011204000000020642,0.0,0,False
131,0.007055999999977303,0.0,0,False
132,0.00782800000001771,0.0,0,False
133,0.004592000000002372,0.0,0,False
134,0.0024829999999838037,0.0,0,False
135,0.0023620000000050823,0.0,0,False
136,0.002392999999983658,0.0,0,False
137,0.0024090000000001055,0.0,0,False
138,0.01510900000005222,0.0,0,False
139,0.0015959999999495267,0.0,0,False
140,0.0034800000000245745,0.0,0,False
141,0.004791000000011536,0.0,0,False
142,0.015369999999961692,0.0,0,False
143,0.007731999999975869,0.0,0,False
144,0.0019290000000182772,0.0,0,False
145,0.004248999999958869,0.0,0,False
146,0.004174999999975171,0.0,0,False
147,0.005288000000007287,0.0,0,False
148,0.0004890000000159489,0.0,0,False
149,0.007266000000015538,0.0,0,False
150,0.0010000000000331966,0.0,0,False
151,0.0026709999999638967,0.0,0,False
152,0.0011790000000360124,0.0,0,False
153,0.016133999999965454,0.0,0,False
154,0.0057840000000055625,0.0,0,False
155,0.012426000000004933,0.0,0,False
156,0.001213000000007014,0.0,0,False
157,0.007399000000020806,0.0,0,False
158,0.002704999999991742,0.0,0,False
159,0.0017550000000028376,0.0,0,False
160,0.0012269999999716674,0.0,0,False
161,0.007406000000003132,0.0,0,False
162,0.005541999999991276,0.0,0,False
163,0.003122000000018943,0.0,0,False
164,0.0026770000000055916,0.0,0,False
165,0.004075999999997748,0.0,0,False
166,0.0065619999999739775,0.0,0,False
167,0.0031590000000392138,0.0,0,False
168,0.00504900000004227,0.0,0,False
169,0.0018019999999978609,0.0,0,False
170,0.0015970000000038453,0.0,0,False
171,0.003417999999953736,0.0,0,False
172,0.0033270000000129585,0.0,0,False
173,0.002666000000033364,0.0,0,False
174,0.013188000000013744,0.0,0,False
175,0.0004900000000134241,0.0,0,False
176,0.00373199999995677,0.0,0,False
177,0.00857899999999745,0.0,0,False
178,0.015363000000036209,0.0,0,False
179,0.0032289999999761676,0.0,0,False
180,0.0019689999999741303,0.0,0,False
181,0.0022890000000188593,0.0,0,False
182,0.00495499999999538,0.0,0,False
183,0.0038989999999898828,0.0,0,False
184,0.002698000000009415,0.0,0,False
185,0.007342999999991662,0.0,0,False
186,0.012645000000020445,0.0,0,False
187,0.001688000000001466,0.0,0,False
188,0.0010889999999790234,0.0,0,False
189,0.011437000000000808,0.0,0,False
190,0.0027999999999792635,0.0,0,False
191,0.02137700000002951,0.0,0,False
192,0.006120000000009895,0.0,0,False
193,0.0010379999999940992,0.0,0,False
194,0.011164000000007945,0.0,0,False
195,0.021329999999977645,0.0,0,False
196,0.001695999999981268,0.0,0,False
197,0.004829999999969914,0.0,0,False
198,0.008217000000001917,0.0,0,False
199,0.012680000000045766,0.0,0,False
200,0.010313999999993939,0.0,0,True
