episode,length,time,reward,delta
0,436.0,0.019416000000092026,-2019.0,100.0
1,102.0,0.004557999999633466,-101.0,50.0
2,304.0,0.013328000000001339,-1194.0,25.0
3,50.0,0.002300000000104774,-148.0,12.5
4,73.0,0.0032320000000254367,-171.0,6.25
5,86.0,0.003841000000193162,14.0,3.125
6,99.0,0.00440100000014354,-296.0,1.5625
7,114.0,0.005069000000275992,-311.0,0.78125
8,28.0,0.0012860000001637673,-27.0,0.390625
9,60.0,0.002645999999913329,-59.0,0.1953125
10,73.0,0.0032339999997930136,-270.0,0.09765625
11,36.0,0.0016200000000026193,64.0,0.048828125
12,20.0,0.0009740000000419968,80.0,0.0244140625
13,61.0,0.0027119999999740685,-60.0,0.01220703125
14,46.0,0.0020260000001144363,-144.0,0.006103515625
15,14.0,0.0006659999999101274,86.0,0.0030517578125
16,24.0,0.0011030000000573636,76.0,0.00152587890625
17,22.0,0.0010059999999612046,78.0,0.000762939453125
18,20.0,0.0009220000001732842,80.0,0.0003814697265625
19,37.0,0.0016879999998309358,-135.0,0.00019073486328125
20,29.0,0.0013169999997444393,-127.0,9.5367431640625e-05
21,20.0,0.0009220000001732842,-19.0,4.76837158203125e-05
22,40.0,0.0017940000002454326,-138.0,2.384185791015625e-05
23,25.0,0.0011389999999664724,-24.0,1.1920928955078125e-05
24,17.0,0.0007879999998294807,83.0,5.9604644775390625e-06
25,31.0,0.0013839999996889674,-129.0,2.9802322387695312e-06
26,50.0,0.00220900000022084,-247.0,1.4901161193847656e-06
27,27.0,0.001257999999779713,-125.0,7.450580596923828e-07
28,17.0,0.0008079999997789855,-16.0,3.725290298461914e-07
29,32.0,0.0014289999999164138,-130.0,1.862645149230957e-07
30,47.0,0.002088000000185275,-244.0,9.313225746154785e-08
31,14.0,0.000653000000056636,86.0,4.6566128730773926e-08
32,14.0,0.0006599999996979022,86.0,2.3283064365386963e-08
33,17.0,0.0008050000001276203,83.0,1.1641532182693481e-08
34,17.0,0.0007899999995970575,83.0,5.820766091346741e-09
35,14.0,0.0006560000001627486,86.0,2.9103830456733704e-09
36,16.0,0.0007409999998344574,84.0,1.4551915228366852e-09
37,12.0,0.0005810000002384186,88.0,7.275957614183426e-10
