episode,length,time,reward,delta
0,44.0,0.00201599999991231,0.0,0.0
1,500.0,0.02166999999985819,0.0,0.0
2,239.0,0.01033699999993587,0.0,0.0
3,98.0,0.004247000000077605,0.0,0.0
4,500.0,0.021565000000009604,0.0,0.0
5,176.0,0.007700000000113505,0.0,0.0
6,51.0,0.002247000000124899,0.0,0.0
7,65.0,0.0028749999999035936,0.0,0.0
8,260.0,0.011323000000174943,0.0,0.0
9,114.0,0.004983999999922162,0.0,0.0
10,262.0,0.011314000000083979,0.0,0.0
11,396.0,0.01706699999999728,0.0,0.0
12,374.0,0.016093000000182656,0.0,0.0
13,61.0,0.0026989999998932035,0.0,0.0
14,46.0,0.0020300000001043372,0.0,0.0
15,154.0,0.006689000000051237,0.0,0.0
16,86.0,0.00380700000005163,0.0,0.0
17,37.0,0.0016669999999976426,0.0,0.0
18,126.0,0.005529000000024098,0.0,0.0
19,64.0,0.0028130000000601285,0.0,0.0
20,31.0,0.0014040000000932196,0.0,0.0
21,188.0,0.008147999999891908,0.0,0.0
22,95.0,0.004125999999814667,0.0,0.0
23,37.0,0.0016779999998561834,0.0,0.0
24,82.0,0.003555000000005748,0.0,0.0
25,151.0,0.006550000000061118,0.0,0.0
26,141.0,0.006127999999989697,0.0,0.0
27,91.0,0.00395000000003165,0.0,0.0
28,123.0,0.005307000000129847,0.0,0.0
29,82.0,0.003560000000106811,0.0,0.0
30,68.0,0.002962000000025,0.0,0.0
31,92.0,0.004018999999971129,0.0,0.0
32,74.0,0.003216000000065833,0.0,0.0
33,180.0,0.007798999999977241,0.0,0.0
34,336.0,0.014517999999952735,0.0,0.0
35,63.0,0.0027919999999994616,0.0,0.0
36,116.0,0.005162000000154876,0.0,0.0
37,425.0,0.018493999999918742,0.0,0.0
38,132.0,0.00567799999998897,0.0,0.0
39,156.0,0.006775000000061482,0.0,0.0
40,141.0,0.006098999999949228,0.0,0.0
41,54.0,0.002366999999821928,0.0,0.0
42,100.0,0.004329999999981737,0.0,0.0
43,323.0,0.013901000000032582,0.0,0.0
44,192.0,0.008334999999988213,0.0,0.0
45,166.0,0.007199000000127853,0.0,0.0
46,76.0,0.003359000000045853,0.0,0.0
47,500.0,0.0215410000000702,0.0,0.0
48,56.0,0.002524000000221349,0.0,0.0
49,153.0,0.006607000000030894,0.0,0.0
50,109.0,0.0047910000000683794,0.0,0.0
51,368.0,0.01608200000009674,0.0,0.0
52,163.0,0.007097999999814419,0.0,0.0
53,100.0,0.004347999999936292,0.0,0.0
54,497.0,0.021488000000090324,0.0,0.0
55,210.0,0.009153999999853113,0.0,0.0
56,294.0,0.01403800000002775,0.0,0.0
57,35.0,0.0015600000001541048,0.0,0.0
58,64.0,0.002820000000156142,0.0,0.0
59,118.0,0.005121000000144704,0.0,0.0
60,118.0,0.005258000000139873,0.0,0.0
61,310.0,0.013330999999880078,0.0,0.0
62,500.0,0.021590000000060172,0.0,0.0
63,379.0,0.01641299999982948,0.0,0.0
64,335.0,0.01446299999997791,0.0,0.0
65,500.0,0.021590000000060172,0.0,0.0
66,189.0,0.008119999999962602,0.0,0.0
67,175.0,0.007588999999825319,0.0,0.0
68,428.0,0.01851699999997436,0.0,0.0
69,365.0,0.01591499999994994,0.0,0.0
70,59.0,0.0026420000001508015,0.0,0.0
71,152.0,0.006679000000076485,0.0,0.0
72,348.0,0.015033000000130414,0.0,0.0
73,452.0,0.019476000000167915,0.0,0.0
74,190.0,0.00817800000004354,0.0,0.0
75,175.0,0.007583000000067841,0.0,0.0
76,82.0,0.0035689999999704014,0.0,0.0
77,150.0,0.0064560000000710716,0.0,0.0
78,91.0,0.004005999999890264,0.0,0.0
79,194.0,0.008422999999993408,0.0,0.0
80,162.0,0.0069979999998395215,0.0,0.0
81,179.0,0.007768000000169195,0.0,0.0
82,52.0,0.0023940000000948203,0.0,0.0
83,81.0,0.0035199999999804277,0.0,0.0
84,175.0,0.007681999999931577,0.0,0.0
85,500.0,0.021494000000075175,0.0,0.0
86,500.0,0.021541999999953987,0.0,0.0
87,289.0,0.012597999999798049,0.0,0.0
88,334.0,0.014486999999917316,0.0,0.0
89,159.0,0.006890999999995984,0.0,0.0
90,141.0,0.0061399999999594,0.0,0.0
91,240.0,0.010393000000021857,0.0,0.0
92,189.0,0.008246999999983018,0.0,0.0
93,67.0,0.002923000000009779,0.0,0.0
94,115.0,0.004979999999932261,0.0,0.0
95,100.0,0.004359000000022206,0.0,0.0
96,296.0,0.012793999999985317,0.0,0.0
97,277.0,0.011983999999984007,0.0,0.0
98,61.0,0.002707000000100379,0.0,0.0
99,92.0,0.004004000000122687,0.0,0.0
100,39.0,0.0017710000001898152,0.0,0.0
101,68.0,0.0030159999998886633,0.0,0.0
102,103.0,0.004484000000047672,0.0,0.0
103,338.0,0.014558000000079119,0.0,0.0
104,140.0,0.0060699999999087595,0.0,0.0
105,97.0,0.00429800000006253,0.0,0.0
106,138.0,0.00599899999997433,0.0,0.0
107,236.0,0.01020099999982449,0.0,0.0
108,266.0,0.011513000000149987,0.0,0.0
109,286.0,0.012524999999868669,0.0,0.0
110,96.0,0.0042140000000472355,0.0,0.0
111,74.0,0.0032470000001012522,0.0,0.0
112,236.0,0.010283999999955995,0.0,0.0
113,152.0,0.006622999999990498,0.0,0.0
114,278.0,0.012071000000105414,0.0,0.0
115,191.0,0.008270999999922424,0.0,0.0
116,278.0,0.011944000000084998,0.0,0.0
117,380.0,0.016350999999986016,0.0,0.0
118,93.0,0.004034999999930733,0.0,0.0
119,44.0,0.0019850000001042645,0.0,0.0
120,199.0,0.008634000000029118,0.0,0.0
121,27.0,0.001234000000067681,0.0,0.0
122,295.0,0.0127709999999297,0.0,0.0
123,36.0,0.001611000000139029,0.0,0.0
124,109.0,0.00472700000000259,0.0,0.0
125,165.0,0.007160000000112632,0.0,0.0
126,172.0,0.007489999999961583,0.0,0.0
127,253.0,0.010927999999921667,0.0,0.0
128,59.0,0.002588999999943553,0.0,0.0
129,138.0,0.0060619999999289575,0.0,0.0
130,103.0,0.004531999999926484,0.0,0.0
131,149.0,0.00645000000008622,0.0,0.0
132,68.0,0.002975000000105865,0.0,0.0
133,396.0,0.017233999999916705,0.0,0.0
134,52.0,0.0023269999999229185,0.0,0.0
135,330.0,0.014368999999987864,0.0,0.0
136,255.0,0.011134999999967476,0.0,0.0
137,195.0,0.008371000000124695,0.0,0.0
138,287.0,0.012316999999939071,0.0,0.0
139,158.0,0.0068019999998796266,0.0,0.0
140,99.0,0.004337999999961539,0.0,0.0
141,100.0,0.0043350000000828,0.0,0.0
142,322.0,0.014047000000118715,0.0,0.0
143,186.0,0.008053000000018073,0.0,0.0
144,335.0,0.014526000000159911,0.0,0.0
145,262.0,0.011297000000013213,0.0,0.0
146,455.0,0.019603999999844746,0.0,0.0
147,158.0,0.006793000000016036,0.0,0.0
148,369.0,0.015818000000081156,0.0,0.0
149,182.0,0.007886999999982436,0.0,0.0
