episode,length,time,reward,delta
0,15.0,0.0008430000000316795,0.0,-0.0007708292293890388
1,27.0,0.001213000000007014,0.0,-0.0006880052923658323
2,38.0,0.001682000000073458,0.0,-4.079500877915426e-05
3,43.0,0.001878000000033353,0.0,-0.0004975978400247581
4,42.0,0.0018350000000282307,0.0,-0.0003975218108193418
5,33.0,0.0014579999999568827,0.0,-0.00031623621141124285
6,4.0,0.00024600000006103073,0.0,-0.0002846125902701186
7,28.0,0.0013199999999642387,0.0,-0.0002561513312431067
8,19.0,0.0008700000000771979,0.0,-0.0003485227355211474
9,85.0,0.003700999999978194,0.0,-0.0007939303284715812
10,63.0,0.002744000000006963,0.0,-0.0006139918001066554
11,85.0,0.0036790000000337386,0.0,-0.0006339016041640088
12,147.0,0.006310999999982414,0.0,-0.0006068203561811441
13,42.0,0.001886000000013155,0.0,-0.0003705809544013409
14,37.0,0.0016219999999975698,0.0,-0.0001337508378233185
15,76.0,0.0033180000000356813,0.0,-0.0007453761910081666
16,8.0,0.0004020000000082291,0.0,-9.61644337736801e-05
17,155.0,0.006675999999970372,0.0,-0.0005012564353083282
18,87.0,0.0037550000000692307,0.0,-0.0006430567110477791
19,14.0,0.0006580000000440123,0.0,-8.654799039631208e-05
20,11.0,0.0005210000000488435,0.0,-0.00017581435267485107
21,4.0,0.00025300000004335743,0.0,-7.789319135668088e-05
22,42.0,0.0018469999999979336,0.0,-0.0005960075769132989
23,34.0,0.0014949999999771535,0.0,-0.0007169855011002769
24,24.0,0.0010780000000067957,0.0,-0.00033788087987685257
25,19.0,0.0008609999999862339,0.0,-7.010387222101277e-05
26,26.0,0.0011560000000372384,0.0,-5.671303399314918e-05
27,71.0,0.0030470000000377695,0.0,-0.0006452869509902492
28,12.0,0.0005709999999226056,0.0,-0.0005339669814138259
29,15.0,0.0007239999999910651,0.0,-0.00043589078289688694
30,7.0,0.00035700000000815635,0.0,-7.217932110316881e-05
31,62.0,0.0026880000000346627,0.0,-0.0003040927918891673
32,28.0,0.0012469999999211723,0.0,-5.104173059383425e-05
33,43.0,0.0018800000000283035,0.0,-4.5937557534450835e-05
34,14.0,0.000653000000056636,0.0,-0.00027368351270025057
35,43.0,0.001914999999939937,0.0,-3.6715507901238824e-05
36,168.0,0.007220999999958622,0.0,-0.0005609196553141782
37,22.0,0.001029000000016822,0.0,-0.0002712240108075135
38,34.0,0.0014959999999746287,0.0,-0.00024410160972676212
39,64.0,0.0028260000000273067,0.0,-0.0005957536945923456
40,11.0,0.0005300000000261207,0.0,-2.1084171038561342e-05
41,24.0,0.0011940000000549844,0.0,-0.00042737832422195567
42,4.0,0.00022899999999026477,0.0,-3.3043957111114934e-05
43,44.0,0.001922999999919739,0.0,-1.6048965675982598e-06
44,39.0,0.001768999999967491,0.0,-1.4444069108384338e-06
45,26.0,0.0011589999999159772,0.0,-1.299966219754585e-06
46,35.0,0.001596999999947002,0.0,-0.0004414154852254085
47,17.0,0.0007960000000366563,0.0,-0.00023927330813906385
48,27.0,0.0012040000000297368,0.0,-0.0003972739367028677
49,47.0,0.0021180000001095323,0.0,-0.0003885458801663812
50,20.0,0.0009089999999787324,0.0,-1.1699695977791292e-06
51,46.0,0.002052999999932581,0.0,-0.0006830322510471681
52,213.0,0.009165999999936503,0.0,-1.1518986020148499e-05
53,21.0,0.0009509999999863794,0.0,0.00017613900700064682
54,16.0,0.0007449999999380452,0.0,-0.00020789112756406243
55,33.0,0.0014570000000730943,0.0,1.627957623588652e-05
56,28.0,0.0012560000000121363,0.0,1.997083734758828e-05
57,19.0,0.0008729999999559368,0.0,1.797375361282946e-05
58,13.0,0.0006089999999403517,0.0,-0.0001871020148076562
59,24.0,0.0010809999999992215,0.0,-0.0003021353242224873
60,25.0,0.0011429999999563734,0.0,2.8336712299544496e-05
61,42.0,0.0018410000000130822,0.0,-0.0003888837338961523
62,26.0,0.001163000000019565,0.0,6.804521508959509e-06
63,19.0,0.0008649999999761349,0.0,6.124069358063547e-06
64,85.0,0.003660000000081709,0.0,-0.0005109410786894455
65,26.0,0.0011879999999564461,0.0,5.511662422257193e-06
66,20.0,0.0009170000000722212,0.0,2.5503041069590047e-05
67,18.0,0.0008679999999685606,0.0,3.616492781375932e-05
68,27.0,0.0012030000000322616,0.0,4.5182283793290167e-05
69,8.0,0.0003999999998995918,0.0,3.254843503238338e-05
70,19.0,0.0008849999999256397,0.0,1.2658156038956062e-05
71,45.0,0.001975000000015825,0.0,2.212319044536597e-05
72,4.0,0.00022799999999278953,0.0,2.9293591529145035e-05
73,40.0,0.0017890000000306827,0.0,4.066405541396114e-05
74,21.0,0.001004000000079941,0.0,-0.00016262875843475126
75,23.0,0.0010389999999915744,0.0,0.00015852510630058215
76,31.0,0.0013840000000300279,0.0,-0.0005005996487583254
77,25.0,0.001170999999999367,0.0,6.160815707593041e-05
78,19.0,0.0008720000000721484,0.0,-0.0004598469708205009
79,12.0,0.0005710000000362925,0.0,-0.000350771124207084
80,32.0,0.0014300000000275759,0.0,6.778373229889103e-05
81,6.0,0.0003399999999373904,0.0,5.648101794175666e-05
82,46.0,0.002020000000015898,0.0,9.842701247378085e-05
83,18.0,0.0008209999999735373,0.0,2.111293774352508e-06
84,15.0,0.0007350000000769796,0.0,-0.0005869816405068678
85,8.0,0.00040199999989454227,0.0,6.305332623857772e-05
86,39.0,0.001724000000081105,0.0,5.674799361471994e-05
87,15.0,0.0006920000000718574,0.0,6.1005359069001925e-05
88,44.0,0.0019670000000360233,0.0,5.490482316210173e-05
89,26.0,0.0011680000000069413,0.0,-0.00028383314843607457
90,89.0,0.00382600000000366,0.0,-0.0004428819999267306
91,181.0,0.0077270000000453365,0.0,7.874950737578532e-05
92,25.0,0.001109000000042215,0.0,7.419825511629661e-05
93,34.0,0.001540000000090913,0.0,-0.0003985937999340575
94,69.0,0.0029890000000705186,0.0,0.00010742978820930017
95,34.0,0.0015039999999544307,0.0,-0.0004792301034531429
96,88.0,0.003784999999993488,0.0,-0.00025720908616340583
97,20.0,0.0009079999999812571,0.0,-0.0002757864916950913
98,13.0,0.0006290000000035434,0.0,-0.0004494043812805848
99,33.0,0.0014879999999948268,0.0,8.845135877914256e-05
100,25.0,0.0011470000000599612,0.0,-0.0003587344199406518
101,14.0,0.0006539999999404245,0.0,-7.236887479000211e-05
102,42.0,0.001860999999962587,0.0,-0.00041386227373845083
103,15.0,0.0007259999999860156,0.0,9.610737884907872e-05
104,57.0,0.002505000000041946,0.0,-8.253426442348061e-05
105,14.0,0.0007080000000314612,0.0,-0.00020417289029581705
106,41.0,0.001814999999965039,0.0,-0.0005028055675334805
107,38.0,0.0017000000000280124,0.0,-0.0006432594045134874
108,34.0,0.0015150000000403452,0.0,9.318880694405082e-05
109,61.0,0.002680999999938649,0.0,-0.00041189132961874186
110,42.0,0.0018300000000408545,0.0,-0.0003724760463646058
111,37.0,0.0016749999999774445,0.0,9.342913177541544e-05
112,92.0,0.003964999999993779,0.0,9.733684155402303e-05
113,29.0,0.001330000000052678,0.0,1.9001643969172681e-06
114,53.0,0.002288000000021384,0.0,-5.0855366117699105e-05
115,8.0,0.0003970000000208529,0.0,9.242637307861851e-05
116,6.0,0.00030900000001565786,0.0,9.824639663689884e-05
117,7.0,0.00035500000001320586,0.0,-0.00037070219665686765
118,31.0,0.0014079999999694337,0.0,9.565622843475167e-05
119,64.0,0.002796999999986838,0.0,-0.00034448654356804753
120,56.0,0.002424999999902866,0.0,-0.0008502426131264346
121,26.0,0.0011610000000246146,0.0,9.563187771607699e-05
122,8.0,0.00040999999998803105,0.0,8.842175697320895e-05
123,7.0,0.00035000000002582965,0.0,0.00010281082307487198
124,15.0,0.0006959999999480715,0.0,9.252974076738479e-05
125,9.0,0.0004360000000360742,0.0,8.951039891582694e-05
126,35.0,0.001542999999969652,0.0,-0.00015454423052712422
127,36.0,0.0016109999999116553,0.0,8.327676669064631e-05
128,24.0,0.0010770000000093205,0.0,-0.00014748147931656604
129,22.0,0.0009900000000016007,0.0,-0.0003808060736451843
130,27.0,0.0012719999999717402,0.0,-0.00036550382176521473
131,8.0,0.0003970000000208529,0.0,7.494909002158168e-05
132,25.0,0.001125000000001819,0.0,-7.292371813189926e-05
133,18.0,0.0008740000000670989,0.0,6.745418101942351e-05
134,18.0,0.0008189999999785869,0.0,-0.0006147290259424513
