episode,length,time,reward,delta
0,500.0,0.02216299999986404,-1788.0,-0.8268017019850826
1,132.0,0.005929999999807478,-131.0,100.00049383336395
2,43.0,0.0019460000000890432,57.0,50.00024691668198
3,83.0,0.0037330000000110886,-181.0,25.000123458340994
4,90.0,0.004036000000041895,-89.0,12.500061729170497
5,47.0,0.0021050000000286673,53.0,6.250030864585241
6,51.0,0.0022570000000996515,49.0,3.1250154322926136
7,70.0,0.003179000000045562,-69.0,1.5625077161462997
8,81.0,0.0035849999999300053,-80.0,0.781253858073157
9,30.0,0.0013690000000678992,70.0,0.39062692903657137
10,29.0,0.0013770000000477012,71.0,0.1953134645182928
11,62.0,0.0027749999999286956,38.0,0.0976567322591535
12,37.0,0.0016490000000430882,-36.0,0.048828366129569645
13,18.0,0.0008299999999508145,82.0,0.024414183064791928
14,37.0,0.0016539999999167776,63.0,0.01220709153240307
15,55.0,0.002419000000145388,-54.0,0.00610354576620864
16,36.0,0.0016560000001391018,64.0,0.0030517728830972146
17,27.0,0.001228999999966618,-26.0,0.0015258864415415019
18,27.0,0.0012399999998251587,73.0,0.0007629432207778564
19,36.0,0.0016140000000177679,-35.0,0.0003814716103960336
20,16.0,0.0007449999998243584,84.0,0.00019073580519091138
21,25.0,0.0011449999999513238,75.0,9.536790260256112e-05
22,20.0,0.0009139999999661086,80.0,4.7683951308385986e-05
23,24.0,0.0010919999999714491,76.0,2.3841975647087565e-05
24,14.0,0.000665000000026339,86.0,1.192098783064921e-05
25,24.0,0.0010810000001129083,-23.0,5.960493908219178e-06
26,18.0,0.0008219999999710126,82.0,2.9802469470041615e-06
27,17.0,0.0007820000000720029,83.0,1.4901234663966534e-06
28,14.0,0.0006640000001425506,86.0,7.45061740303754e-07
29,18.0,0.0008259999999609136,82.0,3.7253086304644967e-07
30,14.0,0.0006539999999404245,86.0,1.862654386286522e-07
31,17.0,0.0007810000001882145,83.0,9.313272641975345e-08
32,16.0,0.000749000000041633,84.0,4.6566370315304084e-08
33,14.0,0.0006599999999252759,86.0,2.32831922630794e-08
34,14.0,0.0006539999999404245,86.0,1.1641603236967057e-08
35,16.0,0.0007350000000769796,84.0,5.820808723910886e-09
36,16.0,0.0007370000000719301,84.0,2.9103972565280856e-09
37,20.0,0.0009210000000621221,80.0,1.4552057336914004e-09
38,18.0,0.0008860000000368018,82.0,7.276099722730578e-10
39,16.0,0.0007470000000466825,84.0,3.638120915638865e-10
40,14.0,0.0006619999999202264,86.0,1.8191315120930085e-10
41,14.0,0.0006929999999556458,86.0,9.096368103200803e-11
42,14.0,0.0006620000001476001,86.0,4.5488945943361614e-11
43,14.0,0.000661000000036438,86.0,2.2751578399038408e-11
44,14.0,0.0006710000000111904,86.0,1.1382894626876805e-11
45,18.0,0.0008400000001529406,82.0,5.6985527407960035e-12
46,14.0,0.0006539999999404245,86.0,2.8563817977556027e-12
47,14.0,0.0006560000001627486,86.0,1.4352963262354024e-12
48,14.0,0.0006539999999404245,86.0,7.247535904753022e-13
49,15.0,0.0007009999999354477,-14.0,3.552713678800501e-13
50,14.0,0.0006630000000313885,86.0,1.8474111129762605e-13
51,20.0,0.0009150000000772707,80.0,9.947598300641403e-14
52,24.0,0.0010789999998905841,76.0,4.263256414560601e-14
