episode,length,time,reward,delta
0,500.0,0.02224500000011176,-2481.0,-0.2365656249999999
1,83.0,0.0036809999999150023,-181.0,100.0
2,171.0,0.007474000000001979,-467.0,50.0
3,263.0,0.011604999999917709,-856.0,25.0
4,121.0,0.005379000000175438,-516.0,12.5
5,78.0,0.0034389999998438725,-77.0,6.25
6,69.0,0.003127999999833264,-167.0,3.125
7,165.0,0.007297000000107801,-857.0,1.5625
8,103.0,0.004689999999982319,-201.0,0.78125
9,36.0,0.0016399999999521242,64.0,0.390625
10,52.0,0.002304999999978463,-51.0,0.1953125
11,39.0,0.0018210000000635773,-38.0,0.09765625
12,50.0,0.0022250000001804437,-49.0,0.048828125
13,35.0,0.001575999999886335,65.0,0.0244140625
14,39.0,0.0017359999999371212,-38.0,0.01220703125
15,23.0,0.0011280000001079316,77.0,0.006103515625
16,51.0,0.002265999999963242,-50.0,0.0030517578125
17,32.0,0.0014630000000579457,68.0,0.00152587890625
18,22.0,0.001011999999946056,78.0,0.000762939453125
19,38.0,0.0017189999998663552,-37.0,0.0003814697265625
20,31.0,0.0013920000001235167,69.0,0.00019073486328125
21,25.0,0.0011450000001786975,75.0,9.5367431640625e-05
22,21.0,0.0009709999999358843,79.0,4.76837158203125e-05
23,31.0,0.0014419999999972788,69.0,2.384185791015625e-05
24,33.0,0.0015030000001843291,-32.0,1.1920928955078125e-05
25,25.0,0.0011509999999361753,75.0,5.9604644775390625e-06
26,61.0,0.0026840000000447617,-159.0,2.9802322387695312e-06
27,29.0,0.001314000000093074,-28.0,1.4901161193847656e-06
28,23.0,0.0010419999998703133,77.0,7.450580596923828e-07
29,20.0,0.0009150000000772707,80.0,3.725290298461914e-07
30,44.0,0.001966000000038548,-142.0,1.862645149230957e-07
31,14.0,0.0006599999999252759,86.0,9.313225746154785e-08
32,19.0,0.0008709999999609863,-18.0,4.6566128730773926e-08
33,22.0,0.001011999999946056,78.0,2.3283064365386963e-08
34,17.0,0.0007840000000669534,83.0,1.1641532182693481e-08
35,78.0,0.003408000000035827,-1067.0,5.820766091346741e-09
36,19.0,0.0008830000001580629,81.0,2.9103830456733704e-09
37,21.0,0.0009569999999712309,79.0,1.4551915228366852e-09
38,18.0,0.0008459999999104184,82.0,7.275957614183426e-10
39,12.0,0.0006359999999858701,88.0,3.637978807091713e-10
40,27.0,0.0012240000000929285,-26.0,1.8189894035458565e-10
41,14.0,0.000657000000046537,86.0,9.094947017729282e-11
42,19.0,0.0008780000000569999,81.0,4.547473508864641e-11
43,24.0,0.0010879999999815482,-23.0,2.2737367544323206e-11
44,12.0,0.000569000000041342,88.0,1.1368683772161603e-11
45,21.0,0.0009709999999358843,-20.0,5.6843418860808015e-12
46,25.0,0.0011419999998452113,-24.0,2.8421709430404007e-12
47,19.0,0.0008840000000418513,81.0,1.4210854715202004e-12
48,24.0,0.001086999999870386,-23.0,7.105427357601002e-13
49,15.0,0.0007060000000365108,85.0,3.552713678800501e-13
50,67.0,0.0029289999999946303,-462.0,1.7053025658242404e-13
51,42.0,0.0019339999998919666,-41.0,8.526512829121202e-14
52,14.0,0.0006710000000111904,86.0,4.263256414560601e-14
53,12.0,0.000573000000031243,88.0,2.842170943040401e-14
54,16.0,0.0008049999999002466,84.0,1.4210854715202004e-14
55,25.0,0.001134000000092783,-123.0,0.0
56,13.0,0.0006129999999302527,87.0,0.0
57,15.0,0.0007019999998192361,85.0,0.0
58,72.0,0.0031679999999596475,-566.0,0.0
59,18.0,0.0008390000000417785,82.0,0.0
60,14.0,0.0007069999999202992,86.0,0.0
61,16.0,0.0007430000000567816,84.0,0.0
62,14.0,0.000657000000046537,86.0,0.0
63,14.0,0.0006540000001677981,86.0,0.0
64,12.0,0.0005810000000110449,88.0,0.0
65,16.0,0.0007420000001729932,84.0,0.0
66,14.0,0.0006559999999353749,86.0,0.0
67,15.0,0.0007019999998192361,85.0,0.0
68,23.0,0.0010580000000572909,-22.0,0.0
69,23.0,0.0010940000001937733,-22.0,0.0
70,26.0,0.0011899999999513966,-25.0,0.0
71,14.0,0.000665000000026339,86.0,0.0
72,24.0,0.001142000000072585,-23.0,0.0
73,12.0,0.0005750000000261934,88.0,0.0
74,18.0,0.0008309999998346029,82.0,0.0
75,18.0,0.0008299999999508145,-17.0,0.0
76,12.0,0.0005819999998948333,88.0,0.0
77,18.0,0.0008299999999508145,82.0,0.0
78,14.0,0.0006589999998141138,86.0,0.0
79,26.0,0.0011899999999513966,-25.0,0.0
80,18.0,0.0008869999999205902,82.0,0.0
81,35.0,0.001567999999906533,-34.0,0.0
82,25.0,0.0011379999998553103,-123.0,0.0
83,31.0,0.0013840000001437147,-129.0,0.0
84,16.0,0.0007360000001881417,84.0,0.0
85,15.0,0.0006979999998293351,85.0,0.0
86,23.0,0.0010629999999309803,-22.0,0.0
87,20.0,0.0009329999998044514,80.0,0.0
88,23.0,0.001050000000077489,-121.0,0.0
89,27.0,0.001234000000067681,-26.0,0.0
90,18.0,0.000827999999955864,82.0,0.0
91,26.0,0.0011749999998755811,-124.0,0.0
92,22.0,0.001017000000047119,-21.0,0.0
93,27.0,0.00127899999984038,-26.0,0.0
94,19.0,0.0008719999998447747,81.0,0.0
95,22.0,0.0010110000000622676,-21.0,0.0
96,17.0,0.0008009999999103457,83.0,0.0
97,16.0,0.0007550000000264845,84.0,0.0
98,16.0,0.0007459999999355205,84.0,0.0
99,15.0,0.0007020000000466098,85.0,0.0
100,16.0,0.0007470000000466825,84.0,0.0
101,12.0,0.0005719999999200809,88.0,0.0
102,35.0,0.0015570000000479922,-232.0,0.0
103,44.0,0.002008000000159882,-241.0,0.0
104,14.0,0.0006750000000010914,86.0,0.0
105,27.0,0.0012139999998908024,-26.0,0.0
106,14.0,0.000661000000036438,86.0,0.0
107,14.0,0.0006580000001576991,86.0,0.0
108,27.0,0.001211999999895852,-224.0,0.0
109,16.0,0.0007390000000668806,84.0,0.0
110,39.0,0.0017350000000533328,-236.0,0.0
111,29.0,0.001303999999890948,-28.0,0.0
112,27.0,0.0012329999999565189,-125.0,0.0
113,17.0,0.0007849999999507418,83.0,0.0
114,22.0,0.0009990000000925647,-21.0,0.0
115,30.0,0.0013509999998859712,-128.0,0.0
