steps,time,reward,delta,converged
1,0.0006100000000515138,0.0,9.621286968988145e-05,False
2,0.003214999999954671,0.0,0.00031917952853279614,False
3,0.0010140000000546934,0.0,0.0004206335912364309,False
4,0.0020610000000260698,0.0,0.0004206335912364309,False
5,0.004018999999971129,0.0,0.0004206335912364309,False
6,0.0016939999999294741,0.0,0.0004206335912364309,False
7,0.0006789999999909924,0.0,0.0004206335912364309,False
8,0.0015079999999443316,0.0,0.0004206335912364309,False
9,0.0026199999999789725,0.0,0.0004206335912364309,False
10,0.0017210000000886794,0.0,0.00043270533247847875,False
11,0.0029680000000098516,0.0,0.00043270533247847875,False
12,0.0023109999999633146,0.0,0.00043270533247847875,False
13,0.002651000000014392,0.0,0.00043270533247847875,False
14,0.008806999999933396,0.0,0.00043270533247847875,False
15,0.0007669999999961874,0.0,0.00043270533247847875,False
16,0.001856999999972686,0.0,0.00043270533247847875,False
17,0.001090999999973974,0.0,0.00043270533247847875,False
18,0.0009029999999938809,0.0,0.00043270533247847875,False
19,0.0025369999999611537,0.0,0.00043270533247847875,False
20,0.0007519999999203719,0.0,0.00043270533247847875,False
21,0.0016339999999672727,0.0,0.00043270533247847875,False
22,0.0021309999999630236,0.0,0.00043270533247847875,False
23,0.0003209999999853608,0.0,0.00043270533247847875,False
24,0.001262999999994463,0.0,0.00043270533247847875,False
25,0.001598000000058164,0.0,0.00043270533247847875,False
26,0.0023590000000695,0.0,0.00043270533247847875,False
27,0.002242000000023836,0.0,0.00043270533247847875,False
28,0.0013320000000476284,0.0,0.00043270533247847875,False
29,0.0026499999999032298,0.0,0.00043270533247847875,False
30,0.004328999999984262,0.0,0.00043270533247847875,False
31,0.0004089999999905558,0.0,0.00043270533247847875,False
32,0.0010570000000598156,0.0,0.00043270533247847875,False
33,0.0009620000000722939,0.0,0.00043270533247847875,False
34,0.001216999999996915,0.0,0.00043270533247847875,False
35,0.0008780000000569999,0.0,0.00043270533247847875,False
36,0.0025239999999939755,0.0,0.0004977064590734645,False
37,0.0002360000000862783,0.0,0.0004977064590734645,False
38,0.0038490000000592772,0.0,0.0004977064590734645,False
39,0.0019479999999703068,0.0,0.0004977064590734645,False
40,0.0034650000000056025,0.0,0.0004977064590734645,False
41,0.0019239999999172142,0.0,0.0004977064590734645,False
42,0.00261000000000422,0.0,0.0004977064590734645,False
43,0.0006130000000439395,0.0,0.0004977064590734645,False
44,0.0015359999999873253,0.0,0.0004977064590734645,False
45,0.00048800000001847366,0.0,0.0004977064590734645,False
46,0.003153999999994994,0.0,0.0004977064590734645,False
47,0.0009670000000596701,0.0,0.0004977064590734645,False
48,0.0013309999999364663,0.0,0.0004977064590734645,False
49,0.00285200000007535,0.0,0.0004977064590734645,False
50,0.0015919999999596257,0.0,0.0004977064590734645,False
51,0.0042889999999715656,0.0,0.0004977064590734645,False
52,0.0010499999999638021,0.0,0.0004977064590734645,False
53,0.0017219999999724678,0.0,0.0004977064590734645,False
