episode,length,time,reward,delta
0,500.0,0.02232400000002599,-2382.0,-0.053629528096000634
1,53.0,0.0023729999998067797,47.0,100.0
2,147.0,0.006605999999919732,-542.0,10.0
3,51.0,0.0022730000000592554,-149.0,1.0
4,70.0,0.0031400000002577144,-69.0,0.09999999999999432
5,33.0,0.0014850000002297747,67.0,0.010000000000005116
6,41.0,0.001825000000280852,59.0,0.0010000000000047748
7,125.0,0.005551999999624968,-520.0,0.00010000000000331966
8,45.0,0.0019969999998465937,-44.0,1.0000000003174137e-05
9,42.0,0.001956999999947584,-140.0,9.999999974752427e-07
10,15.0,0.0007110000001375738,85.0,9.999999406318238e-08
11,18.0,0.0008419999999205174,82.0,9.999993721976352e-09
12,14.0,0.0006789999997636187,86.0,1.0000036354540498e-09
13,27.0,0.001228999999966618,73.0,1.000017846308765e-10
14,63.0,0.0028130000000601285,-62.0,1.000444171950221e-11
15,26.0,0.0011899999999513966,74.0,9.947598300641403e-13
16,20.0,0.0009230000000570726,80.0,9.947598300641403e-14
17,27.0,0.0012950000000273576,-26.0,1.4210854715202004e-14
18,20.0,0.000931999999920663,80.0,0.0
19,20.0,0.0009299999996983388,80.0,0.0
20,36.0,0.0016380000001845474,-35.0,0.0
21,29.0,0.0013250000001789886,-28.0,0.0
22,40.0,0.0018000000000029104,-138.0,0.0
23,34.0,0.0015229999999064603,-33.0,0.0
24,14.0,0.0006580000003850728,86.0,0.0
25,31.0,0.0014000000001033186,-129.0,0.0
26,15.0,0.0007000000000516593,85.0,0.0
27,17.0,0.0007869999999456923,83.0,0.0
28,29.0,0.0013139999996383267,-127.0,0.0
29,15.0,0.0007000000000516593,-14.0,0.0
30,14.0,0.0006559999997080013,86.0,0.0
31,40.0,0.001776999999947293,-138.0,0.0
32,16.0,0.0007550000000264845,84.0,0.0
33,40.0,0.0017800000000534055,-138.0,0.0
34,27.0,0.0012269999997442937,-26.0,0.0
35,16.0,0.0007740000000922009,84.0,0.0
36,12.0,0.000574000000142405,88.0,0.0
37,21.0,0.0009620000000722939,-20.0,0.0
38,15.0,0.0007030000001577719,85.0,0.0
39,31.0,0.0013949999997748819,-30.0,0.0
40,22.0,0.0010019999999713036,78.0,0.0
41,15.0,0.0007019999998192361,85.0,0.0
42,28.0,0.0012750000000778527,-126.0,0.0
43,14.0,0.0006560000001627486,86.0,0.0
44,47.0,0.002098999999816442,-244.0,0.0
45,24.0,0.0010889999998653366,-122.0,0.0
46,16.0,0.0007490000002690067,84.0,0.0
47,21.0,0.0009629999999560823,-20.0,0.0
48,54.0,0.002441999999973632,-350.0,0.0
49,69.0,0.003092999999807944,-464.0,0.0
50,34.0,0.001596999999947002,-231.0,0.0
51,24.0,0.0011080000003858004,-23.0,0.0
52,51.0,0.002260000000205764,-248.0,0.0
53,16.0,0.000762000000122498,84.0,0.0
54,31.0,0.0014510000000882428,-129.0,0.0
55,33.0,0.001483999999891239,-131.0,0.0
56,20.0,0.0009290000002692977,-19.0,0.0
57,30.0,0.0013399999998000567,-128.0,0.0
58,14.0,0.0006560000001627486,86.0,0.0
59,26.0,0.0011779999999816937,74.0,0.0
60,34.0,0.0015630000002602173,-132.0,0.0
61,33.0,0.0014820000001236622,-32.0,0.0
62,38.0,0.0017710000001898152,-136.0,0.0
63,16.0,0.0007540000001426961,84.0,0.0
64,18.0,0.0008330000000569271,82.0,0.0
65,23.0,0.001055000000178552,-22.0,0.0
66,14.0,0.0006580000003850728,86.0,0.0
67,14.0,0.0006730000000061409,86.0,0.0
68,14.0,0.000653000000056636,86.0,0.0
69,13.0,0.000665000000026339,87.0,0.0
70,14.0,0.0006640000001425506,86.0,0.0
71,70.0,0.0031060000001161825,-564.0,0.0
72,20.0,0.00091999999995096,-19.0,0.0
73,42.0,0.0018829999999070424,-437.0,0.0
74,30.0,0.0014160000000629225,-227.0,0.0
75,14.0,0.0006640000001425506,86.0,0.0
76,17.0,0.0007919999998193816,-16.0,0.0
77,22.0,0.0010140000003957539,78.0,0.0
78,26.0,0.0011850000000777072,-25.0,0.0
79,24.0,0.001085999999759224,-122.0,0.0
80,13.0,0.0006170000001475273,87.0,0.0
81,28.0,0.0014160000000629225,-126.0,0.0
82,16.0,0.000747999999930471,84.0,0.0
83,12.0,0.0005719999999200809,88.0,0.0
84,33.0,0.001483999999891239,-230.0,0.0
85,28.0,0.001255000000128348,-27.0,0.0
86,32.0,0.0014400000000023283,-130.0,0.0
87,12.0,0.000574000000142405,88.0,0.0
88,18.0,0.0008320000001731387,82.0,0.0
89,14.0,0.000657000000046537,86.0,0.0
90,17.0,0.0007850000001781154,83.0,0.0
91,23.0,0.0010959999999613501,77.0,0.0
92,13.0,0.0006189999999151041,87.0,0.0
93,48.0,0.002128999999968073,-245.0,0.0
94,14.0,0.0006690000000162399,86.0,0.0
95,20.0,0.0009230000000570726,80.0,0.0
96,14.0,0.0006630000002587622,86.0,0.0
97,18.0,0.0008320000001731387,82.0,0.0
98,14.0,0.0006690000000162399,86.0,0.0
99,16.0,0.0007440000003953173,84.0,0.0
100,23.0,0.0010440000000926375,-22.0,0.0
101,12.0,0.0005679999999301799,88.0,0.0
102,41.0,0.0018270000000484288,-238.0,0.0
103,14.0,0.0006560000001627486,86.0,0.0
104,20.0,0.0009110000000873697,-19.0,0.0
105,24.0,0.0010910000000876607,-23.0,0.0
106,29.0,0.0013069999999970605,-127.0,0.0
107,14.0,0.0006569999995917897,86.0,0.0
108,12.0,0.0005710000000362925,88.0,0.0
109,27.0,0.001213000000007014,-26.0,0.0
110,14.0,0.0006549999998242129,86.0,0.0
