iterations,fitness,time,fevals
0,0.0310000982141,0.00269174200002,575
10,0.0386273249681,0.00507363100041,1063
20,0.0434633350156,0.0074921079995,1548
30,0.050104999652,0.00998070999958,2030
40,0.0475603945997,0.0123706979994,2517
50,0.0493810430554,0.0146805569984,2989
60,0.0515689973435,0.0169948169969,3477
70,0.0519294475499,0.0192640549976,3960
80,0.0615003508569,0.0215465419969,4453
90,0.0561361842694,0.0237407019958,4944
100,0.0598148042462,0.0259046189949,5425
110,0.0606474156268,0.0280939039949,5899
120,0.0592394398185,0.0301552229957,6375
130,0.0593379602924,0.0323608369945,6851
140,0.057945668071,0.0346292129962,7322
150,0.0642331710374,0.0373364639963,7807
160,0.0741086251026,0.0393658689973,8300
170,0.0697609818683,0.0414478129969,8790
180,0.0711410862611,0.0436814819968,9272
190,0.0699905843771,0.0456555269975,9769
200,0.0687964756086,0.0476729709972,10241
210,0.066320974871,0.0496989009971,10732
220,0.0674388135061,0.051803702996,11224
230,0.0663052602667,0.0541768059957,11703
240,0.0773449483958,0.0562700469964,12192
250,0.0709813968711,0.0582193469963,12678
260,0.062762815368,0.0602804399969,13161
270,0.0683825784977,0.0623058709971,13641
280,0.0671131526509,0.0642828339969,14114
290,0.0693634328952,0.0663096229964,14612
300,0.0778157185037,0.0683304019949,15092
310,0.0760448709534,0.0701898889965,15572
320,0.0684719976168,0.0721415059961,16036
330,0.0688440737189,0.0747886729951,16526
340,0.0625841353383,0.0772071479951,17013
350,0.0697203695015,0.0791336349957,17477
360,0.0704597586104,0.0810337939947,17954
370,0.0715188699324,0.0828745609942,18449
380,0.0739353539997,0.0847115019933,18931
390,0.0736863281723,0.0866179359928,19420
400,0.0761460521481,0.0887086319926,19908
410,0.0750515468433,0.0905656049927,20381
420,0.0743949078205,0.0924240789918,20855
430,0.0756828087182,0.094326058992,21326
440,0.074542227273,0.0965339069917,21810
450,0.070699644868,0.0983992279907,22288
460,0.0742773437947,0.101276813992,22780
470,0.072132802349,0.104288959992,23259
480,0.076169715246,0.106527859993,23744
490,0.0721467897317,0.108718806994,24221
500,0.0686295333926,0.110607277993,24700
510,0.0764617397645,0.112583222994,25176
520,0.0718868214857,0.114522288994,25666
530,0.0806122440148,0.116416310995,26150
540,0.0866268330112,0.118307700996,26634
550,0.0752559835738,0.120202789994,27105
560,0.0912779157472,0.122055920994,27587
570,0.0891287172139,0.124166860995,28076
580,0.0880483894182,0.125993706995,28568
590,0.0867384999656,0.127778940996,29040
600,0.0827154403596,0.129578180997,29510
610,0.0869253083671,0.131363338996,29985
620,0.0837494414434,0.133186278998,30462
630,0.0826623139227,0.134975667997,30938
640,0.0858350839362,0.136774950997,31417
650,0.0841298862228,0.138499714996,31901
660,0.0906449949231,0.140138685996,32385
670,0.0817701857136,0.142007728997,32882
680,0.0817701857136,0.143965396997,33365
690,0.0826210723872,0.145797943997,33850
700,0.0830545354568,0.147595066996,34343
710,0.0924119603934,0.149428849996,34809
720,0.0917191686599,0.151132766996,35302
730,0.0925801254957,0.152861762996,35778
740,0.0935030061374,0.154583138996,36265
750,0.092130233249,0.156199965997,36750
760,0.0944592470504,0.157832148996,37237
770,0.0910806257289,0.159453044995,37712
780,0.0924870644709,0.161012290995,38203
790,0.0927906135515,0.162626223995,38673
