iterations,fitness,time,fevals
0,0.0254194932289,0.00112216199886,284
10,0.0284992206339,0.002079210999,465
20,0.0315239765344,0.00320066199856,648
30,0.0322192140555,0.00406075899991,838
40,0.0361496728347,0.00496745300006,1024
50,0.0367405784602,0.00586526200095,1207
60,0.0368759496091,0.00674996400085,1391
70,0.0398490026883,0.00771146400075,1582
80,0.0398490026883,0.00866784600112,1768
90,0.0433352566583,0.00956061900069,1957
100,0.0412970204906,0.0104686820014,2152
110,0.0412970204906,0.0113769160016,2335
120,0.0484224221532,0.0123592160016,2522
130,0.0493587921481,0.0135235780017,2700
140,0.0455312260988,0.0142992340006,2883
150,0.0517736264275,0.0151540580009,3071
160,0.0533216364693,0.0160297840011,3256
170,0.0538124194279,0.0168242770014,3440
180,0.0541008681158,0.0175979030028,3627
190,0.0508695685091,0.0183501810025,3809
200,0.0523933377824,0.0191377750016,3998
210,0.0511720362488,0.0199577360017,4186
220,0.0523665557732,0.0207619030025,4372
230,0.0538728766838,0.0215585020032,4554
240,0.0521776222162,0.0223590140031,4741
250,0.0511644046933,0.0231857950021,4924
260,0.0524538371099,0.0239790530031,5113
270,0.0526587232406,0.024842771003,5295
280,0.0520509723944,0.0256900050026,5483
290,0.0509151082649,0.0264900280035,5668
300,0.0545765254082,0.0272801350038,5852
310,0.0545765254082,0.0280450550054,6038
320,0.056957800627,0.0287507200064,6225
330,0.057132767424,0.029500561006,6416
340,0.0562742527029,0.0302247290074,6607
350,0.0559000541835,0.030913588007,6799
360,0.0579905953067,0.0315955140068,6985
370,0.056957800627,0.0322870210075,7169
380,0.0576051331733,0.0330167950069,7355
390,0.0579630034257,0.0337226950069,7543
400,0.0581901066517,0.034494400008,7736
410,0.058164939864,0.0352979800082,7923
420,0.0584181800237,0.036066033008,8110
430,0.0594609084699,0.0368313490071,8299
440,0.0627741841,0.0376203350079,8481
450,0.0627226750793,0.0383386200065,8666
460,0.0624676651402,0.0390362170074,8852
470,0.0621011957345,0.0397679500074,9041
480,0.0614583393461,0.0404960610085,9230
490,0.063584115477,0.0412407570093,9415
500,0.063584115477,0.0419731750098,9603
510,0.063584115477,0.0427009710093,9787
520,0.0672226337268,0.0435048060099,9977
530,0.0672226337268,0.0442896680106,10163
540,0.0683845177665,0.0449997720116,10345
550,0.0671944452567,0.0457453260115,10533
560,0.0670556366612,0.0465142320118,10723
570,0.0664207185023,0.0472933910114,10913
580,0.0663762690392,0.0480232790105,11094
590,0.0663762690392,0.0487590750108,11287
600,0.0635546852766,0.0494692630091,11475
610,0.0671481888992,0.0501726840084,11661
620,0.0661228019351,0.0508973440083,11846
630,0.0668446150102,0.0516332400075,12037
640,0.0670852059574,0.0523383780073,12215
650,0.0690729860464,0.0530989300078,12400
660,0.0688960709885,0.0538351520081,12590
670,0.0677069624362,0.0545953210076,12773
680,0.0687234399756,0.0553739670067,12952
690,0.0701211888701,0.0560881100064,13138
700,0.0676380520948,0.0568256860061,13325
710,0.0707088770982,0.0575353360055,13514
720,0.0683879515178,0.0582567720066,13700
730,0.0675228409083,0.0590241280061,13881
740,0.0680634289246,0.059943445005,14070
750,0.0714228800192,0.0606612890042,14257
760,0.0725173851288,0.0613897690037,14445
770,0.0709737770644,0.0620793040034,14627
780,0.0714540921235,0.0627799820031,14814
790,0.0709737770644,0.0635580470025,14995
800,0.0709737770644,0.0643435270013,15186
810,0.0709737770644,0.065062134001,15373
820,0.0709737770644,0.0657285350007,15558
830,0.0709737770644,0.0663731910008,15744
840,0.0709737770644,0.067014577,15934
850,0.0717490101922,0.0676359770005,16119
860,0.0709737770644,0.0682785680001,16305
870,0.0710004728512,0.0689158559999,16491
880,0.0710040862163,0.0695189090002,16672
890,0.0733748540802,0.0700947450005,16857
900,0.0709737770644,0.0706930110009,17047
910,0.0709737770644,0.0713341720002,17234
920,0.071296340918,0.0720260340004,17419
930,0.0709257753679,0.0727728270012,17604
940,0.0727370620616,0.0737386150013,17793
950,0.0690964379221,0.0744959550011,17982
960,0.0674204826654,0.0753003020018,18164
970,0.0670657359927,0.0760781840017,18355
980,0.0661060453979,0.0768828530017,18550
990,0.0701026675182,0.0776618680011,18737
1000,0.0685904814469,0.0784293670004,18920
1010,0.0664364007287,0.0791924840014,19107
1020,0.0675649464732,0.0799220690024,19294
1030,0.0733316720787,0.0806878270014,19483
1040,0.0733316720787,0.0813855660017,19670
1050,0.0733316720787,0.0820829890017,19851
1060,0.0756655420773,0.0827951990013,20040
1070,0.0720693413882,0.0835468799996,20219
1080,0.0720693413882,0.0843272290003,20407
1090,0.0737477599609,0.0850002160005,20594
1100,0.0757914627571,0.0856679370008,20780
1110,0.0722490456834,0.0863735020012,20961
1120,0.0720693413882,0.0870824880021,21148
1130,0.0721787345007,0.0878026900009,21340
1140,0.0720693413882,0.0885213380006,21530
1150,0.0728328176424,0.089220879001,21719
1160,0.0698211445131,0.0899057250008,21898
1170,0.070191752182,0.0905977570019,22079
1180,0.0731153848449,0.0912717550018,22266
1190,0.0731153848449,0.0919439720019,22449
1200,0.0755182993444,0.0926801460027,22638
1210,0.0755998579882,0.0934245740027,22822
1220,0.0775336131357,0.0940804380025,23015
1230,0.0739902002547,0.0947892010008,23199
1240,0.0711446898987,0.0954516590009,23381
1250,0.0716602201104,0.0960777540022,23565
1260,0.0735483677567,0.096702437002,23751
1270,0.0719099126126,0.097351112001,23939
1280,0.0721768219182,0.0980386650008,24124
1290,0.0728518340349,0.0987107730016,24307
1300,0.0720714811158,0.0993363510024,24493
1310,0.0713476626024,0.100015879003,24681
1320,0.0717475675163,0.100686935004,24864
1330,0.0714314371068,0.101379336003,25055
1340,0.0727140192256,0.102075024002,25236
1350,0.0729539953993,0.102725344002,25428
