,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,1.7578925609588623,0.1375112718905372,0.14938626289367676,0.006628217284049193,relu,1.0,"(36, 36)",0.016,"{'NN__activation': 'relu', 'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (36, 36), 'NN__learning_rate_init': 0.016}",0.7581018518518519,0.6550925925925924,0.7083333333333333,0.7002314814814814,0.8020833333333333,0.7247685185185184,0.05062728089325677,1,0.7254050925925924,0.7272858796296295,0.7515914351851851,0.7214988425925924,0.7129629629629629,0.7277488425925924,0.012898538341423217
