0,0.16551639125424308
1,0.14528603423694608
2,0.14027164889664065
3,0.09530526078272622
4,0.0874528143201482
5,0.0823295592884448
6,0.07819470695215482
7,0.06296831925907323
8,0.03786743884355968
9,0.034532902550119295
10,0.023962772312826158
11,0.016866253872798068
12,0.015615910644870968
13,0.013829986785448745
