,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
28,0.15974135398864747,0.032963177741137314,0.0005285263061523438,3.679378838321767e-06,0.1,"(50,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 15}",0.4862711213517665,0.6297811059907834,0.5086981566820279,0.6222701149425287,0.500478927203065,0.5495312617062478,0.06299923615658494,52,0.5773309545506367,0.5541131248682587,0.5822625904593118,0.6850161404133934,0.5252892015462723,0.5848024023675746,0.05401614443025945
29,0.1498729705810547,0.03605450558097027,0.0005390167236328125,1.1170005848822066e-05,0.1,"(50,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 20}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
30,0.1513822078704834,0.03262684570828238,0.0005514144897460938,9.16148015077884e-06,0.1,"(50,)",25,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 25}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
31,0.15167384147644042,0.03209296507184464,0.0005462169647216797,1.3756566071204036e-05,0.1,"(50,)",30,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 30}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
32,0.1487360954284668,0.035238255017050454,0.0005406379699707031,1.2434026071807156e-05,0.1,"(50,)",35,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 35}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
33,0.14825143814086914,0.035526304609728145,0.0005336761474609375,9.667689642706522e-06,0.1,"(50,)",40,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 40}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
34,0.14826369285583496,0.03514569048453836,0.0005337238311767578,3.1398921266850144e-06,0.1,"(50,)",45,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 45}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
35,0.15093793869018554,0.032582137842774674,0.0005281925201416016,3.922257370506056e-06,0.1,"(50,)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 50}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
36,0.14839420318603516,0.03594163415935733,0.0005343914031982422,6.370016178911886e-06,0.1,"(50,)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 55}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
37,0.1484546184539795,0.03525242729614328,0.0005277156829833985,9.224796570731738e-06,0.1,"(50,)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50,), 'ica__n_components': 60}",0.3414554531490015,0.40289938556067584,0.2500000000000001,0.4787356321839081,0.588441890166028,0.41105390011813814,0.11524054557170717,125,0.3522119730062592,0.38976886722788356,0.2477477477477478,0.5090463890149899,0.5465145349423257,0.40905790238784123,0.10818180609129689
