,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.4098087787628174,0.2128825533367828,0.0043146610260009766,0.006500368985622052,relu,1.0,"(36, 36)",0.016,"{'NN__activation': 'relu', 'NN__alpha': 1.0, 'NN__hidden_layer_sizes': (36, 36), 'NN__learning_rate_init': 0.016}",0.24999999999999997,0.24999999999999997,0.281720430107527,0.25000000000000006,0.24999999999999994,0.2563762351060738,0.012712220337275744,1,0.24999999999999994,0.25649485968324526,0.2909836065573771,0.25,0.25000000000000006,0.2594956932481245,0.01594363984441786
